"ID","Name","Supertype","Subtypes","HP","Types","RetreatCost","Rarity","Ability","Attacks"
"bw5-1","Bulbasaur","Pokemon","Basic","60","Grass","2","Common","","Tackle: Cost=[Grass], EnergyCost=[1], Damage=10, Text= | Razor Leaf: Cost=[Grass, Colorless, Colorless], EnergyCost=[3], Damage=30, Text="
"bw5-2","Ivysaur","Pokemon","Stage 1","90","Grass","3","Uncommon","","Sleep Powder: Cost=[Grass, Colorless], EnergyCost=[2], Damage=20, Text=The Defending Pokemon is now Asleep. | Poison Powder: Cost=[Grass, Grass, Colorless], EnergyCost=[3], Damage=50, Text=The Defending Pokemon is now Poisoned."
"bw5-3","Venusaur","Pokemon","Stage 2","140","Grass","4","Rare Holo","Floral Fragrance: Effect=[Once during your turn (before your attack), you may search your deck for a Pokemon, reveal it, and put it into your hand. Shuffle your deck afterward.]","Poison Powder: Cost=[Grass, Grass, Colorless, Colorless], EnergyCost=[4], Damage=70, Text=The Defending Pokemon is now Poisoned."
"bw5-4","Scyther","Pokemon","Basic","80","Grass","1","Uncommon","","Air Slash: Cost=[Colorless, Colorless, Colorless], EnergyCost=[3], Damage=60, Text=Discard an Energy attached to this Pokemon."
"bw5-5","Carnivine","Pokemon","Basic","90","Grass","2","Rare","","Lure Poison: Cost=[Grass], EnergyCost=[1], Damage=, Text=Switch the Defending Pokemon with 1 of your opponent's Benched Pokemon. The new Defending Pokemon is now Poisoned. | Spit Squall: Cost=[Grass, Grass, Colorless], EnergyCost=[3], Damage=, Text=Your opponent puts the Defending Pokemon and all cards attached to it into his or her hand."
"bw5-6","Leafeon","Pokemon","Stage 1","90","Grass","1","Rare","","Quick Attack: Cost=[Colorless], EnergyCost=[1], Damage=10+, Text=Flip a coin. If heads, this attack does 30 more damage. | Energy Assist: Cost=[Grass, Colorless], EnergyCost=[2], Damage=40, Text=Attach a basic Energy card from your discard pile to 1 of your Benched Pokemon."
"bw5-7","Dwebble","Pokemon","Basic","60","Grass","2","Common","","Beat: Cost=[Grass], EnergyCost=[1], Damage=10, Text= | Cut: Cost=[Grass, Colorless, Colorless], EnergyCost=[3], Damage=30, Text="
"bw5-8","Crustle","Pokemon","Stage 1","110","Grass","3","Uncommon","","Cut: Cost=[Grass, Colorless], EnergyCost=[2], Damage=30, Text= | Heavy Bullet: Cost=[Grass, Colorless, Colorless], EnergyCost=[3], Damage=70, Text=Flip a coin. If heads, this attack does 20 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)"
"bw5-9","Karrablast","Pokemon","Basic","60","Grass","1","Common","","Beat: Cost=[Colorless], EnergyCost=[1], Damage=10, Text= | Reckless Charge: Cost=[Colorless, Colorless, Colorless], EnergyCost=[3], Damage=40, Text=This Pokemon does 10 damage to itself."
"bw5-10","Shelmet","Pokemon","Basic","60","Grass","3","Common","","Body Slam: Cost=[Grass, Grass], EnergyCost=[2], Damage=20, Text=Flip a coin. If heads, the Defending Pokemon is now Paralyzed."
