"ID","Name","Supertype","Subtypes","HP","Types","RetreatCost","Rarity","Ability","Attacks"
"swsh7-1","Pinsir","Pokemon","Basic, Single Strike","120","Grass","2","Rare","Vise Coach: Effect=[Damage from your Single Strike Pokemon's attacks isn't affected by your opponent's Active Pokemon's Resistance.]","Seismic Toss: Cost=[Grass, Grass, Colorless], EnergyCost=[3], Damage=110, Text="
"swsh7-2","Hoppip","Pokemon","Basic, Rapid Strike","40","Grass","","Common","","Continuous Spin: Cost=[Grass], EnergyCost=[1], Damage=20×, Text=Flip a coin until you get tails. This attack does 20 damage for each heads."
"swsh7-3","Skiploom","Pokemon","Stage 1, Rapid Strike","60","Grass","","Uncommon","Solar Evolution: Effect=[When you attach an Energy card from your hand to this Pokemon during your turn, you may search your deck for a card that evolves from this Pokemon and put it onto this Pokemon to evolve it. Then, shuffle your deck.]","Spinning Attack: Cost=[Grass], EnergyCost=[1], Damage=20, Text="
"swsh7-4","Jumpluff","Pokemon","Stage 2, Rapid Strike","90","Grass","","Rare Holo","Fluffy Barrage: Effect=[This Pokemon may attack twice each turn. If the first attack Knocks Out your opponent's Active Pokemon, you may attack again after your opponent chooses a new Active Pokemon.]","Spinning Attack: Cost=[Grass], EnergyCost=[1], Damage=60, Text="
"swsh7-5","Seedot","Pokemon","Basic","50","Grass","1","Common","","Astonish: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=10, Text=Choose a random card from your opponent's hand. Your opponent reveals that card and shuffles it into their deck."
"swsh7-6","Tropius","Pokemon","Basic","110","Grass","1","Rare","","Rally Back: Cost=[Grass, Colorless], EnergyCost=[2], Damage=30+, Text=If any of your Pokemon were Knocked Out by damage from an attack from your opponent's Pokemon during their last turn, this attack does 90 more damage. | Solar Beam: Cost=[Grass, Grass, Colorless], EnergyCost=[3], Damage=100, Text="
"swsh7-9","Petilil","Pokemon","Basic","60","Grass","1","Common","","Seed Bomb: Cost=[Grass, Colorless], EnergyCost=[2], Damage=20, Text="
"swsh7-10","Lilligant","Pokemon","Stage 1","100","Grass","1","Rare","","Dizzying Flower: Cost=[Grass, Colorless], EnergyCost=[2], Damage=70, Text=Flip a coin. If heads, your opponent's Active Pokemon is now Asleep. If tails, your opponent's Active Pokemon is now Confused."
"swsh7-11","Dwebble","Pokemon","Basic","60","Grass","2","Common","","Ram: Cost=[Grass], EnergyCost=[1], Damage=10, Text= | Sharp Claws: Cost=[Grass, Colorless], EnergyCost=[2], Damage=10+, Text=Flip a coin. If heads, this attack does 30 more damage."
"swsh7-12","Crustle","Pokemon","Stage 1","130","Grass","3","Uncommon","","X-Scissor: Cost=[Grass, Colorless], EnergyCost=[2], Damage=30+, Text=Flip a coin. If heads, this attack does 60 more damage. | Hammer In: Cost=[Grass, Grass, Colorless], EnergyCost=[3], Damage=130, Text="
"swsh7-15","Gossifleur","Pokemon","Basic","50","Grass","1","Common","","Blot: Cost=[Grass], EnergyCost=[1], Damage=10, Text=Heal 10 damage from this Pokemon."
"swsh7-16","Eldegoss","Pokemon","Stage 1","80","Grass","1","Rare Holo","Cotton Lift: Effect=[Once during your turn, you may search your deck for up to 2 basic Energy cards, reveal them, and put them into your hand. Then, shuffle your deck.]","Cotton Guard: Cost=[Grass], EnergyCost=[1], Damage=30, Text=During your opponent's next turn, this Pokemon takes 30 less damage from attacks (after applying Weakness and Resistance)."
"swsh7-17","Applin","Pokemon","Basic","40","Grass","1","Common","","Rollout: Cost=[Colorless], EnergyCost=[1], Damage=10, Text="
"swsh7-19","Entei","Pokemon","Basic, Single Strike","120","Fire","2","Rare Holo","","Angry Fang: Cost=[Fire, Colorless], EnergyCost=[2], Damage=10×, Text=This attack does 10 damage for each damage counter on all of your Benched Single Strike Pokemon. | Heat Tackle: Cost=[Fire, Fire, Colorless], EnergyCost=[3], Damage=120, Text=This Pokemon also does 30 damage to itself."
"swsh7-20","Victini","Pokemon","Basic","60","Fire","1","Rare Holo","","Victory Dive: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=30, Text=You may search your deck for up to 2 cards and put them into your hand. Then, shuffle your deck."
"swsh7-22","Litleo","Pokemon","Basic","60","Fire","1","Common","","Live Coal: Cost=[Colorless], EnergyCost=[1], Damage=10, Text="
"swsh7-23","Pyroar","Pokemon","Stage 1","130","Fire","2","Uncommon","","Combustion: Cost=[Colorless], EnergyCost=[1], Damage=30, Text= | Rip Claw: Cost=[Fire, Colorless], EnergyCost=[2], Damage=70, Text=Discard an Energy from your opponent's Active Pokemon."
"swsh7-24","Psyduck","Pokemon","Basic","70","Water","2","Common","","Rain Splash: Cost=[Colorless], EnergyCost=[1], Damage=10, Text="
"swsh7-25","Golduck","Pokemon","Stage 1","120","Water","1","Uncommon","","Psybeam: Cost=[Colorless], EnergyCost=[1], Damage=20, Text=Your opponent's Active Pokemon is now Confused. | Surf: Cost=[Water, Colorless], EnergyCost=[2], Damage=70, Text="
"swsh7-26","Tentacool","Pokemon","Basic","60","Water","1","Common","","Gentle Slap: Cost=[Water, Colorless], EnergyCost=[2], Damage=30, Text="
"swsh7-27","Tentacruel","Pokemon","Stage 1","120","Water","2","Uncommon","","Wave Splash: Cost=[Water, Colorless], EnergyCost=[2], Damage=50, Text= | Poisonous Prison: Cost=[Water, Water, Colorless], EnergyCost=[3], Damage=100, Text=Your opponent's Active Pokemon is now Poisoned. During your opponent's next turn, that Pokemon can't retreat."
"swsh7-32","Lotad","Pokemon","Basic","60","Water","1","Common","","Call for Family: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Search your deck for up to 2 Basic Pokemon and put them onto your Bench. Then, shuffle your deck. | Rain Splash: Cost=[Water, Colorless], EnergyCost=[2], Damage=20, Text="
"swsh7-33","Lombre","Pokemon","Stage 1","90","Water","1","Uncommon","","Wave Splash: Cost=[Water, Colorless], EnergyCost=[2], Damage=50, Text="
"swsh7-34","Ludicolo","Pokemon","Stage 2","140","Water","2","Rare Holo","Enthusiastic Dance: Effect=[When you play this Pokemon from your hand to evolve 1 of your Pokemon during your turn, you may use this Ability. During this turn, your Basic Pokemon's attacks do 100 more damage to your opponent's Active Pokemon (before applying Weakness and Resistance).]","Wave Splash: Cost=[Water, Colorless], EnergyCost=[2], Damage=120, Text="
"swsh7-35","Carvanha","Pokemon","Basic","50","Water","1","Common","","Ram: Cost=[Colorless], EnergyCost=[1], Damage=10, Text= | Razor Fin: Cost=[Water, Colorless], EnergyCost=[2], Damage=20, Text="
"swsh7-36","Sharpedo","Pokemon","Stage 1","120","Water","1","Rare","","Taunt: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Switch 1 of your opponent's Benched Pokemon with their Active Pokemon. | Jet Bite: Cost=[Water, Colorless], EnergyCost=[2], Damage=120, Text=During your next turn, this Pokemon can't attack."
"swsh7-37","Feebas","Pokemon","Basic, Rapid Strike","30","Water","1","Common","","Flail Around: Cost=[Water], EnergyCost=[1], Damage=10×, Text=Flip 3 coins. This attack does 10 damage for each heads."
"swsh7-38","Milotic","Pokemon","Stage 1, Rapid Strike","120","Water","2","Rare","Dew Guard: Effect=[Whenever your opponent plays a Supporter card from their hand, prevent all effects of that card done to you or your hand.]","Double Smash: Cost=[Water, Colorless], EnergyCost=[2], Damage=70×, Text=Flip 2 coins. This attack does 70 damage for each heads."
"swsh7-39","Luvdisc","Pokemon","Basic","70","Water","1","Common","","Synchrodraw: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Shuffle your hand into your deck. Then, draw a card for each card in your opponent's hand. | Water Gun: Cost=[Colorless], EnergyCost=[1], Damage=20, Text="
"swsh7-42","Tympole","Pokemon","Basic","70","Water","2","Common","","Mud-Slap: Cost=[Colorless], EnergyCost=[1], Damage=10, Text="
"swsh7-43","Cryogonal","Pokemon","Basic","90","Water","1","Common","","Element Chain: Cost=[Water], EnergyCost=[1], Damage=, Text=Look at the top 6 cards of your deck and attach any number of basic Energy cards you find there to your Pokemon in any way you like. Shuffle the other cards back into your deck. | Icy Snow: Cost=[Water, Colorless], EnergyCost=[2], Damage=30, Text="
"swsh7-44","Bergmite","Pokemon","Basic","70","Water","2","Common","","Tackle: Cost=[Colorless], EnergyCost=[1], Damage=10, Text= | Spinning Attack: Cost=[Water, Colorless], EnergyCost=[2], Damage=20, Text="
"swsh7-45","Avalugg","Pokemon","Stage 1","150","Water","4","Uncommon","","Frost Barrier: Cost=[Water, Colorless, Colorless], EnergyCost=[3], Damage=80, Text=During your opponent's next turn, this Pokemon takes 30 less damage from attacks (after applying Weakness and Resistance). | Hammer In: Cost=[Water, Water, Colorless, Colorless], EnergyCost=[4], Damage=140, Text="
"swsh7-46","Wishiwashi","Pokemon","Basic, Rapid Strike","30","Water","1","Rare","Group Power: Effect=[If this Pokemon has 3 or more Water Energy attached, it gets +150 HP.]","Schooling Shot: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=30+, Text=This attack does 30 more damage for each basic Energy attached to this Pokemon."
"swsh7-47","Eiscue","Pokemon","Basic","120","Water","2","Uncommon","","Icy Snow: Cost=[Water], EnergyCost=[1], Damage=20, Text= | Blockface: Cost=[Water, Colorless, Colorless], EnergyCost=[3], Damage=70, Text=During your opponent's next turn, prevent all damage done to this Pokemon by attacks from Basic Pokemon."
"swsh7-49","Pikachu","Pokemon","Basic","60","Lightning","1","Common","","Energize: Cost=[Lightning], EnergyCost=[1], Damage=, Text=Attach a Lightning Energy card from your discard pile to this Pokemon. | Electro Ball: Cost=[Lightning, Colorless, Colorless], EnergyCost=[3], Damage=30, Text="
"swsh7-50","Raichu","Pokemon","Stage 1","130","Lightning","2","Rare Holo","","Big Sparking: Cost=[Lightning], EnergyCost=[1], Damage=, Text=This attack does 50 damage to each Pokemon V and Pokemon-GX (both yours and your opponent's). (Don't apply Weakness and Resistance for Benched Pokemon.) | Thunderbolt: Cost=[Lightning, Lightning, Colorless], EnergyCost=[3], Damage=180, Text=Discard all Energy from this Pokemon."
"swsh7-52","Chinchou","Pokemon","Basic","70","Lightning","1","Common","","Electro Ball: Cost=[Lightning], EnergyCost=[1], Damage=10, Text="
"swsh7-53","Lanturn","Pokemon","Stage 1","120","Lightning","2","Uncommon","","Blinding Beam: Cost=[Lightning, Colorless], EnergyCost=[2], Damage=40, Text=During your opponent's next turn, if the Defending Pokemon tries to attack, your opponent flips a coin. If tails, that attack doesn't happen. | Electro Ball: Cost=[Lightning, Lightning, Colorless], EnergyCost=[3], Damage=120, Text="
"swsh7-54","Mareep","Pokemon","Basic","60","Lightning","1","Common","","Rear Kick: Cost=[Colorless], EnergyCost=[1], Damage=10, Text= | Electro Ball: Cost=[Lightning, Colorless], EnergyCost=[2], Damage=30, Text="
"swsh7-55","Flaaffy","Pokemon","Stage 1","90","Lightning","2","Uncommon","Dynamotor: Effect=[Once during your turn (before your attack), you may attach a Lightning Energy card from your discard pile to 1 of your Benched Pokemon.]","Electro Ball: Cost=[Lightning, Lightning, Colorless], EnergyCost=[3], Damage=50, Text="
"swsh7-56","Ampharos","Pokemon","Stage 2","150","Lightning","2","Rare","","Thunder Shock: Cost=[Lightning], EnergyCost=[1], Damage=40, Text=Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed. | Electron Crush: Cost=[Lightning, Lightning, Lightning, Colorless], EnergyCost=[4], Damage=100+, Text=You may discard 3 Lightning Energy from this Pokemon. If you do, this attack does 120 more damage."
"swsh7-57","Emolga","Pokemon","Basic","70","Lightning","","Common","","Thunder Shock: Cost=[Lightning], EnergyCost=[1], Damage=30, Text=Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed."
"swsh7-60","Regieleki","Pokemon","Basic","120","Lightning","2","Rare Holo","","Static Shock: Cost=[Colorless], EnergyCost=[1], Damage=20, Text= | Teraspark: Cost=[Lightning, Lightning, Colorless], EnergyCost=[3], Damage=120, Text=Discard all Lightning Energy from this Pokemon. This attack also does 40 damage to 2 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)"
"swsh7-61","Drowzee","Pokemon","Basic","70","Psychic","2","Common","","Pound: Cost=[Colorless], EnergyCost=[1], Damage=10, Text="
"swsh7-62","Hypno","Pokemon","Stage 1","110","Psychic","2","Uncommon","","Hypnosis: Cost=[Psychic], EnergyCost=[1], Damage=, Text=Your opponent's Active Pokemon is now Asleep. | Wake-Up Slap: Cost=[Psychic], EnergyCost=[1], Damage=30+, Text=If your opponent's Active Pokemon is affected by a Special Condition, this attack does 90 more damage. Then, that Pokemon recovers from all Special Conditions."
"swsh7-63","Galarian Articuno","Pokemon","Basic","120","Psychic","2","Rare Holo","Cruel Charge: Effect=[When you play this Pokemon from your hand onto your Bench during your turn, you may attach up to 2 Psychic Energy cards from your hand to this Pokemon.]","Psylaser: Cost=[Psychic, Psychic, Colorless], EnergyCost=[3], Damage=, Text=Discard all Psychic Energy from this Pokemon. This attack does 120 damage to 1 of your opponent's Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)"
"swsh7-66","Wobbuffet","Pokemon","Basic, Single Strike","120","Psychic","2","Common","","Mirror Pain: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=, Text=Put damage counters on your opponent's Active Pokemon equal to the number of damage counters on 1 of your Benched Pokemon. | Headbutt Bounce: Cost=[Psychic, Colorless, Colorless], EnergyCost=[3], Damage=70, Text="
"swsh7-67","Sableye","Pokemon","Basic","70","Psychic","1","Common","","Go and Collect: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Search your deck for a Trainer card, reveal it, and put it into your hand. Then, shuffle your deck. | Corner: Cost=[Psychic, Colorless], EnergyCost=[2], Damage=40, Text=During your opponent's next turn, the Defending Pokemon can't retreat."
"swsh7-68","Woobat","Pokemon","Basic","60","Psychic","1","Common","","Collect: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Draw a card. | Gnaw: Cost=[Psychic], EnergyCost=[1], Damage=10, Text="
"swsh7-69","Swoobat","Pokemon","Stage 1","90","Psychic","1","Uncommon","","Synchro Woofer: Cost=[Psychic], EnergyCost=[1], Damage=30+, Text=If you have the same number of cards in your hand as your opponent, this attack does 80 more damage."
"swsh7-71","Flabebe","Pokemon","Basic, Rapid Strike","40","Psychic","1","Common","","Hypnotic Gaze: Cost=[Psychic], EnergyCost=[1], Damage=, Text=Your opponent's Active Pokemon is now Asleep."
"swsh7-72","Floette","Pokemon","Stage 1, Rapid Strike","70","Psychic","1","Uncommon","","Fairy Wind: Cost=[Psychic], EnergyCost=[1], Damage=20, Text= | Double Spin: Cost=[Psychic, Colorless, Colorless], EnergyCost=[3], Damage=50×, Text=Flip 2 coins. This attack does 50 damage for each heads."
"swsh7-73","Florges","Pokemon","Stage 2, Rapid Strike","130","Psychic","2","Rare Holo","Rapid Strike Connection: Effect=[As often as you like during your turn, you may move an Energy from 1 of your Pokemon to 1 of your Rapid Strike Pokemon.]","Wonder Shine: Cost=[Psychic, Colorless, Colorless], EnergyCost=[3], Damage=110, Text=Your opponent's Active Pokemon is now Confused."
"swsh7-76","Pumpkaboo","Pokemon","Basic","60","Psychic","2","Common","Pumpkin Pit: Effect=[When you play this Pokemon from your hand onto your Bench during your turn, you may discard a Stadium in play.]","Stampede: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=20, Text="
"swsh7-77","Gourgeist","Pokemon","Stage 1","120","Psychic","2","Rare","","Pandemonium: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=60×, Text=Reveal the top 6 cards of your deck. This attack does 60 damage for each Psychic Pokemon you find there. Then, shuffle those Pokemon back into your deck and discard the other cards."
"swsh7-78","Cutiefly","Pokemon","Basic","30","Psychic","","Common","","Flap: Cost=[Colorless], EnergyCost=[1], Damage=10, Text="
"swsh7-79","Ribombee","Pokemon","Stage 1","70","Psychic","","Uncommon","","Tricky Steps: Cost=[Colorless], EnergyCost=[1], Damage=30, Text=You may move an Energy from your opponent's Active Pokemon to 1 of their Benched Pokemon."
"swsh7-80","Marshadow","Pokemon","Basic, Rapid Strike","80","Psychic","1","Rare Holo","","Rapid Hunt: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Search your deck for up to 2 Rapid Strike cards, reveal them, and put them into your hand. Then, shuffle your deck. | Shadow Flicker: Cost=[Colorless], EnergyCost=[1], Damage=10, Text=If the Defending Pokemon is Knocked Out during your next turn, take 1 more Prize card."
"swsh7-81","Hitmonchan","Pokemon","Basic, Single Strike","110","Fighting","1","Common","","Clean Hit: Cost=[Fighting], EnergyCost=[1], Damage=20+, Text=If your opponent's Active Pokemon is an Evolution Pokemon, this attack does 50 more damage. | Bullet Straight Punch: Cost=[Fighting, Colorless], EnergyCost=[2], Damage=40, Text=This attack's damage isn't affected by Resistance."
"swsh7-82","Galarian Zapdos","Pokemon","Basic","110","Fighting","","Rare Holo","Strong Legs Charge: Effect=[When you play this Pokemon from your hand onto your Bench during your turn, you may attach up to 2 Fighting Energy cards from your hand to this Pokemon.]","Zapper Kick: Cost=[Fighting, Fighting, Colorless], EnergyCost=[3], Damage=70, Text=You may discard all Energy from this Pokemon. If you do, your opponent's Active Pokemon is now Paralyzed."
"swsh7-84","Hippopotas","Pokemon","Basic","100","Fighting","4","Common","","Tackle: Cost=[Fighting, Colorless], EnergyCost=[2], Damage=30, Text= | Mud Shot: Cost=[Fighting, Fighting, Colorless], EnergyCost=[3], Damage=50, Text="
"swsh7-85","Hippowdon","Pokemon","Stage 1","150","Fighting","4","Uncommon","","Hammer In: Cost=[Fighting, Fighting, Colorless], EnergyCost=[3], Damage=120, Text= | Sand Press: Cost=[Fighting, Fighting, Fighting, Colorless], EnergyCost=[4], Damage=220, Text=Discard 2 Energy from this Pokemon."
"swsh7-86","Roggenrola","Pokemon","Basic","70","Fighting","3","Common","","Mud-Slap: Cost=[Fighting], EnergyCost=[1], Damage=10, Text= | Rolling Tackle: Cost=[Fighting, Colorless], EnergyCost=[2], Damage=20, Text="
"swsh7-87","Boldore","Pokemon","Stage 1","110","Fighting","4","Uncommon","","Protect: Cost=[Fighting], EnergyCost=[1], Damage=, Text=Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokemon. | Boulder Crush: Cost=[Fighting, Colorless, Colorless], EnergyCost=[3], Damage=60, Text="
"swsh7-88","Gigalith","Pokemon","Stage 2","180","Fighting","4","Rare","","Guard Press: Cost=[Fighting], EnergyCost=[1], Damage=50, Text=During your opponent's next turn, this Pokemon takes 50 less damage from attacks (after applying Weakness and Resistance). | Pressure Shot: Cost=[Fighting, Colorless, Colorless], EnergyCost=[3], Damage=180, Text=This Pokemon also does 10 damage to itself for each damage counter on it."
"swsh7-89","Palpitoad","Pokemon","Stage 1","100","Fighting","3","Uncommon","","Stampede: Cost=[Fighting], EnergyCost=[1], Damage=20, Text= | Tongue Slap: Cost=[Fighting, Colorless, Colorless], EnergyCost=[3], Damage=50, Text="
"swsh7-90","Seismitoad","Pokemon","Stage 2","170","Fighting","3","Rare","","Shaky Wave: Cost=[Fighting], EnergyCost=[1], Damage=60, Text=During your opponent's next turn, the Defending Pokemon's attacks cost Colorless more, and its Retreat Cost is Colorless more. | Hyper Voice: Cost=[Fighting, Colorless, Colorless, Colorless], EnergyCost=[4], Damage=160, Text="
"swsh7-93","Galarian Moltres","Pokemon","Basic","120","Darkness","2","Rare Holo","Malevolent Charge: Effect=[When you play this Pokemon from your hand onto your Bench during your turn, you may attach up to 2 Darkness Energy cards from your hand to this Pokemon.]","Fiery Wrath: Cost=[Darkness, Darkness, Colorless], EnergyCost=[3], Damage=20+, Text=This attack does 50 more damage for each Prize card your opponent has taken."
"swsh7-96","Nuzleaf","Pokemon","Stage 1","80","Darkness","1","Uncommon","","Fake Out: Cost=[Darkness], EnergyCost=[1], Damage=20, Text=Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed."
"swsh7-97","Shiftry","Pokemon","Stage 2","150","Darkness","3","Rare","","Shiftadieu: Cost=[Darkness], EnergyCost=[1], Damage=, Text=If your opponent's Active Pokemon has any damage counters on it, put it and all attached cards into your opponent's hand. | Nipping Cyclone: Cost=[Darkness, Colorless, Colorless], EnergyCost=[3], Damage=130, Text=Discard a random card from your opponent's hand."
"swsh7-98","Scraggy","Pokemon","Basic","70","Darkness","1","Common","","Hard Head: Cost=[Darkness], EnergyCost=[1], Damage=10, Text=During your opponent's next turn, this Pokemon takes 10 less damage from attacks (after applying Weakness and Resistance)."
"swsh7-99","Scrafty","Pokemon","Stage 1","120","Darkness","2","Uncommon","","Headbutt: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=40, Text= | Shakedown: Cost=[Darkness, Colorless, Colorless], EnergyCost=[3], Damage=90, Text=Discard a random card from your opponent's hand."
"swsh7-102","Zorua","Pokemon","Basic","70","Darkness","1","Common","","Rear Kick: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=30, Text="
"swsh7-103","Zoroark","Pokemon","Stage 1","120","Darkness","2","Rare Holo","Phantom Transformation: Effect=[Once during your turn, you may choose a Stage 1 Pokemon, except any Zoroark, from your discard pile. If you do, discard this Pokemon and all attached cards, and put the chosen Pokemon in its place.]","Night Daze: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=70, Text="
"swsh7-104","Nickit","Pokemon","Basic","70","Darkness","1","Common","","Tail Whap: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=30, Text="
"swsh7-105","Thievul","Pokemon","Stage 1","100","Darkness","1","Rare","Fumbling Hands: Effect=[When you play this Pokemon from your hand to evolve 1 of your Pokemon during your turn, you may have each player shuffle their hand and put it on the bottom of their deck. If either player put any cards on the bottom of their deck in this way, each player draws 4 cards.]","Tail Smack: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=60, Text="
"swsh7-106","Altaria","Pokemon","Stage 1","90","Dragon","","Rare","Tempting Tune: Effect=[Once during your turn, you may search your deck for a Supporter card, reveal it, shuffle your deck, then put that card on top of it.]","Glide: Cost=[Water, Metal], EnergyCost=[2], Damage=60, Text="
"swsh7-107","Bagon","Pokemon","Basic","70","Dragon","2","Common","","Gnaw: Cost=[Colorless], EnergyCost=[1], Damage=10, Text= | Headbutt: Cost=[Fire, Water], EnergyCost=[2], Damage=30, Text="
"swsh7-108","Shelgon","Pokemon","Stage 1","90","Dragon","3","Uncommon","","Hard Roll: Cost=[Fire, Water], EnergyCost=[2], Damage=50, Text=Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokemon."
"swsh7-109","Salamence","Pokemon","Stage 2","170","Dragon","2","Rare Holo","Intimidating Roar: Effect=[Once during your turn, you may have your opponent switch their Active Pokemon with 1 of their Benched Pokemon.]","Fierce Dragon: Cost=[Fire, Water], EnergyCost=[2], Damage=100+, Text=If your opponent's Active Pokemon already has any damage counters on it, this attack does 120 more damage."
"swsh7-112","Dialga","Pokemon","Basic, Single Strike","130","Dragon","2","Rare Holo","","Chrono Wind: Cost=[Colorless, Colorless, Colorless], EnergyCost=[3], Damage=80, Text=If the Defending Pokemon is a Pokemon V, it can't attack during your opponent's next turn. | Heavy Impact: Cost=[Psychic, Metal, Metal, Colorless], EnergyCost=[4], Damage=210, Text="
"swsh7-113","Deino","Pokemon","Basic","60","Dragon","1","Common","","Call for Family: Cost=[Darkness], EnergyCost=[1], Damage=, Text=Search your deck for a Basic Pokemon and put it onto your Bench. Then, shuffle your deck. | Bite: Cost=[Psychic, Darkness], EnergyCost=[2], Damage=30, Text="
"swsh7-114","Zweilous","Pokemon","Stage 1","100","Dragon","2","Uncommon","","Bite: Cost=[Psychic, Darkness], EnergyCost=[2], Damage=40, Text= | Dragon Headbutt: Cost=[Psychic, Darkness, Colorless, Colorless], EnergyCost=[4], Damage=100, Text="
