"id","name","supertype","hp","types","evolvesTo","evolvesFrom","number","artist","rarity","flavorText","nationalPokedexNumbers","regulationMark","imageSmall","imageLarge","legalitiesUnlimited","legalitiesStandard","legalitiesExpanded","retreatCost","convertedRetreatCost","Ability1Name","Ability1Text","Ability1Type","Ability2Name","Ability2Text","Ability2Type","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"mcd11-1","Snivy","Pokémon","60","Grass","Servine",,"1","Ken Sugimori",,"It is very intelligent and calm. Being exposed to lots of sunlight makes its movements swifter.","495",,"https://images.pokemontcg.io/mcd11/1.png","https://images.pokemontcg.io/mcd11/1_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Slam","Grass, Colorless","2","20×","Flip 2 coins. This attack does 20 damage times the number of heads.","","","","","","Fire","×2"
"mcd11-2","Maractus","Pokémon","80","Grass","",,"2","Kagemaru Himeno",,"It uses an up-tempo song and dance to drive away the bird Pokémon that prey on its flower seeds.","556",,"https://images.pokemontcg.io/mcd11/2.png","https://images.pokemontcg.io/mcd11/2_hires.png","Legal",,"Legal","Colorless, Colorless","2","","","","","","","Mega Drain","Grass","1","20","Heal 20 damage from this Pokémon.","Pin Missile","Grass, Grass, Colorless","3","20×","Flip 4 coins. This attack does 20 damage times the number of heads.","Fire","×2"
"mcd11-3","Tepig","Pokémon","70","Fire","Pignite",,"3","Ken Sugimori",,"It blows fire through its nose. When it catches a cold, the fire becomes pitch-black smoke instead.","498",,"https://images.pokemontcg.io/mcd11/3.png","https://images.pokemontcg.io/mcd11/3_hires.png","Legal",,"Legal","Colorless, Colorless","2","","","","","","","Ember","Fire, Colorless","2","30","Discard an Energy attached to this Pokémon.","","","","","","Water","×2"
"mcd11-4","Oshawott","Pokémon","60","Water","Dewott",,"4","Ken Sugimori",,"It fights using the scalchop on its stomach. In response to an attack, it retaliates immediately by slashing.","501",,"https://images.pokemontcg.io/mcd11/4.png","https://images.pokemontcg.io/mcd11/4_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Water Pulse","Water, Colorless","2","20","Flip a coin. If heads, the Defending Pokémon is now Asleep.","","","","","","Lightning","×2"
"mcd11-5","Alomomola","Pokémon","100","Water","",,"5","sui",,"Floating in the open sea is how they live. When they find a wounded Pokémon, they embrace it and bring it to shore.","594",,"https://images.pokemontcg.io/mcd11/5.png","https://images.pokemontcg.io/mcd11/5_hires.png","Legal",,"Legal","Colorless, Colorless","2","","","","","","","Pound","Colorless, Colorless","2","20","","Wave Splash","Water, Water, Colorless, Colorless","4","60","","Lightning","×2"
"mcd11-6","Blitzle","Pokémon","60","Lightning","Zebstrika",,"6","Ken Sugimori",,"Its mane shines when it discharges electricity. They use their flashing manes to communicate with one another.","522",,"https://images.pokemontcg.io/mcd11/6.png","https://images.pokemontcg.io/mcd11/6_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Quick Attack","Lightning, Colorless","2","10+","Flip a coin. If heads, this attack does 20 more damage.","","","","","","Fighting","×2"
"mcd11-7","Munna","Pokémon","60","Psychic","Musharna",,"7","Ken Sugimori",,"It eats the dreams of people and Pokémon. When it eats a pleasant dream, it expels pink-colored mist.","517",,"https://images.pokemontcg.io/mcd11/7.png","https://images.pokemontcg.io/mcd11/7_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Yawn","Psychic","1","","The Defending Pokémon is now Asleep.","","","","","","Psychic","×2"
"mcd11-8","Sandile","Pokémon","70","Fighting","Krokorok",,"8","Ken Sugimori",,"It moves along below the sand's surface, except for its nose and eyes. A dark membrane shields its eyes from the sun.","551",,"https://images.pokemontcg.io/mcd11/8.png","https://images.pokemontcg.io/mcd11/8_hires.png","Legal",,"Legal","Colorless, Colorless","2","","","","","","","Sand Tomb","Fighting, Colorless, Colorless","3","30","The Defending Pokémon can't retreat during your opponent's next turn.","","","","","","Water","×2"
"mcd11-9","Zorua","Pokémon","50","Darkness","Zoroark",,"9","Ken Sugimori",,"It changes into the forms of others to surprise them. Apparently, it often transforms into a silent child.","570",,"https://images.pokemontcg.io/mcd11/9.png","https://images.pokemontcg.io/mcd11/9_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Scratch","Colorless","1","10","","Fury Swipes","Darkness, Colorless","2","10×","Flip 3 coins. This attack does 10 damage times the number of heads.","Fighting","×2"
"mcd11-10","Klink","Pokémon","50","Metal","Klang",,"10","Ken Sugimori",,"The two minigears that mesh together are predetermined. Each will rebound from other minigears without meshing.","599",,"https://images.pokemontcg.io/mcd11/10.png","https://images.pokemontcg.io/mcd11/10_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Charge Beam","Metal","1","10","Flip a coin. If heads, attach an Energy card from your discard pile to this Pokémon.","Irongrip","Metal, Colorless","2","20","","Fire","×2"
