"id","name","supertype","hp","types","evolvesTo","evolvesFrom","number","artist","rarity","flavorText","nationalPokedexNumbers","regulationMark","imageSmall","imageLarge","legalitiesUnlimited","legalitiesStandard","legalitiesExpanded","retreatCost","convertedRetreatCost","Ability1Name","Ability1Text","Ability1Type","Ability2Name","Ability2Text","Ability2Type","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"swsh8-1","Caterpie","Pokémon","50","Grass","Metapod",,"1","Mitsuhiro Arita","Common","Its short feet are tipped with suction pads that enable it to tirelessly climb slopes and walls.","10","E","https://images.pokemontcg.io/swsh8/1.png","https://images.pokemontcg.io/swsh8/1_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Flock","Colorless","1","","Search your deck for a Caterpie and put it onto your Bench. Then, shuffle your deck.","Bug Bite","Grass","1","10","","Fire","×2"
"swsh8-2","Metapod","Pokémon","80","Grass","Butterfree","Caterpie","2","Saya Tsuruta","Uncommon","Even though it is encased in a sturdy shell, the body inside is tender. It can't withstand a harsh attack.","11","E","https://images.pokemontcg.io/swsh8/2.png","https://images.pokemontcg.io/swsh8/2_hires.png","Legal",,"Legal","Colorless, Colorless, Colorless","3","Exoskeleton","This Pokémon takes 20 less damage from attacks (after applying Weakness and Resistance).","Ability","","","","Ram","Grass","1","10","","","","","","","Fire","×2"
"swsh8-3","Butterfree","Pokémon","120","Grass","","Metapod","3","ryoma uratsuka","Rare Holo","It collects honey every day. It rubs honey onto the hairs on its legs to carry it back to its nest.","12","E","https://images.pokemontcg.io/swsh8/3.png","https://images.pokemontcg.io/swsh8/3_hires.png","Legal",,"Legal","Colorless","1","Tricolored Scales","When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may make your opponent's Active Pokémon Burned, Confused, and Poisoned.","Ability","","","","Gust","Grass, Colorless","2","90","","","","","","","Fire","×2"
"swsh8-4","Shroomish","Pokémon","60","Grass","Breloom",,"4","Naoyo Kimura","Common","It spouts poison spores from the top of its head. These spores cause pain all over if inhaled.","285","E","https://images.pokemontcg.io/swsh8/4.png","https://images.pokemontcg.io/swsh8/4_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Tackle","Grass","1","10","","Seed Bomb","Grass, Colorless","2","20","","Fire","×2"
"swsh8-5","Breloom","Pokémon","120","Grass","","Shroomish","5","Yukiko Baba","Uncommon","It scatters poisonous spores and throws powerful punches while its foe is hampered by inhaled spores.","286","E","https://images.pokemontcg.io/swsh8/5.png","https://images.pokemontcg.io/swsh8/5_hires.png","Legal",,"Legal","Colorless, Colorless","2","","","","","","","Headbutt","Grass","1","30","","Impact Blow","Grass, Grass, Colorless","3","150","During your next turn, this Pokémon can't use Impact Blow.","Fire","×2"
"swsh8-6","Breloom V","Pokémon","210","Grass","",,"6","PLANETA Mochizuki","Rare Holo V",,"286","E","https://images.pokemontcg.io/swsh8/6.png","https://images.pokemontcg.io/swsh8/6_hires.png","Legal",,"Legal","Colorless, Colorless","2","","","","","","","Counter","Grass, Colorless","2","20+","If this Pokémon was damaged by an attack during your opponent's last turn, this attack does that much more damage.","Mach Cross","Grass, Grass, Colorless","3","140","","Fire","×2"
"swsh8-7","Pansage","Pokémon","60","Grass","Simisage",,"7","Nagomi Nijo","Common","It's good at finding berries and gathers them from all over. It's kind enough to share them with friends.","511","E","https://images.pokemontcg.io/swsh8/7.png","https://images.pokemontcg.io/swsh8/7_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Scratch","Grass","1","20","","","","","","","Fire","×2"
"swsh8-8","Simisage","Pokémon","100","Grass","","Pansage","8","Akira Komayama","Uncommon","Ill tempered, it fights by swinging its barbed tail around wildly. The leaf growing on its head is very bitter.","512","E","https://images.pokemontcg.io/swsh8/8.png","https://images.pokemontcg.io/swsh8/8_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Return","Grass","1","30","You may draw cards until you have 6 cards in your hand.","Whip Smash","Grass, Colorless","2","70","","Fire","×2"
"swsh8-9","Sewaddle","Pokémon","50","Grass","Swadloon",,"9","Akira Komayama","Common","Since this Pokémon makes its own clothes out of leaves, it is a popular mascot for fashion designers.","540","E","https://images.pokemontcg.io/swsh8/9.png","https://images.pokemontcg.io/swsh8/9_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Grass Munch","Grass","1","10","Discard a Grass Energy from your opponent's Active Pokémon.","","","","","","Fire","×2"
"swsh8-10","Swadloon","Pokémon","80","Grass","Leavanny","Sewaddle","10","0313","Uncommon","It protects itself from the cold by wrapping up in leaves. It stays on the move, eating leaves in forests.","541","E","https://images.pokemontcg.io/swsh8/10.png","https://images.pokemontcg.io/swsh8/10_hires.png","Legal",,"Legal","Colorless, Colorless","2","","","","","","","Trip Over","Grass","1","10+","Flip a coin. If heads, this attack does 20 more damage.","Seed Bomb","Grass, Colorless, Colorless","3","60","","Fire","×2"
"swsh8-11","Leavanny","Pokémon","130","Grass","","Swadloon","11","kodama","Rare","It keeps its eggs warm with heat from fermenting leaves. It also uses leaves to make warm wrappings for Sewaddle.","542","E","https://images.pokemontcg.io/swsh8/11.png","https://images.pokemontcg.io/swsh8/11_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Healing Circle","Colorless, Colorless","2","","Heal all damage from each of your Benched Pokémon. If you healed any damage in this way, shuffle this Pokémon and all attached cards into your deck.","Razor Leaf","Grass, Colorless, Colorless","3","120","","Fire","×2"
"swsh8-12","Maractus","Pokémon","110","Grass","",,"12","0313","Rare","Once each year, this Pokémon scatters its seeds. They're jam-packed with nutrients, making them a precious food source out in the desert.","556","E","https://images.pokemontcg.io/swsh8/12.png","https://images.pokemontcg.io/swsh8/12_hires.png","Legal",,"Legal","Colorless, Colorless","2","","","","","","","Peck","Grass","1","20","","Ditch and Shake","Grass, Colorless","2","50×","Discard any number of Pokémon Tool cards from your hand. This attack does 50 damage for each card you discarded in this way.","Fire","×2"
"swsh8-13","Shelmet","Pokémon","70","Grass","Accelgor",,"13","Shibuzoh.","Common","It has a strange physiology that responds to electricity. When together with Karrablast, Shelmet evolves for some reason.","616","E","https://images.pokemontcg.io/swsh8/13.png","https://images.pokemontcg.io/swsh8/13_hires.png","Legal",,"Legal","Colorless, Colorless, Colorless","3","","","","","","","Spit Beam","Grass","1","20","","","","","","","Fire","×2"
"swsh8-14","Accelgor","Pokémon","90","Grass","","Shelmet","14","nagimiso","Rare","Discarding its shell made it nimble. To keep itself from dehydrating, it wraps its body in bands of membrane.","617","E","https://images.pokemontcg.io/swsh8/14.png","https://images.pokemontcg.io/swsh8/14_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Ninja Tornado","Grass, Colorless, Colorless","3","120","If this Pokémon moved from your Bench to the Active Spot this turn, this attack can be used for Grass.","","","","","","Fire","×2"
"swsh8-15","Virizion","Pokémon","110","Grass","",,"15","Kagemaru Himeno","Rare","Legends say this Pokémon confounded opponents with its swift movements.","640","E","https://images.pokemontcg.io/swsh8/15.png","https://images.pokemontcg.io/swsh8/15_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Bail Out","Grass","1","","Put up to 2 Pokémon from your discard pile into your hand.","Solar Beam","Grass, Colorless, Colorless","3","90","","Fire","×2"
"swsh8-16","Phantump","Pokémon","60","Grass","Trevenant",,"16","OKACHEKE","Common","With a voice like a human child's, it cries out to lure adults deep into the forest, getting them lost among the trees.","708","E","https://images.pokemontcg.io/swsh8/16.png","https://images.pokemontcg.io/swsh8/16_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Tackle","Colorless","1","10","","Seed Bomb","Grass, Colorless","2","20","","Fire","×2"
"swsh8-17","Trevenant","Pokémon","120","Grass","","Phantump","17","Narumi Sato","Uncommon","Small roots that extend from the tips of this Pokémon's feet can tie into the trees of the forest and give Trevenant control over them.","709","E","https://images.pokemontcg.io/swsh8/17.png","https://images.pokemontcg.io/swsh8/17_hires.png","Legal",,"Legal","Colorless, Colorless","2","","","","","","","Gentle Slap","Grass, Colorless","2","40","","Wood Hammer","Grass, Colorless, Colorless","3","90","","Fire","×2"
"swsh8-18","Grubbin","Pokémon","70","Grass","Charjabug",,"18","Asako Ito","Common","It uses its big jaws to dig nests into the forest floor, and it loves to feed on sweet tree sap.","736","E","https://images.pokemontcg.io/swsh8/18.png","https://images.pokemontcg.io/swsh8/18_hires.png","Legal",,"Legal","Colorless, Colorless","2","","","","","","","Energize","Colorless","1","","Attach a Lightning Energy card from your discard pile to this Pokémon.","Surprise Attack","Colorless, Colorless, Colorless","3","50","Flip a coin. If tails, this attack does nothing.","Fire","×2"
