"ID","Name","Supertype","Subtypes","HP","Types","RetreatCost","Rarity","Ability","Attacks"
"sm3-1","Caterpie","Pokemon","Basic","50","Grass","1","Common","","Surprise Attack: Cost=[Grass], EnergyCost=[1], Damage=20, Text=Flip a coin. If tails, this attack does nothing."
"sm3-2","Metapod","Pokemon","Stage 1","80","Grass","2","Uncommon","","Ram: Cost=[Grass], EnergyCost=[1], Damage=20, Text= | Shed Skin: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=, Text=Heal 40 damage from this Pokemon."
"sm3-3","Butterfree","Pokemon","Stage 2","120","Grass","1","Rare","","Bye-Bye Heal: Cost=[Grass], EnergyCost=[1], Damage=, Text=Heal all damage from all of your Pokemon. Shuffle this Pokemon and all cards attached to it into your deck. | Stun Spore: Cost=[Grass, Colorless, Colorless], EnergyCost=[3], Damage=60, Text=Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed."
"sm3-4","Oddish","Pokemon","Basic","50","Grass","1","Common","","Poison Powder: Cost=[Grass], EnergyCost=[1], Damage=, Text=Your opponent's Active Pokemon is now Poisoned."
"sm3-5","Gloom","Pokemon","Stage 1","80","Grass","2","Uncommon","","Stinky Scent: Cost=[Grass], EnergyCost=[1], Damage=, Text=Your opponent's Active Pokemon is now Confused. | Razor Leaf: Cost=[Grass, Colorless], EnergyCost=[2], Damage=30, Text="
"sm3-6","Vileplume","Pokemon","Stage 2","140","Grass","3","Rare Holo","Disgusting Pollen: Effect=[As long as this Pokemon is your Active Pokemon, your opponent's Basic Pokemon can't attack.]","Downer Shock: Cost=[Grass, Grass, Colorless], EnergyCost=[3], Damage=60, Text=Flip a coin. If heads, your opponent's Active Pokemon is now Asleep. If tails, your opponent's Active Pokemon is now Confused."
"sm3-7","Tangela","Pokemon","Basic","80","Grass","2","Common","","Bind Down: Cost=[Grass], EnergyCost=[1], Damage=10, Text=The Defending Pokemon can't retreat during your opponent's next turn."
"sm3-8","Tangrowth","Pokemon","Stage 1","140","Grass","4","Rare","","Giga Drain: Cost=[Grass], EnergyCost=[1], Damage=30, Text=Heal from this Pokemon the same amount of damage you did to your opponent's Active Pokemon. | Crosswise Whip: Cost=[Colorless, Colorless, Colorless, Colorless], EnergyCost=[4], Damage=50×, Text=Flip 4 coins. This attack does 50 damage for each heads."
"sm3-9","Ledyba","Pokemon","Basic","60","Grass","1","Common","","Agility: Cost=[Grass], EnergyCost=[1], Damage=10, Text=Flip a coin. If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn."
"sm3-10","Ledian","Pokemon","Stage 1","90","Grass","1","Rare","","Swift: Cost=[Grass], EnergyCost=[1], Damage=30, Text=This attack's damage isn't affected by Weakness, Resistance, or any other effects on your opponent's Active Pokemon. | Comet Punch: Cost=[Colorless, Colorless, Colorless], EnergyCost=[3], Damage=40×, Text=Flip 4 coins. This attack does 40 damage for each heads."
"sm3-11","Heracross","Pokemon","Basic","110","Grass","2","Rare","Guts: Effect=[If this Pokemon would be Knocked Out by damage from an attack, flip a coin. If heads, this Pokemon is not Knocked Out, and its remaining HP becomes 10.]","Pitch: Cost=[Grass, Grass], EnergyCost=[2], Damage=50, Text=Your opponent switches their Active Pokemon with 1 of their Benched Pokemon."
"sm3-12","Pansage","Pokemon","Basic","70","Grass","1","Common","","Vine Whip: Cost=[Grass], EnergyCost=[1], Damage=10, Text="
"sm3-13","Simisage","Pokemon","Stage 1","90","Grass","1","Uncommon","","Scratch: Cost=[Colorless], EnergyCost=[1], Damage=30, Text= | Leaf Supply: Cost=[Grass, Colorless], EnergyCost=[2], Damage=50, Text=You may attach a Grass Energy card from your hand to 1 of your Pokemon."
"sm3-14","Dewpider","Pokemon","Basic","60","Grass","1","Common","","Ambush: Cost=[Grass], EnergyCost=[1], Damage=10+, Text=Flip a coin. If heads, this attack does 10 more damage."
"sm3-15","Araquanid","Pokemon","Stage 1","100","Grass","1","Rare","","Bubble Net: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=30, Text=Energy can't be attached to the Defending Pokemon from your opponent's hand during their next turn. | Sharp Fang: Cost=[Grass, Colorless, Colorless], EnergyCost=[3], Damage=80, Text="
"sm3-16","Wimpod","Pokemon","Basic","70","Grass","3","Common","Wimp Out: Effect=[During your first turn, this Pokemon has no Retreat Cost.]","Gnaw: Cost=[Grass, Colorless, Colorless], EnergyCost=[3], Damage=30, Text="
"sm3-18","Charmander","Pokemon","Basic","70","Fire","1","Common","","Scratch: Cost=[Colorless], EnergyCost=[1], Damage=10, Text= | Flame Tail: Cost=[Fire, Colorless], EnergyCost=[2], Damage=20, Text="
"sm3-18a","Charmander","Pokemon","Basic","70","Fire","1","Common","","Scratch: Cost=[Colorless], EnergyCost=[1], Damage=10, Text= | Flame Tail: Cost=[Fire, Colorless], EnergyCost=[2], Damage=20, Text="
"sm3-19","Charmeleon","Pokemon","Stage 1","90","Fire","2","Uncommon","","Claw Slash: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=30, Text= | Heat Blast: Cost=[Fire, Fire, Colorless], EnergyCost=[3], Damage=70, Text="
"sm3-22","Pansear","Pokemon","Basic","70","Fire","1","Common","","Flare: Cost=[Fire], EnergyCost=[1], Damage=10, Text="
"sm3-23","Simisear","Pokemon","Stage 1","90","Fire","1","Uncommon","","Scratch: Cost=[Colorless], EnergyCost=[1], Damage=30, Text= | Flare Recharge: Cost=[Fire, Colorless], EnergyCost=[2], Damage=50, Text=Attach a Fire Energy card from your discard pile to 1 of your Benched Pokemon."
"sm3-24","Heatmor","Pokemon","Basic","110","Fire","2","Uncommon","","Odor Sleuth: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=, Text=Flip 2 coins. For each heads, put a card from your discard pile into your hand. | Searing Flame: Cost=[Fire, Colorless, Colorless], EnergyCost=[3], Damage=60, Text=Your opponent's Active Pokemon is now Burned."
"sm3-26","Turtonator","Pokemon","Basic","130","Fire","3","Rare","","Flame Cloak: Cost=[Fire, Colorless], EnergyCost=[2], Damage=30, Text=Attach a Fire Energy card from your discard pile to this Pokemon. | Heat Blast: Cost=[Fire, Colorless, Colorless], EnergyCost=[3], Damage=70, Text="
"sm3-27","Alolan Vulpix","Pokemon","Basic","60","Water","1","Common","","Powder Snow: Cost=[], EnergyCost=[0], Damage=, Text=Flip a coin. If heads, your opponent's Active Pokemon is now Asleep. | Icy Snow: Cost=[Water, Water], EnergyCost=[2], Damage=30, Text="
"sm3-28","Alolan Ninetales","Pokemon","Stage 1","110","Water","1","Rare","Luminous Barrier: Effect=[Prevent all effects of attacks, including damage, done to this Pokemon by your opponent's Pokemon-GX or Pokemon-EX.]","Aurora Beam: Cost=[Water, Colorless, Colorless], EnergyCost=[3], Damage=80, Text="
"sm3-29","Horsea","Pokemon","Basic","60","Water","1","Common","","Water Arrow: Cost=[Water], EnergyCost=[1], Damage=, Text=This attack does 10 damage to 1 of your opponent's Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)"
"sm3-30","Seadra","Pokemon","Stage 1","80","Water","1","Uncommon","","Water Arrow: Cost=[Water], EnergyCost=[1], Damage=, Text=This attack does 30 damage to 1 of your opponent's Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)"
"sm3-31","Kingdra","Pokemon","Stage 2","140","Water","1","Rare Holo","","Brine: Cost=[Water], EnergyCost=[1], Damage=, Text=This attack does 90 damage to 1 of your opponent's Pokemon that has any damage counters on it. (Don't apply Weakness and Resistance for Benched Pokemon.) | Tornado Shot: Cost=[Water], EnergyCost=[1], Damage=90, Text=Discard a Water Energy from this Pokemon. This attack does 30 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)"
"sm3-32","Magikarp","Pokemon","Basic","30","Water","1","Common","","Splashing Dodge: Cost=[Water], EnergyCost=[1], Damage=10, Text=Flip a coin. If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn."
"sm3-33","Gyarados","Pokemon","Stage 1","150","Water","4","Rare Holo","","Venting Anger: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=50×, Text=This attack does 50 damage for each Magikarp in your discard pile. | Splash Burn: Cost=[Water, Water, Colorless, Colorless], EnergyCost=[4], Damage=160, Text=This attack does 30 damage to each of your Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)"
"sm3-34","Marill","Pokemon","Basic","60","Water","1","Common","","Bubble: Cost=[Water], EnergyCost=[1], Damage=, Text=Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed. | Rollout: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=20, Text="
"sm3-35","Azumarill","Pokemon","Stage 1","120","Water","3","Rare","Thick Fat: Effect=[This Pokemon takes 30 less damage from the attacks of your opponent's Fire or Water Pokemon (after applying Weakness and Resistance).]","Waterfall: Cost=[Water, Colorless, Colorless], EnergyCost=[3], Damage=80, Text="
"sm3-36","Panpour","Pokemon","Basic","70","Water","1","Common","","Water Gun: Cost=[Water], EnergyCost=[1], Damage=10, Text="
"sm3-37","Simipour","Pokemon","Stage 1","90","Water","1","Uncommon","","Scratch: Cost=[Colorless], EnergyCost=[1], Damage=30, Text= | Aqua Reflect: Cost=[Water, Colorless], EnergyCost=[2], Damage=50, Text=Move a Water Energy from this Pokemon to 1 of your Benched Pokemon."
"sm3-38","Bruxish","Pokemon","Basic","100","Water","1","Rare","","Gnash Teeth: Cost=[Water], EnergyCost=[1], Damage=, Text=Your opponent's Active Pokemon is now Confused. | Synchronoise: Cost=[Water, Colorless, Colorless], EnergyCost=[3], Damage=60, Text=This attack does 20 damage to each of your opponent's Benched Pokemon that shares a type with your opponent's Active Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)"
"sm3-40","Pikachu","Pokemon","Basic","60","Lightning","1","Common","","Tail Whap: Cost=[Colorless], EnergyCost=[1], Damage=10, Text= | Thunder Shock: Cost=[Lightning, Colorless], EnergyCost=[2], Damage=20, Text=Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed."
"sm3-41","Raichu","Pokemon","Stage 1","110","Lightning","1","Rare Holo","Evoshock: Effect=[When you play this Pokemon from your hand to evolve 1 of your Pokemon during your turn, you may leave your opponent's Active Pokemon Paralyzed.]","Volt Tackle: Cost=[Lightning, Lightning, Colorless], EnergyCost=[3], Damage=130, Text=This Pokemon does 30 damage to itself."
