"ID","Name","Supertype","Subtypes","HP","Types","RetreatCost","Rarity","Ability","Attacks"
"swsh3-3","Paras","Pokemon","Basic","60","Grass","1","Common","","Scratch: Cost=[Grass], EnergyCost=[1], Damage=20, Text="
"swsh3-4","Parasect","Pokemon","Stage 1","120","Grass","2","Uncommon","","Mushroom Tackle: Cost=[Grass], EnergyCost=[1], Damage=30, Text=Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed. | Solar Beam: Cost=[Grass, Grass, Colorless], EnergyCost=[3], Damage=110, Text="
"swsh3-5","Carnivine","Pokemon","Basic","90","Grass","1","Uncommon","","Return: Cost=[Colorless], EnergyCost=[1], Damage=20, Text=You may draw cards until you have 5 cards in your hand. | Giga Drain: Cost=[Grass, Colorless], EnergyCost=[2], Damage=40, Text=Heal from this Pokemon the same amount of damage you did to your opponent's Active Pokemon."
"swsh3-6","Pansage","Pokemon","Basic","60","Grass","1","Common","","Seed Bomb: Cost=[Grass], EnergyCost=[1], Damage=10, Text= | Bite: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=20, Text="
"swsh3-7","Simisage","Pokemon","Stage 1","100","Grass","1","Uncommon","","Seed Bomb: Cost=[Grass], EnergyCost=[1], Damage=30, Text= | Giga Impact: Cost=[Colorless, Colorless, Colorless], EnergyCost=[3], Damage=110, Text=During your next turn, this Pokemon can't attack."
"swsh3-8","Karrablast","Pokemon","Basic","60","Grass","1","Common","","Continuous Headbutt: Cost=[Colorless], EnergyCost=[1], Damage=20×, Text=Flip a coin until you get tails. This attack does 20 damage for each heads."
"swsh3-9","Shelmet","Pokemon","Basic","70","Grass","3","Common","","Spray Fluid: Cost=[Colorless], EnergyCost=[1], Damage=10, Text="
"swsh3-10","Accelgor","Pokemon","Stage 1","90","Grass","","Rare","","Jet Headbutt: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=70, Text="
"swsh3-11","Rowlet","Pokemon","Basic","50","Grass","1","Common","Sky Circus: Effect=[If you played Bird Keeper from your hand during this turn, ignore all Energy in this Pokemon's attack costs.]","Wind Shard: Cost=[Colorless, Colorless, Colorless], EnergyCost=[3], Damage=, Text=This attack does 60 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)"
"swsh3-12","Dartrix","Pokemon","Stage 1","80","Grass","1","Uncommon","","Razor Leaf: Cost=[Grass], EnergyCost=[1], Damage=40, Text="
"swsh3-13","Decidueye","Pokemon","Stage 2","140","Grass","2","Rare Holo","Deep Forest Camo: Effect=[Prevent all damage done to this Pokemon by attacks from your opponent's Pokemon V and Pokemon-GX.]","Splitting Arrow: Cost=[Grass, Colorless], EnergyCost=[2], Damage=90, Text=This attack also does 20 damage to 2 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)"
"swsh3-14","Bounsweet","Pokemon","Basic","60","Grass","1","Common","","Synthesis: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Search your deck for a Grass Energy card and attach it to 1 of your Pokemon. Then, shuffle your deck. | Flop: Cost=[Grass, Colorless], EnergyCost=[2], Damage=20, Text="
"swsh3-15","Steenee","Pokemon","Stage 1","80","Grass","1","Uncommon","","Captivate: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Switch 1 of your opponent's Benched Pokemon with their Active Pokemon. | Smack: Cost=[Grass, Colorless], EnergyCost=[2], Damage=40, Text="
"swsh3-16","Tsareena","Pokemon","Stage 2","150","Grass","2","Rare","","Power Whip: Cost=[Colorless], EnergyCost=[1], Damage=, Text=This attack does 20 damage to 1 of your opponent's Pokemon for each Energy attached to this Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.) | Time Out Kick: Cost=[Grass, Colorless], EnergyCost=[2], Damage=100, Text=You may put an Energy attached to your opponent's Active Pokemon into their hand."
"swsh3-17","Wimpod","Pokemon","Basic","70","Grass","3","Common","","Gnaw and Run: Cost=[Grass], EnergyCost=[1], Damage=10, Text=Switch this Pokemon with 1 of your Benched Pokemon."
"swsh3-18","Golisopod","Pokemon","Stage 1","130","Grass","2","Rare Holo","","Hard Times Slash: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=30+, Text=This attack does 50 more damage for each of your opponent's Pokemon V and Pokemon-GX in play. | Smash Turn: Cost=[Grass, Colorless, Colorless], EnergyCost=[3], Damage=70, Text=Switch this Pokemon with 1 of your Benched Pokemon."
"swsh3-22","Torchic","Pokemon","Basic","60","Fire","1","Common","","Call for Family: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Search your deck for a Basic Pokemon and put it onto your Bench. Then, shuffle your deck. | Live Coal: Cost=[Fire], EnergyCost=[1], Damage=10, Text="
"swsh3-23","Combusken","Pokemon","Stage 1","90","Fire","1","Uncommon","","Smash Kick: Cost=[Fire], EnergyCost=[1], Damage=20, Text= | Heat Beak: Cost=[Fire, Colorless, Colorless], EnergyCost=[3], Damage=40, Text=Your opponent's Active Pokemon is now Burned."
