"ID","Name","Supertype","Subtypes","HP","Types","RetreatCost","Rarity","Ability","Attacks"
"ex16-1","Aggron","Pokemon","Stage 2","110","Metal","4","Rare Holo","Terraforming: Effect=[Once during your turn (before your attack), you may look at the top 5 cards from your deck and put them back on top of your deck in any order. This power can't be used if Aggron is affected by a Special Condition.]","Metal Claw: Cost=[Colorless, Colorless, Colorless], EnergyCost=[3], Damage=50, Text= | Mix-Up: Cost=[Metal, Metal, Colorless, Colorless], EnergyCost=[4], Damage=70, Text=Your opponent discards the top card of his or her deck."
"ex16-2","Altaria","Pokemon","Stage 1","80","Colorless","1","Rare Holo","Synergy Effect: Effect=[If Drake's Stadium is in play, remove 1 damage counter from Altaria between turns.]","Surprise: Cost=[Water, Colorless], EnergyCost=[2], Damage=30, Text=Choose 1 card from your opponent's hand without looking. Look at the card you chose, then have your opponent shuffle that card into his or her deck. | Gust: Cost=[Lightning, Colorless, Colorless], EnergyCost=[3], Damage=50, Text="
"ex16-3","Armaldo","Pokemon","Stage 2","120","Fighting","3","Rare Holo","","Rock Blast: Cost=[Fighting], EnergyCost=[1], Damage=, Text=Discard up to 5 Fighting Energy cards attached to Armaldo. For each Energy card you discarded, choose an opponent's Pokemon in play and this attack does 20 damage to those Pokemon. (You may choose the same Pokemon more than once.) This attack's damage isn't affected by Weakness or Resistance. | Mach Claw: Cost=[Colorless, Colorless, Colorless], EnergyCost=[3], Damage=60, Text=This attack's damage isn't affected by Resistance."
"ex16-4","Banette","Pokemon","Stage 1","70","Psychic","1","Rare Holo","","Grudge: Cost=[Psychic, Colorless], EnergyCost=[2], Damage=20+, Text=Does 20 damage plus 10 more damage for each Prize card your opponent has taken. | Bench Manipulation: Cost=[Psychic, Psychic, Colorless], EnergyCost=[3], Damage=40×, Text=Your opponent flips a number of coins equal to the number of his or her Benched Pokemon. This attack does 40 damage times the number of tails. This attack's damage isn't affected by Weakness or Resistance."
"ex16-5","Blaziken","Pokemon","Stage 2","100","Fire","2","Rare Holo","Firestarter: Effect=[Once during your turn (before your attack), you may attach a Fire Energy card from your discard pile to 1 of your Benched Pokemon. This power can't be used if Blaziken is affected by a Special Condition.]","Fire Stream: Cost=[Fire, Colorless, Colorless], EnergyCost=[3], Damage=50, Text=Discard a Fire Energy card attached to Blaziken. This attack does 10 damage to each of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)"
"ex16-6","Charizard","Pokemon","Stage 2","120","Fire","2","Rare Holo","","Combustion: Cost=[Fire], EnergyCost=[1], Damage=30, Text= | Bursting Inferno: Cost=[Fire, Fire, Colorless, Colorless], EnergyCost=[4], Damage=50, Text=Each Defending Pokemon is now Burned."
"ex16-7","Cradily","Pokemon","Stage 2","110","Grass","2","Rare Holo","Evolutionary Call: Effect=[Once during your turn, when you play Cradily from your hand to evolve 1 of your Pokemon, you may search your deck for up to 3 in any combination of Basic Pokemon or Evolution cards. Show them to your opponent and put them into your hand. Shuffle your deck afterward.]","Poison Ring: Cost=[Grass, Grass, Colorless], EnergyCost=[3], Damage=50, Text=The Defending Pokemon is now Poisoned. The Defending Pokemon can't retreat during your opponent's next turn."
"ex16-8","Delcatty","Pokemon","Stage 1","70","Colorless","1","Rare Holo","Energy Draw: Effect=[Once during your turn (before your attack), you may discard 1 Energy card from your hand. Then draw up to 3 cards from your deck. This power can't be used if Delcatty is affected by a Special Condition.]","Max Energy Source: Cost=[Colorless], EnergyCost=[1], Damage=10×, Text=Does 10 damage times the amount of Energy attached to all of your Active Pokemon."
"ex16-9","Gardevoir","Pokemon","Stage 2","100","Psychic","2","Rare Holo","Psy Shadow: Effect=[Once during your turn (before your attack), you may search your deck for a Psychic Energy card and attach it to 1 of your Pokemon. Put 2 damage counters on that Pokemon. Shuffle your deck afterward. This power can't be used if Gardevoir is affected by a Special Condition.]","Energy Burst: Cost=[Psychic], EnergyCost=[1], Damage=10×, Text=Does 10 damage times the total amount of Energy attached to Gardevoir and the Defending Pokemon."
"ex16-10","Kabutops","Pokemon","Stage 2","110","Fighting","2","Rare Holo","Primal Stare: Effect=[As long as Kabutops is your Active Pokemon, your opponent can't play any Basic Pokemon or Evolution cards from his or her hand to evolve his or her Active Pokemon.]","Luring Antenna: Cost=[Fighting, Colorless], EnergyCost=[2], Damage=20, Text=Before doing damage, you may choose 1 of your opponent's Benched Pokemon and switch it with 1 of the Defending Pokemon. If you do, this attack does 20 damage to the new Defending Pokemon. Your opponent chooses the Defending Pokemon to switch. | Blinding Scythe: Cost=[Fighting, Fighting, Colorless], EnergyCost=[3], Damage=60, Text="
