"ID","Name","Supertype","Subtypes","HP","Types","RetreatCost","Rarity","Ability","Attacks"
"ex8-1","Altaria","Pokemon","Stage 1","70","Colorless","1","Rare Holo","Safeguard: Effect=[Prevent all effects of attacks, including damage, done to Altaria by your opponent's Pokemon-ex.]","Double Wing Attack: Cost=[Lightning], EnergyCost=[1], Damage=, Text=Does 20 Damage to each Defending Pokemon. | Dive: Cost=[Water, Colorless, Colorless], EnergyCost=[3], Damage=50, Text="
"ex8-2","Beautifly","Pokemon","Stage 2","100","Grass","1","Rare Holo","Hunch: Effect=[As long as Beautifly's remaining HP is 40 or less, Beautifly does 40 more damage to the Defending Pokemon (before applying Weakness and Resistance).]","Luring Antenna: Cost=[Grass], EnergyCost=[1], Damage=20, Text=Before doing damage, you may choose 1 of your opponent's Benched Pokemon and switch it with 1 of the Defending Pokemon. If you do, this attack does 20 damage to the new Defending Pokemon. Your opponent chooses the Defending Pokemon to switch. | Cutting Wind: Cost=[Grass, Colorless, Colorless], EnergyCost=[3], Damage=50, Text="
"ex8-3","Breloom","Pokemon","Stage 1","80","Fighting","1","Rare Holo","","Leaf Poison: Cost=[Colorless], EnergyCost=[1], Damage=20, Text=If Breloom has any Grass Energy attached to it, the Defending Pokemon is now Poisoned. | Hustle Punch: Cost=[Fighting, Colorless, Colorless], EnergyCost=[3], Damage=70-, Text=During your next turn, Hustle Punch attack's base damage is 50 instead of 70."
"ex8-4","Camerupt","Pokemon","Stage 1","90","Fire","2","Rare Holo","","Back Burner: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Search your discard pile for up to 2 basic Energy cards and attach them to your Pokemon in any way you like. | Split Bomb: Cost=[Fire, Colorless, Colorless], EnergyCost=[3], Damage=, Text=Choose 2 of your opponent's Pokemon. This attack does 30 damage to each of them. (Don't apply Weakness and Resistance for Benched Pokemon.)"
"ex8-5","Claydol","Pokemon","Stage 1","80","Fighting","1","Rare Holo","Psychic Trace: Effect=[Once during your turn (before your attack), if Claydol is your Active Pokemon, you may shuffle your hand into your deck. Then, draw a number of cards equal to the number of cards in your opponent's hand. This power can't be used if Claydol is affected by a Special Condition.]","Ancient Mantra: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=20+, Text=If Claydol has any Psychic Energy attached to it, the Defending Pokemon is now Confused. If Claydol has any Fighting Energy attached to it, this attack does 20 damage plus 20 more damage."
"ex8-6","Crawdaunt","Pokemon","Stage 1","70","Darkness","1","Rare Holo","Dark Protection: Effect=[Any damage done to Crawdaunt by your opponent's attacks is reduced by 10 for each Darkness Energy attached to Crawdaunt (after applying Weakness and Resistance). You can't reduce more than 20 damage in this way.]","Bubblebeam: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=20, Text=Flip a coin. If heads, the Defending Pokemon is now Paralyzed. | Cross-Cut: Cost=[Darkness, Colorless, Colorless], EnergyCost=[3], Damage=40+, Text=If the Defending Pokemon is an Evolved Pokemon, this attack does 40 damage plus 20 more damage."
"ex8-7","Dusclops","Pokemon","Stage 1","70","Psychic","1","Rare Holo","","Psychic Removal: Cost=[Psychic], EnergyCost=[1], Damage=20, Text=Flip 2 coins. If both of them are heads, discard all Energy attached to the Defending Pokemon. | Powerful Hand: Cost=[Psychic, Psychic, Colorless], EnergyCost=[3], Damage=, Text=Count the number of cards in your hand. Put that many damage counters on the Defending Pokemon. You can't put more than 7 damage counters in this way."
"ex8-8","Gyarados","Pokemon","Stage 1","90","Water","2","Rare Holo","","Dragon Spark: Cost=[Water], EnergyCost=[1], Damage=, Text=This attack does 10 damage to each of your opponent's Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.) | Full Retaliation: Cost=[Colorless, Colorless], EnergyCost=[2], Damage=20×, Text=Does 20 damage times the number of damage counters on all of your Magikarp. | Pulverize: Cost=[Water, Water, Colorless, Colorless], EnergyCost=[4], Damage=50+, Text=If the Defending Pokemon already has at least 2 damage counters on it, this attack does 50 damage plus 50 more damage."
"ex8-9","Jirachi","Pokemon","Basic","60","Metal","1","Rare Holo","Wishing Star: Effect=[Once during your turn (before your attack), if Jirachi is your Active Pokemon, you may look at the top 5 cards of your deck, choose 1 of them, and put it into your hand. Shuffle your deck afterward. Jirachi and your other Active Pokemon, if any, are now Asleep. This power can't be used if Jirachi is affected by a Special Condition.]","Metallic Blow: Cost=[Metal, Colorless], EnergyCost=[2], Damage=20+, Text=If the Defending Pokemon has any Poke-Bodies, this attack does 20 damage plus 30 more damage."
"ex8-10","Ludicolo","Pokemon","Stage 2","100","Water","2","Rare Holo","Swing Dance: Effect=[Once during your turn (before your attack), you may draw a card. This power can't be used if Ludicolo is affected by a Special Condition.]","Healing Steps: Cost=[Water], EnergyCost=[1], Damage=30, Text=You may discard as many cards as you like from your hand. If you do, remove that many damage counters from Ludicolo. | Circular Steps: Cost=[Water, Colorless, Colorless], EnergyCost=[3], Damage=10×, Text=Does 10 damage times the number of Pokemon in play (both yours and your opponent's), excluding Ludicolo."
