"ID","Name","Supertype","Subtypes","HP","Types","RetreatCost","Rarity","Ability","Attacks"
"xy1-3","Weedle","Pokemon","Basic","50","Grass","1","Common","","Leaf Munch: Cost=[Grass], EnergyCost=[1], Damage=10+, Text=If your opponent's Active Pokemon is a Grass Pokemon, this attack does 20 more damage."
"xy1-4","Kakuna","Pokemon","Stage 1","70","Grass","2","Uncommon","","Harden: Cost=[Grass], EnergyCost=[1], Damage=, Text=During your opponent's next turn, if this Pokemon would be damaged by an attack, prevent that attack's damage done to this Pokemon if that damage is 60 or less."
"xy1-5","Beedrill","Pokemon","Stage 2","120","Grass","1","Rare","","Poison Jab: Cost=[Grass], EnergyCost=[1], Damage=20, Text=Your opponent's Active Pokemon is now Poisoned. | Flash Needle: Cost=[Grass, Grass], EnergyCost=[2], Damage=40×, Text=Flip 3 coins. This attack does 40 damage times the number of heads. If all of them are heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn."
"xy1-6","Ledyba","Pokemon","Basic","60","Grass","1","Common","","Spinning Attack: Cost=[Grass, Grass], EnergyCost=[2], Damage=30, Text="
"xy1-7","Ledian","Pokemon","Stage 1","80","Grass","1","Uncommon","","Tackle: Cost=[Colorless], EnergyCost=[1], Damage=30, Text= | Mach Punch: Cost=[Grass, Grass], EnergyCost=[2], Damage=50, Text=This attack does 10 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)"
"xy1-8","Volbeat","Pokemon","Basic","70","Grass","1","Uncommon","","Luring Glow: Cost=[Grass], EnergyCost=[1], Damage=, Text=Switch 1 of your opponent's Benched Pokemon with your opponent's Active Pokemon. | Signal Beam: Cost=[Grass, Colorless], EnergyCost=[2], Damage=30, Text=Your opponent's Active Pokemon is now Confused."
"xy1-9","Illumise","Pokemon","Basic","70","Grass","1","Uncommon","","Pheromotion: Cost=[Grass], EnergyCost=[1], Damage=, Text=Search your deck for a Grass Pokemon, reveal it, and put it into your hand. Shuffle your deck afterward. | Quick Attack: Cost=[Grass, Colorless], EnergyCost=[2], Damage=20+, Text=Flip a coin. If heads, this attack does 20 more damage."
"xy1-10","Pansage","Pokemon","Basic","60","Grass","1","Common","","Vine Whip: Cost=[Grass], EnergyCost=[1], Damage=10, Text= | Leech Seed: Cost=[Grass, Colorless], EnergyCost=[2], Damage=20, Text=Heal 10 damage from this Pokemon."
"xy1-11","Simisage","Pokemon","Stage 1","90","Grass","1","Rare","","Torment: Cost=[Colorless], EnergyCost=[1], Damage=20, Text=Choose 1 of your opponent's Active Pokemon's attacks. That Pokemon can't use that attack during your opponent's next turn. | Solar Beam: Cost=[Grass, Grass, Colorless], EnergyCost=[3], Damage=70, Text="
"xy1-12","Chespin","Pokemon","Basic","60","Grass","2","Common","","Pin Missile: Cost=[Grass], EnergyCost=[1], Damage=10×, Text=Flip 4 coins. This attack does 10 damage times the number of heads."
"xy1-13","Quilladin","Pokemon","Stage 1","90","Grass","3","Uncommon","","Scrunch: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Flip a coin. If heads, prevent all damage done to this Pokemon by attacks during your opponent's next turn. | Wood Hammer: Cost=[Grass, Grass, Colorless], EnergyCost=[3], Damage=70, Text=This Pokemon does 10 damage to itself."
"xy1-14","Chesnaught","Pokemon","Stage 2","160","Grass","4","Rare Holo","Spiky Shield: Effect=[If this Pokemon is your Active Pokemon and is damaged by an opponent's attack (even if this Pokemon is Knocked Out), put 3 damage counters on the Attacking Pokemon.]","Touchdown: Cost=[Grass, Grass, Colorless, Colorless], EnergyCost=[4], Damage=90, Text=Heal 20 damage from this Pokemon."
"xy1-15","Scatterbug","Pokemon","Basic","40","Grass","1","Common","","Bug Bite: Cost=[Colorless], EnergyCost=[1], Damage=10, Text="
"xy1-16","Spewpa","Pokemon","Stage 1","80","Grass","3","Uncommon","","Bug Bite: Cost=[Colorless], EnergyCost=[1], Damage=10, Text= | Stun Spore: Cost=[Grass, Colorless, Colorless], EnergyCost=[3], Damage=40, Text=Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed."
"xy1-17","Vivillon","Pokemon","Stage 2","130","Grass","1","Rare Holo","","Conversion Powder: Cost=[Grass], EnergyCost=[1], Damage=, Text=Choose either Asleep or Poisoned. Your opponent's Active Pokemon is now affected by that Special Condition. | Colorful Wind: Cost=[Colorless, Colorless, Colorless], EnergyCost=[3], Damage=30+, Text=This attack does 30 more damage for each different type of basic Energy attached to this Pokemon."
"xy1-18","Skiddo","Pokemon","Basic","70","Grass","2","Common","","Lead: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Flip a coin. If heads, search your deck for a Supporter card, reveal it, and put it into your hand. Shuffle your deck afterward. | Tackle: Cost=[Grass, Colorless, Colorless], EnergyCost=[3], Damage=40, Text="
"xy1-19","Gogoat","Pokemon","Stage 1","110","Grass","2","Rare Holo","","Lead: Cost=[Colorless], EnergyCost=[1], Damage=, Text=Search your deck for up to 2 Supporter cards, reveal them, and put them into your hand. Shuffle your deck afterward. | Charge Dash: Cost=[Grass, Colorless, Colorless], EnergyCost=[3], Damage=70+, Text=You may do 20 more damage. If you do, this Pokemon does 20 damage to itself."
