"id","name","supertype","hp","types","evolvesTo","evolvesFrom","number","artist","rarity","flavorText","nationalPokedexNumbers","regulationMark","imageSmall","imageLarge","legalitiesUnlimited","legalitiesStandard","legalitiesExpanded","retreatCost","convertedRetreatCost","Ability1Name","Ability1Text","Ability1Type","Ability2Name","Ability2Text","Ability2Type","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"ex11-1","Beedrill δ","Pokémon","90","Grass, Metal","","Kakuna","1","Masakazu Fukuda","Rare Holo",,"15",,"https://images.pokemontcg.io/ex11/1.png","https://images.pokemontcg.io/ex11/1_hires.png","Legal",,,"",,"Final Sting","Once during your turn (before your attack), you may Knock Out Beedrill. If you do, choose 1 of your opponent's Defending Pokémon. That Pokémon is now Paralyzed and Poisoned. Put 2 damage counters instead of 1 on that Pokémon between turns. This power can't be used if Beedrill is affected by a Special Condition.","Poké-Power","","","","Super Slash","Grass, Metal, Colorless","3","50+","If the Defending Pokémon is an Evolved Pokémon, this attack does 50 damage plus 30 more damage.","","","","","","Fire","×2"
"ex11-2","Crobat δ","Pokémon","90","Grass, Metal","","Golbat","2","Ryo Ueda","Rare Holo",,"169",,"https://images.pokemontcg.io/ex11/2.png","https://images.pokemontcg.io/ex11/2_hires.png","Legal",,,"",,"","","","","","","Radar Jam","Colorless, Colorless","2","30","Your opponent can't play any Trainer cards (except for Supporter cards) from his or her hand during your opponent's next turn.","Target Attack","Grass, Metal, Colorless","3","","Choose 1 of your opponent's Pokémon. This attack does 40 damage to that Pokémon. If that Pokémon already has damage counters on it, this attack does 60 damage instead. (Don't apply Weakness and Resistance for Benched Pokémon.)","Psychic","×2"
"ex11-3","Dragonite δ","Pokémon","100","Lightning, Metal","","Dragonair","3","Ryo Ueda","Rare Holo",,"149",,"https://images.pokemontcg.io/ex11/3.png","https://images.pokemontcg.io/ex11/3_hires.png","Legal",,,"Colorless, Colorless","2","Delta Charge","Once during your turn (before your attack), you may attach a Lightning Energy card from your discard pile to 1 of your Benched Pokémon. This power can't be used if Dragonite is affected by a Special Condition.","Poké-Power","","","","Agility","Lightning, Colorless","2","30","Flip a coin. If heads, prevent all effects of an attack, including damage, done to Dragonite during your opponent's next turn.","Heavy Impact","Lightning, Metal, Colorless, Colorless","4","70","","Colorless","×2"
"ex11-4","Espeon δ","Pokémon","70","Psychic, Metal","","Eevee","4","Ryo Ueda","Rare Holo",,"196",,"https://images.pokemontcg.io/ex11/4.png","https://images.pokemontcg.io/ex11/4_hires.png","Legal",,,"Colorless","1","Delta Heal","Once during your turn (before your attack), you may remove 1 damage counter from each of your Pokémon that has δ on its card. You can't use more than 1 Delta Heal Poké-Power each turn. This power can't be used if Espeon is affected by a Special Condition.","Poké-Power","","","","Psyshock","Psychic, Metal","2","30","Flip a coin. If heads, the Defending Pokémon is now Paralyzed.","","","","","","Psychic","×2"
"ex11-5","Flareon δ","Pokémon","70","Fire, Metal","","Eevee","5","Kouki Saitou","Rare Holo",,"136",,"https://images.pokemontcg.io/ex11/5.png","https://images.pokemontcg.io/ex11/5_hires.png","Legal",,,"Colorless","1","","","","","","","Delta Search","Colorless","1","10","Search your deck for a Holon Energy card and attach it to Flareon. Shuffle your deck afterward.","Return Burn","Fire, Metal, Colorless","3","50","You may return an Energy card attached to Flareon to your hand. If you do, the Defending Pokémon is now Burned.","Water","×2"
"ex11-6","Gardevoir δ","Pokémon","100","Psychic, Metal","","Kirlia","6","Mitsuhiro Arita","Rare Holo",,"282",,"https://images.pokemontcg.io/ex11/6.png","https://images.pokemontcg.io/ex11/6_hires.png","Legal",,,"Colorless, Colorless","2","Energy Jump","Once during your turn (before your attack), you may move an Energy card attached to 1 of your Pokémon to another of your Pokémon. This power can't be used if Gardevoir is affected by a Special Condition.","Poké-Power","","","","Psychic Rage","Metal, Colorless","2","","Choose 1 of your opponent's Pokémon. This attack does 10 damage for each damage counter on Gardevoir to that Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)","Black Magic","Psychic, Colorless, Colorless","3","10+","Does 10 damage plus 20 more damage times the number of your opponent's Benched Pokémon.","Psychic","×2"
"ex11-7","Jolteon δ","Pokémon","70","Lightning, Metal","","Eevee","7","Kouki Saitou","Rare Holo",,"135",,"https://images.pokemontcg.io/ex11/7.png","https://images.pokemontcg.io/ex11/7_hires.png","Legal",,,"Colorless","1","","","","","","","Delta Search","Colorless","1","10","Search your deck for a Holon Energy card and attach it to Jolteon. Shuffle your deck afterward.","Return Spark","Lightning, Metal, Colorless","3","50","You may return an Energy card attached to Jolteon to your hand. If you do, this attack does 20 damage to 1 of your opponent's Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)","Fighting","×2"
"ex11-8","Latias δ","Pokémon","70","Lightning, Metal","",,"8","Ryo Ueda","Rare Holo",,"380",,"https://images.pokemontcg.io/ex11/8.png","https://images.pokemontcg.io/ex11/8_hires.png","Legal",,,"Colorless","1","Delta Aura","If you have Latios or Latios ex in play, the attack cost of Latias's Extra Crush is now Lightning MetalColorless.","Poké-Body","","","","Spiral Drain","Metal, Colorless","2","20","Remove 2 damage counters fro Latias.","Extra Crush","Lightning, Metal, Colorless, Colorless, Colorless","5","80","If your opponent has no Pokémon-ex in play, this attack does nothing.","Colorless","×2"
"ex11-9","Latios δ","Pokémon","80","Lightning, Metal","",,"9","Ryo Ueda","Rare Holo",,"381",,"https://images.pokemontcg.io/ex11/9.png","https://images.pokemontcg.io/ex11/9_hires.png","Legal",,,"Colorless, Colorless","2","Delta Aura","If you have Latias or Latias ex in play, the attack cost of Latios's Psychic Force is now Lightning MetalColorless.","Poké-Body","","","","Dragon Claw","Colorless, Colorless","2","20","","Psychic Force","Lightning, Metal, Colorless, Colorless, Colorless","5","80","If your opponent has no Stage 2 Evolved Pokémon in play, this attack does nothing.","Colorless","×2"
"ex11-10","Marowak δ","Pokémon","80","Fighting, Metal","","Cubone","10","Hajime Kusajima","Rare Holo",,"105",,"https://images.pokemontcg.io/ex11/10.png","https://images.pokemontcg.io/ex11/10_hires.png","Legal",,,"Colorless","1","","","","","","","Energy Bone","Fighting, Metal","2","","Choose a number of your opponent's Pokémon up to the amount of Energy attached to Marowak. This attack does 20 damage to each of them.","Metal Crusher","Fighting, Colorless, Colorless","3","50","If the Defending Pokémon is Metal Pokémon, this attack's base damage is 90.","Grass","×2"
