"id","name","supertype","hp","types","evolvesTo","evolvesFrom","number","artist","rarity","flavorText","nationalPokedexNumbers","regulationMark","imageSmall","imageLarge","legalitiesUnlimited","legalitiesStandard","legalitiesExpanded","retreatCost","convertedRetreatCost","Ability1Name","Ability1Text","Ability1Type","Ability2Name","Ability2Text","Ability2Type","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"pop2-1","Entei","Pokemon","70","Fire","",,"1","Kouki Saitou","Rare",,"244",,"https://images.pokemontcg.io/pop2/1.png","https://images.pokemontcg.io/pop2/1_hires.png","Legal",,,"Colorless","1","","","","","","","Stomp","Colorless, Colorless","2","10+","Flip a coin. If heads, this attack does 10 damage plus 20 more damage.","Fire Spin","Fire, Fire, Colorless","3","50","Discard 2 Basic Energy cards attached to Entei or this attack does nothing.","Water","x2"
"pop2-2","Pidgeot","Pokemon","80","Colorless","","Pidgeotto","2","Ken Sugimori","Rare",,"18",,"https://images.pokemontcg.io/pop2/2.png","https://images.pokemontcg.io/pop2/2_hires.png","Legal",,,"",,"Beating Wings","Once during your turn (before your attack), if Pidgeot is your Active Pokemon, you may shuffle 1 of your Benched Pokemon and all cards attached to it into your deck. This power can't be used if Pidgeot is affected by a Special Condition.","Poke-Power","","","","Sharp Beak","Colorless, Colorless, Colorless","3","20+","Flip a coin. If heads, this attack does 20 damage plus 30 more damage.","","","","","","Lightning","x2"
"pop2-3","Raikou","Pokemon","70","Lightning","",,"3","Kouki Saitou","Rare",,"243",,"https://images.pokemontcg.io/pop2/3.png","https://images.pokemontcg.io/pop2/3_hires.png","Legal",,,"Colorless","1","","","","","","","Roar","Colorless","1","","Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon, if any.","Thunder","Lightning, Lightning, Colorless","3","50","Flip a coin. If tails, Raikou does 20 damage to itself.","Fighting","x2"
"pop2-4","Suicune","Pokemon","70","Water","",,"4","Kouki Saitou","Rare",,"245",,"https://images.pokemontcg.io/pop2/4.png","https://images.pokemontcg.io/pop2/4_hires.png","Legal",,,"Colorless","1","Mirror Coat","If Suicune is Burned or Poisoned by an opponent's attack (even if Suicune is Knocked Out), the Attacking Pokemon is now affected by the same Special Conditions (1 if there is only 1).","Poke-Body","","","","Bubblebeam","Water, Colorless","2","20","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","","","","","","Lightning","x2"
"pop2-5","Tauros","Pokemon","70","Colorless","",,"5","Kouki Saitou","Rare",,"128",,"https://images.pokemontcg.io/pop2/5.png","https://images.pokemontcg.io/pop2/5_hires.png","Legal",,,"Colorless","1","","","","","","","Rage","Colorless, Colorless","2","10+","Does 10 damage plus 10 more damage for each damage counter on Tauros.","Take Down","Colorless, Colorless, Colorless","3","40","Tauros does 10 damage to itself.","Fighting","x2"
"pop2-6","Venusaur","Pokemon","120","Grass","","Ivysaur","6","Mitsuhiro Arita","Rare",,"3",,"https://images.pokemontcg.io/pop2/6.png","https://images.pokemontcg.io/pop2/6_hires.png","Legal",,,"Colorless, Colorless, Colorless","3","","","","","","","Wide Solarbeam","Grass, Grass, Colorless","3","20","Does 20 damage to 2 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Hard Plant","Grass, Grass, Grass, Colorless","4","80","Venusaur can't use Hard Plant during your next turn.","Fire","x2"
"pop2-7","Ivysaur","Pokemon","80","Grass","Venusaur","Bulbasaur","7","Ken Sugimori","Uncommon",,"2",,"https://images.pokemontcg.io/pop2/7.png","https://images.pokemontcg.io/pop2/7_hires.png","Legal",,,"Colorless","1","","","","","","","Poison Seed","Colorless","1","","The Defending Pokemon is now Poisoned.","Razor Leaf","Grass, Grass, Colorless","3","50","","Psychic","x2"
"pop2-8","Mr. Briney's Compassion","Trainer",,"","",,"8","Ken Sugimori","Uncommon",,"",,"https://images.pokemontcg.io/pop2/8.png","https://images.pokemontcg.io/pop2/8_hires.png","Legal",,,"",,"","","","","","","","","","","","","","","","",,
"pop2-9","Multi Technical Machine 01","Trainer",,"","",,"9","""Big Mama"" Tagawa","Uncommon",,"",,"https://images.pokemontcg.io/pop2/9.png","https://images.pokemontcg.io/pop2/9_hires.png","Legal",,,"",,"","","","","","","Paralyzing Gaze","Colorless","1","","The Defending Pokemon is now Paralyzed.","","","","","",,
"pop2-10","Pokemon Park","Trainer",,"","",,"10","Kazuo Yazawa","Uncommon",,"",,"https://images.pokemontcg.io/pop2/10.png","https://images.pokemontcg.io/pop2/10_hires.png","Legal",,,"",,"","","","","","","","","","","","","","","","",,
