"id","name","supertype","hp","types","evolvesTo","evolvesFrom","number","artist","rarity","flavorText","nationalPokedexNumbers","regulationMark","imageSmall","imageLarge","legalitiesUnlimited","legalitiesStandard","legalitiesExpanded","retreatCost","convertedRetreatCost","Ability1Name","Ability1Text","Ability1Type","Ability2Name","Ability2Text","Ability2Type","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"swsh10-1","Beedrill V","Pokemon","210","Grass","",,"1","Ayaka Yoshida","Rare Holo V",,"15","F","https://images.pokemontcg.io/swsh10/1.png","https://images.pokemontcg.io/swsh10/1_hires.png","Legal","Legal","Legal","Colorless","1","","","","","","","Twineedle","Grass","1","40x","Flip 2 coins. This attack does 40 damage for each heads.","Swarming Sting","Grass, Grass, Colorless","3","","This attack does 50 damage to 1 of your opponent's Pokemon for each of your Beedrill V in play. (Don't apply Weakness and Resistance for Benched Pokemon.)","Fire","x2"
"swsh10-2","Hisuian Voltorb","Pokemon","50","Grass","Electrode",,"2","nagimiso","Common","An enigmatic Pokemon that happens to bear a resemblance to a Poke Ball. When excited, it discharges the electric current it has stored in its belly, then lets out a great, uproarious laugh.","100","F","https://images.pokemontcg.io/swsh10/2.png","https://images.pokemontcg.io/swsh10/2_hires.png","Legal","Legal","Legal","Colorless","1","","","","","","","Cheerful Charge","","0","","You can use this attack only if you go second, and only during your first turn. Choose up to 2 of your Benched Pokemon. For each of those Pokemon, search your deck for a basic Energy card and attach it to that Pokemon. Then, shuffle your deck.","Ram","Grass","1","10","","Fire","x2"
"swsh10-3","Hisuian Electrode","Pokemon","90","Grass","","Hisuian Voltorb","3","Akira Komayama","Uncommon","The tissue on the surface of its body is curiously similar in composition to an Apricorn. When irritated, this Pokemon lets loose an electric current equal to 20 lightning bolts.","101","F","https://images.pokemontcg.io/swsh10/3.png","https://images.pokemontcg.io/swsh10/3_hires.png","Legal","Legal","Legal","Colorless","1","","","","","","","Triple Draw","","0","","Draw 3 cards.","Irritated Bomb","","0","50","","Fire","x2"
"swsh10-4","Scyther","Pokemon","90","Grass","Scizor",,"4","GIDORA","Common","The large, wickedly sharp scythes on its forearms are truly fearsome weapons. Prey's attempts to flee are unfailingly thwarted by this Pokemon's nimble motions.","123","F","https://images.pokemontcg.io/swsh10/4.png","https://images.pokemontcg.io/swsh10/4_hires.png","Legal","Legal","Legal","Colorless","1","","","","","","","Blinding Scythe","Colorless","1","20","","","","","","","Fire","x2"
"swsh10-5","Scyther","Pokemon","80","Grass","Scizor",,"5","Uta","Common","The large, wickedly sharp scythes on its forearms are truly fearsome weapons. Prey's attempts to flee are unfailingly thwarted by this Pokemon's nimble motions.","123","F","https://images.pokemontcg.io/swsh10/5.png","https://images.pokemontcg.io/swsh10/5_hires.png","Legal","Legal","Legal","Colorless","1","","","","","","","Quick Blow","Colorless, Colorless","2","30+","Flip a coin. If heads, this attack does 30 more damage.","","","","","","Fire","x2"
"swsh10-6","Yanma","Pokemon","60","Grass","Yanmega",,"6","OKACHEKE","Common","Its frail wings are so thin that one can see clear through them. However, during flight these wings exhibit the power to churn air with force enough to launch a house skyward.","193","F","https://images.pokemontcg.io/swsh10/6.png","https://images.pokemontcg.io/swsh10/6_hires.png","Legal","Legal","Legal","",,"","","","","","","Speed Dive","Grass","1","20","","","","","","","Fire","x2"
"swsh10-7","Yanmega","Pokemon","120","Grass","","Yanma","7","Masakazu Fukuda","Uncommon","This six-legged Pokemon is easily capable of transporting an adult in flight. The wings on its tail help it stay balanced.","469","F","https://images.pokemontcg.io/swsh10/7.png","https://images.pokemontcg.io/swsh10/7_hires.png","Legal","Legal","Legal","",,"","","","","","","Razor Wing","Grass","1","30","","Wide Wing","Colorless, Colorless","2","40+","If you have more cards in your hand than your opponent, this attack does 80 more damage.","Fire","x2"
"swsh10-8","Heracross","Pokemon","110","Grass","",,"8","aoki","Common","This Pokemon has an unparalleled horn. Heracross itself demonstrates tremendous power—it's capable of throwing several people trained in the traditional arts of war at once.","214","F","https://images.pokemontcg.io/swsh10/8.png","https://images.pokemontcg.io/swsh10/8_hires.png","Legal","Legal","Legal","Colorless, Colorless","2","","","","","","","Horn Attack","Grass, Colorless","2","40","","Overhead Throw","Grass, Grass, Colorless","3","120","This attack also does 30 damage to 1 of your Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Fire","x2"
"swsh10-9","Kricketot","Pokemon","60","Grass","Kricketune",,"9","Masakazu Fukuda","Common","When its antennae hit each other, it sounds like the music of a xylophone.","401","F","https://images.pokemontcg.io/swsh10/9.png","https://images.pokemontcg.io/swsh10/9_hires.png","Legal","Legal","Legal","Colorless","1","","","","","","","Trip Over","Grass","1","10+","Flip a coin. If heads, this attack does 20 more damage.","","","","","","Fire","x2"
"swsh10-10","Kricketune","Pokemon","90","Grass","","Kricketot","10","Mitsuhiro Arita","Uncommon","It uses its cutlass-like arms to produce sound, the melody of which varies from individual to individual. It is a worthwhile endeavor to seek out one's favorite tunes.","402","F","https://images.pokemontcg.io/swsh10/10.png","https://images.pokemontcg.io/swsh10/10_hires.png","Legal","Legal","Legal","Colorless","1","Swelling Tune","Your Grass Pokemon in play, except any Kricketune, get +40 HP. You can't apply more than 1 Swelling Tune Ability at a time.","Ability","","","","Slash","Grass, Colorless","2","50","","","","","","","Fire","x2"
"swsh10-11","Combee","Pokemon","50","Grass","Vespiquen",,"11","sowsow","Common","The members of the trio spend all their time together. Each one has a slightly different taste in nectar.","415","F","https://images.pokemontcg.io/swsh10/11.png","https://images.pokemontcg.io/swsh10/11_hires.png","Legal","Legal","Legal","Colorless","1","","","","","","","Honey Courier","Grass","1","","Search your deck for an Item card, reveal it, and put it into your hand. Then, shuffle your deck.","Bug Bite","Colorless, Colorless","2","20","","Fire","x2"
"swsh10-12","Vespiquen","Pokemon","120","Grass","","Combee","12","Yuya Oka","Rare","It skillfully commands its grubs in battles with its enemies. The grubs are willing to risk their lives to defend Vespiquen.","416","F","https://images.pokemontcg.io/swsh10/12.png","https://images.pokemontcg.io/swsh10/12_hires.png","Legal","Legal","Legal","Colorless","1","","","","","","","Honey Rush","Grass","1","60x","Reveal any number of Sweet Honey cards from your hand. This attack does 60 damage for each card you revealed in this way.","Pierce","Grass, Colorless, Colorless","3","90","","Fire","x2"
