"id","name","supertype","hp","types","evolvesTo","evolvesFrom","number","artist","rarity","flavorText","nationalPokedexNumbers","regulationMark","imageSmall","imageLarge","legalitiesUnlimited","legalitiesStandard","legalitiesExpanded","retreatCost","convertedRetreatCost","Ability1Name","Ability1Text","Ability1Type","Ability2Name","Ability2Text","Ability2Type","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"sv10-1","Ethan's Pinsir","Pokemon","120","Grass","",,"1",,"Uncommon",,"127","I","https://images.pokemontcg.io/sv10/1.png","https://images.pokemontcg.io/sv10/1_hires.png","Legal","Legal","Legal","Colorless, Colorless","2","","","","","","","Vise Grip","Grass","1","20","","Rallying Horn","Colorless, Colorless, Colorless","3","70+","If any of your Ethan's Pokemon were Knocked Out by damage from an attack during your opponent's last turn, this attack does 100 more damage.","Fire","x2"
"sv10-2","Yanma","Pokemon","70","Grass","Yanmega",,"2",,"Common",,"193","I","https://images.pokemontcg.io/sv10/2.png","https://images.pokemontcg.io/sv10/2_hires.png","Legal","Legal","Legal","Colorless","1","","","","","","","Whirlwind","Colorless","1","","Switch out your opponent's Active Pokemon to the Bench. (Your opponent chooses the new Active Pokemon.)","Razor Wing","Grass, Colorless","2","30","","Lightning","x2"
"sv10-3","Yanmega ex","Pokemon","280","Grass","","Yanma","3",,"Double Rare",,"469","I","https://images.pokemontcg.io/sv10/3.png","https://images.pokemontcg.io/sv10/3_hires.png","Legal","Legal","Legal","Colorless","1","Buzzing Boost","Once during your turn, when this Pokemon moves from your Bench to the Active Spot, you may search your deck for up to 3 Basic Grass Energy cards and attach them to this Pokemon. Then, shuffle your deck.","Ability","","","","Jet Cyclone","Grass, Grass, Grass, Colorless","4","210","Move 3 Energy from this Pokemon to 1 of your Benched Pokemon.","","","","","","Lightning","x2"
"sv10-4","Pineco","Pokemon","70","Grass","Forretress",,"4",,"Common",,"204","I","https://images.pokemontcg.io/sv10/4.png","https://images.pokemontcg.io/sv10/4_hires.png","Legal","Legal","Legal","Colorless, Colorless","2","","","","","","","Hang Down","Colorless","1","10","","","","","","","Fire","x2"
"sv10-5","Shroomish","Pokemon","60","Grass","Breloom",,"5",,"Common",,"285","I","https://images.pokemontcg.io/sv10/5.png","https://images.pokemontcg.io/sv10/5_hires.png","Legal","Legal","Legal","Colorless","1","","","","","","","Rolling Tackle","Colorless, Colorless","2","30","","","","","","","Fire","x2"
"sv10-6","Breloom","Pokemon","120","Grass","","Shroomish","6",,"Common",,"286","I","https://images.pokemontcg.io/sv10/6.png","https://images.pokemontcg.io/sv10/6_hires.png","Legal","Legal","Legal","Colorless, Colorless","2","","","","","","","Damage Rush","Colorless, Colorless","2","30+","Flip a coin until you get tails. This attack does 50 more damage for each heads.","Mega Drain","Grass, Colorless, Colorless","3","90","Heal 30 damage from this Pokemon.","Fire","x2"
"sv10-7","Cynthia's Roselia","Pokemon","70","Grass","Roserade",,"7",,"Common",,"315","I","https://images.pokemontcg.io/sv10/7.png","https://images.pokemontcg.io/sv10/7_hires.png","Legal","Legal","Legal","Colorless","1","","","","","","","Spike Sting","Colorless","1","20","","","","","","","Fire","x2"
"sv10-8","Cynthia's Roserade","Pokemon","130","Grass","","Cynthia's Roselia","8",,"Rare",,"407","I","https://images.pokemontcg.io/sv10/8.png","https://images.pokemontcg.io/sv10/8_hires.png","Legal","Legal","Legal","Colorless","1","Cheer On to Glory","Attacks used by your Cynthia's Pokemon do 30 more damage to your opponent's Active Pokemon (before applying Weakness and Resistance).","Ability","","","","Leaf Step","Grass, Colorless, Colorless","3","80","","","","","","","Fire","x2"
"sv10-9","Mow Rotom","Pokemon","70","Grass","",,"9",,"Common",,"479","I","https://images.pokemontcg.io/sv10/9.png","https://images.pokemontcg.io/sv10/9_hires.png","Legal","Legal","Legal","Colorless","1","","","","","","","Trimming Mower","Grass","1","20","Discard a Stadium in play.","Gadget Show","Colorless, Colorless","2","30x","This attack does 30 damage for each Pokemon Tool attached to all of your Pokemon.","Fire","x2"
"sv10-10","Shaymin","Pokemon","80","Grass","",,"10",,"Uncommon",,"492","I","https://images.pokemontcg.io/sv10/10.png","https://images.pokemontcg.io/sv10/10_hires.png","Legal","Legal","Legal","Colorless","1","Flower Curtain","Prevent all damage done to your Benched Pokemon that don't have a Rule Box by attacks from your opponent's Pokemon. (Pokemon ex, Pokemon V, etc. have Rule Boxes.)","Ability","","","","Smash Kick","Colorless, Colorless","2","30","","","","","","","Fire","x2"
"sv10-11","Dwebble","Pokemon","70","Grass","Crustle",,"11",,"Common",,"557","I","https://images.pokemontcg.io/sv10/11.png","https://images.pokemontcg.io/sv10/11_hires.png","Legal","Legal","Legal","Colorless, Colorless","2","","","","","","","Ascension","Colorless","1","","Search your deck for a card that evolves from this Pokemon and put it onto this Pokemon to evolve it. Then, shuffle your deck.","","","","","","Fire","x2"
"sv10-12","Crustle","Pokemon","150","Grass","","Dwebble","12",,"Rare",,"558","I","https://images.pokemontcg.io/sv10/12.png","https://images.pokemontcg.io/sv10/12_hires.png","Legal","Legal","Legal","Colorless, Colorless, Colorless","3","Mysterious Rock Inn","Prevent all damage done to this Pokemon by attacks from your opponent's Pokemon ex.","Ability","","","","Superb Scissors","Grass, Colorless, Colorless","3","120","This attack's damage isn't affected by any effects on your opponent's Active Pokemon.","","","","","","Fire","x2"
"sv10-13","Fomantis","Pokemon","60","Grass","Lurantis",,"13",,"Common",,"753","I","https://images.pokemontcg.io/sv10/13.png","https://images.pokemontcg.io/sv10/13_hires.png","Legal","Legal","Legal","Colorless","1","","","","","","","Cut Up","Grass","1","20","","","","","","","Fire","x2"
"sv10-14","Lurantis","Pokemon","120","Grass","","Fomantis","14",,"Uncommon",,"754","I","https://images.pokemontcg.io/sv10/14.png","https://images.pokemontcg.io/sv10/14_hires.png","Legal","Legal","Legal","Colorless","1","","","","","","","Razor Leaf","Colorless","1","30","","Petal Blade Dance","Grass","1","130","Discard 2 Basic Grass Energy cards from your hand. If you can't discard 2 cards in this way, this attack does nothing.","Fire","x2"
"sv10-15","Team Rocket's Blipbug","Pokemon","60","Grass","Dottler",,"15",,"Common",,"824","I","https://images.pokemontcg.io/sv10/15.png","https://images.pokemontcg.io/sv10/15_hires.png","Legal","Legal","Legal","Colorless","1","","","","","","","Searching Eyes","Colorless","1","","Look at 1 of your opponent's face-down Prize cards.","","","","","","Fire","x2"
"sv10-16","Applin","Pokemon","40","Grass","Flapple",,"16",,"Common",,"840","I","https://images.pokemontcg.io/sv10/16.png","https://images.pokemontcg.io/sv10/16_hires.png","Legal","Legal","Legal","Colorless","1","","","","","","","Mini Drain","Grass","1","10","Heal 10 damage from this Pokemon.","","","","","","Fire","x2"
"sv10-17","Dipplin","Pokemon","90","Grass","","Applin","17",,"Common",,"1011","I","https://images.pokemontcg.io/sv10/17.png","https://images.pokemontcg.io/sv10/17_hires.png","Legal","Legal","Legal","Colorless, Colorless, Colorless","3","","","","","","","Energy Loop","Grass","1","50","Put an Energy attached to this Pokemon into your hand.","","","","","","Fire","x2"
"sv10-18","Hydrapple","Pokemon","170","Grass","","Dipplin","18",,"Rare",,"1019","I","https://images.pokemontcg.io/sv10/18.png","https://images.pokemontcg.io/sv10/18_hires.png","Legal","Legal","Legal","Colorless, Colorless, Colorless","3","","","","","","","Hydra Breath","Grass","1","","Discard 6 Basic Grass Energy cards from your hand, and Knock Out your opponent's Active Pokemon. If you can't discard 6 cards in this way, this attack does nothing.","Whip Smash","Grass, Colorless, Colorless","3","140","","Fire","x2"
"sv10-19","Team Rocket's Tarountula","Pokemon","50","Grass","",,"19",,"Common",,"917","I","https://images.pokemontcg.io/sv10/19.png","https://images.pokemontcg.io/sv10/19_hires.png","Legal","Legal","Legal","Colorless","1","","","","","","","Take Down","Grass","1","30","This Pokemon also does 10 damage to itself.","","","","","","Fire","x2"
"sv10-20","Team Rocket's Spidops","Pokemon","130","Grass","","Team Rocket's Tarountula","20",,"Rare",,"918","I","https://images.pokemontcg.io/sv10/20.png","https://images.pokemontcg.io/sv10/20_hires.png","Legal","Legal","Legal","Colorless, Colorless","2","Charging Up","Once during your turn, you may attach a Basic Energy card from your discard pile to this Pokemon.","Ability","","","","Rocket Rush","Grass, Colorless","2","30x","This attack does 30 damage for each of your Team Rocket's Pokemon in play.","","","","","","Fire","x2"
"sv10-21","Smoliv","Pokemon","60","Grass","",,"21",,"Common",,"928","I","https://images.pokemontcg.io/sv10/21.png","https://images.pokemontcg.io/sv10/21_hires.png","Legal","Legal","Legal","Colorless","1","","","","","","","Ram","Colorless","1","10","","","","","","","Fire","x2"
"sv10-22","Dolliv","Pokemon","90","Grass","","Smoliv","22",,"Common",,"929","I","https://images.pokemontcg.io/sv10/22.png","https://images.pokemontcg.io/sv10/22_hires.png","Legal","Legal","Legal","Colorless","1","","","","","","","Nutrients","Grass","1","","Heal 40 damage from 1 of your Pokemon.","Tackle","Colorless, Colorless","2","40","","Fire","x2"
"sv10-23","Arboliva ex","Pokemon","310","Grass","","Dolliv","23",,"Double Rare",,"930","I","https://images.pokemontcg.io/sv10/23.png","https://images.pokemontcg.io/sv10/23_hires.png","Legal","Legal","Legal","Colorless, Colorless","2","","","","","","","Oil Salvo","Grass","1","","Choose 1 of your opponent's Pokemon 6 times. (You can choose the same Pokemon more than once.) For each time you chose a Pokemon, do 20 damage to it. This damage isn't affected by Weakness or Resistance.","Aroma Shot","Colorless, Colorless, Colorless","3","160","This Pokemon recovers from all Special Conditions.","Fire","x2"
"sv10-24","Rellor","Pokemon","40","Grass","",,"24",,"Common",,"953","H","https://images.pokemontcg.io/sv10/24.png","https://images.pokemontcg.io/sv10/24_hires.png","Legal","Legal","Legal","Colorless","1","","","","","","","Collect","Colorless","1","","Draw a card.","Rollout","Grass","1","10","","Fire","x2"
"sv10-25","Rabsca ex","Pokemon","250","Grass","","Rellor","25",,"Double Rare",,"954","H","https://images.pokemontcg.io/sv10/25.png","https://images.pokemontcg.io/sv10/25_hires.png","Legal","Legal","Legal","Colorless","1","","","","","","","Upside-Down Draw","Colorless","1","","Draw 3 cards from the bottom of your deck.","Psychic","Grass, Colorless, Colorless","3","20+","This attack does 90 more damage for each Energy attached to your opponent's Active Pokemon.","Fire","x2"
"sv10-26","Teal Mask Ogerpon","Pokemon","110","Grass","",,"26",,"Uncommon",,"1017","I","https://images.pokemontcg.io/sv10/26.png","https://images.pokemontcg.io/sv10/26_hires.png","Legal","Legal","Legal","Colorless","1","","","","","","","Grass Kagura","Colorless","1","","Search your deck for a Basic Grass Energy card and attach it to 1 of your Pokemon. Then, shuffle your deck.","Ogre's Hammer","Grass, Grass, Colorless","3","120","During your next turn, this Pokemon can't use Ogre's Hammer.","Fire","x2"
"sv10-27","Growlithe","Pokemon","80","Fire","Arcanine",,"27",,"Common",,"58","I","https://images.pokemontcg.io/sv10/27.png","https://images.pokemontcg.io/sv10/27_hires.png","Legal","Legal","Legal","Colorless, Colorless","2","","","","","","","Live Coal","Fire","1","10","","Dig Claws","Colorless, Colorless","2","20","","Water","x2"
"sv10-28","Arcanine","Pokemon","140","Fire","","Growlithe","28",,"Uncommon",,"59","I","https://images.pokemontcg.io/sv10/28.png","https://images.pokemontcg.io/sv10/28_hires.png","Legal","Legal","Legal","Colorless, Colorless, Colorless","3","","","","","","","Flare","Colorless, Colorless","2","50","","Punishing Fang","Fire, Colorless, Colorless","3","100+","If your opponent's Active Pokemon is a Darkness Pokemon, this attack does 100 more damage.","Water","x2"
"sv10-29","Ponyta","Pokemon","70","Fire","Rapidash",,"29",,"Common",,"77","I","https://images.pokemontcg.io/sv10/29.png","https://images.pokemontcg.io/sv10/29_hires.png","Legal","Legal","Legal","Colorless","1","","","","","","","Double Headbutt","Colorless","1","10x","Flip 2 coins. This attack does 10 damage for each heads.","","","","","","Water","x2"
"sv10-30","Rapidash","Pokemon","110","Fire","","Ponyta","30",,"Uncommon",,"78","I","https://images.pokemontcg.io/sv10/30.png","https://images.pokemontcg.io/sv10/30_hires.png","Legal","Legal","Legal","Colorless","1","Hurried Gait","Once during your turn, you may draw a card.","Ability","","","","Fire Mane","Fire, Colorless","2","60","","","","","","","Water","x2"
"sv10-31","Team Rocket's Moltres ex","Pokemon","220","Fire","",,"31",,"Double Rare",,"146","I","https://images.pokemontcg.io/sv10/31.png","https://images.pokemontcg.io/sv10/31_hires.png","Legal","Legal","Legal","Colorless, Colorless","2","","","","","","","Flame Screen","Fire, Colorless, Colorless","3","110","During your opponent's next turn, this Pokemon takes 50 less damage from attacks (after applying Weakness and Resistance).","Evil Incineration","Fire, Colorless, Colorless, Colorless","4","","Discard a Team Rocket's Energy from this Pokemon. If you do, discard your opponent's Active Pokemon and all attached cards.","Lightning","x2"
"sv10-32","Ethan's Cyndaquil","Pokemon","70","Fire","Quilava",,"32",,"Common",,"155","I","https://images.pokemontcg.io/sv10/32.png","https://images.pokemontcg.io/sv10/32_hires.png","Legal","Legal","Legal","Colorless","1","","","","","","","Ember","Fire","1","30","Discard an Energy from this Pokemon.","","","","","","Water","x2"
"sv10-33","Ethan's Quilava","Pokemon","100","Fire","Typhlosion","Ethan's Cyndaquil","33",,"Common",,"156","I","https://images.pokemontcg.io/sv10/33.png","https://images.pokemontcg.io/sv10/33_hires.png","Legal","Legal","Legal","Colorless","1","Bonded by the Journey","Once during your turn, you may search your deck for an Ethan's Adventure card, reveal it, and put it into your hand. Then, shuffle your deck.","Ability","","","","Combustion","Fire","1","40","","","","","","","Water","x2"
"sv10-34","Ethan's Typhlosion","Pokemon","170","Fire","","Ethan's Quilava","34",,"Rare",,"157","I","https://images.pokemontcg.io/sv10/34.png","https://images.pokemontcg.io/sv10/34_hires.png","Legal","Legal","Legal","Colorless, Colorless","2","","","","","","","Buddy Blast","Fire","1","40+","This attack does 60 more damage for each Ethan's Adventure card in your discard pile.","Steam Artillery","Fire, Fire, Colorless","3","160","","Water","x2"
"sv10-35","Ethan's Slugma","Pokemon","80","Fire","Magcargo",,"35",,"Common",,"218","I","https://images.pokemontcg.io/sv10/35.png","https://images.pokemontcg.io/sv10/35_hires.png","Legal","Legal","Legal","Colorless, Colorless","2","","","","","","","Steady Firebreathing","Fire","1","20","","","","","","","Water","x2"
"sv10-36","Ethan's Magcargo","Pokemon","130","Fire","","Ethan's Slugma","36",,"Rare",,"219","I","https://images.pokemontcg.io/sv10/36.png","https://images.pokemontcg.io/sv10/36_hires.png","Legal","Legal","Legal","Colorless, Colorless, Colorless","3","Melt Away","If this Pokemon has no Energy attached, it has no Retreat Cost.","Ability","","","","Lava Burst","Fire, Fire, Fire","3","70x","Discard up to 5 Fire Energy from this Pokemon. This attack does 70 damage for each card you discarded in this way.","","","","","","Water","x2"
"sv10-37","Team Rocket's Houndour","Pokemon","70","Fire","Houndoom",,"37",,"Common",,"228","I","https://images.pokemontcg.io/sv10/37.png","https://images.pokemontcg.io/sv10/37_hires.png","Legal","Legal","Legal","Colorless","1","","","","","","","Steady Firebreathing","Fire","1","20","","","","","","","Water","x2"
"sv10-38","Team Rocket's Houndoom","Pokemon","130","Fire","","Team Rocket's Houndour","38",,"Uncommon",,"229","I","https://images.pokemontcg.io/sv10/38.png","https://images.pokemontcg.io/sv10/38_hires.png","Legal","Legal","Legal","Colorless, Colorless","2","","","","","","","Cruel Coal","Fire","1","","Your opponent's Active Pokemon is now Burned and Confused.","Scorching Fire","Fire, Colorless","2","120","Discard an Energy from this Pokemon.","Water","x2"
"sv10-39","Ethan's Ho-Oh ex","Pokemon","230","Fire","",,"39",,"Double Rare",,"250","I","https://images.pokemontcg.io/sv10/39.png","https://images.pokemontcg.io/sv10/39_hires.png","Legal","Legal","Legal","Colorless, Colorless","2","Golden Flame","Once during your turn, you may attach up to 2 Basic Fire Energy cards from your hand to 1 of your Benched Ethan's Pokemon.","Ability","","","","Shining Feathers","Fire, Fire, Fire, Fire","4","160","Heal 50 damage from each of your Pokemon.","","","","","","Water","x2"
"sv10-40","Torchic","Pokemon","70","Fire","Combusken",,"40",,"Common",,"255","I","https://images.pokemontcg.io/sv10/40.png","https://images.pokemontcg.io/sv10/40_hires.png","Legal","Legal","Legal","Colorless","1","","","","","","","Collect","Colorless","1","","Draw a card.","Combustion","Fire","1","10","","Water","x2"
"sv10-41","Combusken","Pokemon","100","Fire","Blaziken","Torchic","41",,"Common",,"256","I","https://images.pokemontcg.io/sv10/41.png","https://images.pokemontcg.io/sv10/41_hires.png","Legal","Legal","Legal","Colorless, Colorless","2","","","","","","","Combustion","Colorless","1","20","","Double Kick","Fire, Colorless","2","40x","Flip 2 coins. This attack does 40 damage for each heads.","Water","x2"
"sv10-42","Blaziken","Pokemon","170","Fire","","Combusken","42",,"Rare",,"257","I","https://images.pokemontcg.io/sv10/42.png","https://images.pokemontcg.io/sv10/42_hires.png","Legal","Legal","Legal","Colorless, Colorless","2","","","","","","","Heat Blast","Colorless, Colorless","2","70","","Inferno Kick Flurry","Fire, Fire, Colorless","3","120","Discard 2 Energy from this Pokemon. This attack also does 120 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Water","x2"
"sv10-43","Heat Rotom","Pokemon","80","Fire","",,"43",,"Common",,"479","I","https://images.pokemontcg.io/sv10/43.png","https://images.pokemontcg.io/sv10/43_hires.png","Legal","Legal","Legal","Colorless, Colorless","2","","","","","","","Singe","Fire","1","","Your opponent's Active Pokemon is now Burned.","Gadget Show","Colorless, Colorless","2","30x","This attack does 30 damage for each Pokemon Tool attached to all of your Pokemon.","Water","x2"
