"id","name","supertype","hp","types","evolvesTo","evolvesFrom","number","artist","rarity","flavorText","nationalPokedexNumbers","regulationMark","imageSmall","imageLarge","legalitiesUnlimited","legalitiesStandard","legalitiesExpanded","retreatCost","convertedRetreatCost","Ability1Name","Ability1Text","Ability1Type","Ability2Name","Ability2Text","Ability2Type","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"pop4-1","Chimecho δ","Pokemon","60","Metal","",,"1","Masakazu Fukuda","Rare",,"358",,"https://images.pokemontcg.io/pop4/1.png","https://images.pokemontcg.io/pop4/1_hires.png","Legal",,,"Colorless","1","","","","","","","Wrap","Colorless","1","","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Sonicboom","Metal, Colorless","2","30","This attack's damage isn't affected by Weakness or Resistance.","Psychic","x2"
"pop4-2","Deoxys δ","Pokemon","70","Colorless","",,"2","Kouki Saitou","Rare",,"386",,"https://images.pokemontcg.io/pop4/2.png","https://images.pokemontcg.io/pop4/2_hires.png","Legal",,,"Colorless","1","Form Change","Once during your turn (before your attack), you may search your deck for another Deoxys and switch it with Deoxys. (Any cards attached to Deoxys, damage counters, Special Conditions, and effects on it are now on the new Pokemon.) If you do, put Deoxys on top of your deck. Shuffle your deck afterward. You can't use more than 1 Form Change Poke-Power each turn.","Poke-Power","","","","Crystal Laser","Colorless, Colorless","2","20","During your next turn, Deoxys's attacks do 40 more damage to the Defending Pokemon (before applying Weakness and Resistance).","","","","","","Psychic","x2"
"pop4-3","Flygon","Pokemon","120","Fighting","","Vibrava","3","Hisao Nakamura","Rare",,"330",,"https://images.pokemontcg.io/pop4/3.png","https://images.pokemontcg.io/pop4/3_hires.png","Legal",,,"Colorless, Colorless","2","Levitate","As long as Flygon has any Energy attached to it, the Retreat Cost for Flygon is 0.","Poke-Body","","","","Bite","Fighting, Colorless","2","30","","Sand Pit","Fighting, Colorless, Colorless, Colorless","4","70","The Defending Pokemon can't retreat during your opponent's next turn.","Water","x2"
"pop4-4","Mew","Pokemon","70","Psychic","",,"4","Nakaoka","Rare",,"151",,"https://images.pokemontcg.io/pop4/4.png","https://images.pokemontcg.io/pop4/4_hires.png","Legal",,,"Colorless","1","Reactive Barrier","As long as Mew has any React Energy cards attached to it, prevent all effects, excluding damage, done to Mew by attacks from your opponent's Pokemon.","Poke-Body","","","","Psyshock","Psychic, Colorless","2","20","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","","","","","","Psychic","x2"
"pop4-5","Sceptile","Pokemon","100","Grass","","Grovyle","5","Atsuko Nishida","Rare",,"254",,"https://images.pokemontcg.io/pop4/5.png","https://images.pokemontcg.io/pop4/5_hires.png","Legal",,,"Colorless, Colorless, Colorless","3","Energy Trans","As often as you like during your turn (before your attack), move a Grass Energy card attached to 1 of your Pokemon to another of your Pokemon. This power can't be used if Sceptile is affected by a Special Condition.","Poke-Power","","","","Tail Rap","Grass, Colorless, Colorless","3","50x","Flip 2 coins. This attack does 50 damage times the number of heads.","","","","","","Fire","x2"
"pop4-6","Combusken","Pokemon","70","Fire","Blaziken","Torchic","6","Mitsuhiro Arita","Uncommon",,"256",,"https://images.pokemontcg.io/pop4/6.png","https://images.pokemontcg.io/pop4/6_hires.png","Legal",,,"Colorless","1","","","","","","","Smokescreen","Fire","1","10","If the Defending Pokemon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.","Sky Uppercut","Fire, Colorless, Colorless","3","40","This attack's damage isn't affected by Resistance.","Water","x2"
"pop4-7","Grovyle","Pokemon","70","Grass","Sceptile","Treecko","7","Mitsuhiro Arita","Uncommon",,"253",,"https://images.pokemontcg.io/pop4/7.png","https://images.pokemontcg.io/pop4/7_hires.png","Legal",,,"Colorless","1","","","","","","","Quick Attack","Colorless","1","10+","Flip a coin. If heads, this attack does 10 damage plus 10 more damage.","Blot","Grass, Colorless","2","20","Remove 2 damage counters from Grovyle.","Fire","x2"
"pop4-8","Heal Energy","Energy",,"","",,"8","Takumi Akabane","Uncommon",,"",,"https://images.pokemontcg.io/pop4/8.png","https://images.pokemontcg.io/pop4/8_hires.png","Legal",,,"",,"","","","","","","","","","","","","","","","",,
"pop4-9","Pokemon Fan Club","Trainer",,"","",,"9","Ken Sugimori","Uncommon",,"",,"https://images.pokemontcg.io/pop4/9.png","https://images.pokemontcg.io/pop4/9_hires.png","Legal",,,"",,"","","","","","","","","","","","","","","","",,
"pop4-10","Scramble Energy","Energy",,"","",,"10","Takumi Akabane","Uncommon",,"",,"https://images.pokemontcg.io/pop4/10.png","https://images.pokemontcg.io/pop4/10_hires.png","Legal",,,"",,"","","","","","","","","","","","","","","","",,
