"id","name","supertype","hp","types","evolvesTo","evolvesFrom","number","artist","rarity","flavorText","nationalPokedexNumbers","regulationMark","imageSmall","imageLarge","legalitiesUnlimited","legalitiesStandard","legalitiesExpanded","retreatCost","convertedRetreatCost","Ability1Name","Ability1Text","Ability1Type","Ability2Name","Ability2Text","Ability2Type","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"ecard1-1","Alakazam","Pokemon","100","Psychic","","Kadabra","1","Hajime Kusajima","Rare Holo",,"65",,"https://images.pokemontcg.io/ecard1/1.png","https://images.pokemontcg.io/ecard1/1_hires.png","Legal",,,"Colorless, Colorless","2","Psymimic","Once during your turn, instead of Alakazam's normal attack, you may choose 1 of your opponent's Pokemon's attacks. Alakazam copies that attack including its Energy costs and anything else required in order to use that attack, such as discarding Energy cards. (No matter what type that Pokemon is, Alakazam's type is still Psychic.) This power can't be used if Alakazam is affected by a Special Condition.","Poke-Power","","","","Syncroblast","Psychic, Colorless, Colorless","3","80","If Alakazam and the Defending Pokemon don't have the same number of Energy cards attached to them, this attack's base damage is 20 instead of 80.","","","","","","Psychic","x2"
"ecard1-2","Ampharos","Pokemon","100","Lightning","","Flaaffy","2","Atsuko Nishida","Rare Holo",,"181",,"https://images.pokemontcg.io/ecard1/2.png","https://images.pokemontcg.io/ecard1/2_hires.png","Legal",,,"Colorless, Colorless","2","Energy Connect","As often as you like during your turn (before your attack), you may take a basic Energy card attached to 1 of your Benched Pokemon and attach it to your Active Pokemon. This power can't be used if Ampharos is affected by a Special Condition.","Poke-Power","","","","Lightning Strike","Lightning, Lightning, Colorless, Colorless","4","40","You may discard all Lightning Energy cards attached to Ampharos. If you do, this attack's base damage is 80 instead of 40.","","","","","","Fighting","x2"
"ecard1-3","Arbok","Pokemon","70","Grass","","Ekans","3","Kyoko Umemoto","Rare Holo",,"24",,"https://images.pokemontcg.io/ecard1/3.png","https://images.pokemontcg.io/ecard1/3_hires.png","Legal",,,"Colorless","1","","","","","","","Poison Spray","Grass","1","","The Defending Pokemon is now Poisoned.","Poison Reaction","Colorless, Colorless","2","20+","If the Defending Pokemon is Poisoned, this attack does 20 damage plus 20 more damage.","Psychic","x2"
"ecard1-4","Blastoise","Pokemon","100","Water","","Wartortle","4","Kimiya Masago","Rare Holo",,"9",,"https://images.pokemontcg.io/ecard1/4.png","https://images.pokemontcg.io/ecard1/4_hires.png","Legal",,,"Colorless, Colorless","2","Jet Stream","Once during your turn (before your attack), if Blastoise is your Active Pokemon, you may flip a coin. If heads, discard an Energy card attached to Blastoise, if any. Then, if there are any Energy cards attached to the Defending Pokemon, choose 1 of them and discard it. This power can't be used if Blastoise is affected by a Special Condition.","Poke-Power","","","","Energy Cannon","Water, Water, Colorless","3","40+","Does 40 damage plus 10 more damage for each Energy attached to Blastoise but not used to pay for this attack's Energy Cost. You can't add more than 20 damage in this way.","","","","","","Lightning","x2"
"ecard1-5","Butterfree","Pokemon","80","Grass","","Metapod","5","Sumiyoshi Kizuki","Rare Holo",,"12",,"https://images.pokemontcg.io/ecard1/5.png","https://images.pokemontcg.io/ecard1/5_hires.png","Legal",,,"",,"Miraculous Powder","Once during your turn (before your attack), you may remove all Special Conditions from your Active Pokemon. This power can't be used if Butterfree is affected by a Special Condition.","Poke-Power","","","","Spiral Drain","Grass, Colorless, Colorless","3","40","Flip a coin. If heads, remove 2 damage counters from Butterfree.","","","","","","Fire","x2"
"ecard1-6","Charizard","Pokemon","120","Fire","","Charmeleon","6","Hiromichi Sugiyama","Rare Holo",,"6",,"https://images.pokemontcg.io/ecard1/6.png","https://images.pokemontcg.io/ecard1/6_hires.png","Legal",,,"Colorless, Colorless, Colorless","3","Burning Energy","Once during your turn (before your attack), you may turn all basic Energy attached to all of your Pokemon into Fire Energy for the rest of the turn. This power can't be used if Charizard is affected by a Special Condition.","Poke-Power","","","","Scorching Whirlwind","Fire, Fire, Fire, Fire","4","120","Flip 2 coins. If 1 of them is tails, discard 2 Energy cards attached to Charizard. If both are tails, discard all Energy cards attached to Charizard.","","","","","","Water","x2"
"ecard1-7","Clefable","Pokemon","70","Colorless","","Clefairy","7","Kagemaru Himeno","Rare Holo",,"36",,"https://images.pokemontcg.io/ecard1/7.png","https://images.pokemontcg.io/ecard1/7_hires.png","Legal",,,"Colorless","1","Moonlight","Once during your turn (before your attack), you may put a card from your hand back on your deck. If you do, search your deck for a basic Energy card, show it to your opponent, and put it into your hand. Shuffle your deck afterward. This power can't be used if Clefable is affected by a Special Condition.","Poke-Power","","","","Doubleslap","Colorless, Colorless","2","20x","Flip 2 coins. This attack does 20 times the number of heads.","","","","","","Fighting","x2"
"ecard1-8","Cloyster","Pokemon","80","Water","","Shellder","8","Kyoko Umemoto","Rare Holo",,"91",,"https://images.pokemontcg.io/ecard1/8.png","https://images.pokemontcg.io/ecard1/8_hires.png","Legal",,,"Colorless, Colorless","2","","","","","","","Lick","Colorless, Colorless","2","10","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Auto Fire","Water, Colorless, Colorless","3","20x","Flip 4 coins. This attack does 20 damage times the number of heads.","Metal","x2"
"ecard1-9","Dragonite","Pokemon","100","Colorless","","Dragonair","9","Kagemaru Himeno","Rare Holo",,"149",,"https://images.pokemontcg.io/ecard1/9.png","https://images.pokemontcg.io/ecard1/9_hires.png","Legal",,,"Colorless, Colorless","2","Tailwind","Once during your turn (before your attack), if Dragonite is on your Bench, you may reduce your Active Pokemon's Retreat Cost to 0.","Poke-Power","","","","Dragon Tail","Lightning, Water, Fighting","3","40x","Flip 2 coins. This attack does 40 damage times the number of heads.","","","","","",,
"ecard1-10","Dugtrio","Pokemon","70","Fighting","","Diglett","10","Masako Yamashita","Rare Holo",,"51",,"https://images.pokemontcg.io/ecard1/10.png","https://images.pokemontcg.io/ecard1/10_hires.png","Legal",,,"Colorless","1","","","","","","","Mud Slap","Fighting","1","20","","Magnitude","Fighting, Colorless, Colorless","3","40","Does 10 damage to each Benched Pokemon (yours and your opponent's). (Don't apply Weakness and Resistance for Benched Pokemon.)","Grass","x2"
