"id","name","supertype","hp","types","evolvesTo","evolvesFrom","number","artist","rarity","flavorText","nationalPokedexNumbers","regulationMark","imageSmall","imageLarge","legalitiesUnlimited","legalitiesStandard","legalitiesExpanded","retreatCost","convertedRetreatCost","Ability1Name","Ability1Text","Ability1Type","Ability2Name","Ability2Text","Ability2Type","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"neo3-1","Ampharos","Pokémon","90","Lightning","","Flaaffy","1","Toshinao Aoki","Rare Holo","The bright light on its tail can be seen far away. It has been treasured since ancient times as a beacon.","181",,"https://images.pokemontcg.io/neo3/1.png","https://images.pokemontcg.io/neo3/1_hires.png","Legal",,,"Colorless, Colorless, Colorless","3","","","","","","","Attract Current","Lightning","1","20","Flip 3 coins. For each heads, you may search your deck for a Lightning Energy card and attach it to 1 of your Lightning Pokémon. Shuffle your deck afterward.","Gigavolt","Lightning, Lightning, Lightning, Colorless","4","40+","Flip a coin. If heads, this attack does 40 damage plus 20 more damage. If tails, this attack does 40 damage and the Defending Pokémon is now Paralyzed.","Fighting","×2"
"neo3-2","Blissey","Pokémon","120","Colorless","","Chansey","2","Yuka Morii","Rare Holo","Anyone who takes even one bite of Blissey's egg becomes unfailingly caring and pleasant to everyone.","242",,"https://images.pokemontcg.io/neo3/2.png","https://images.pokemontcg.io/neo3/2_hires.png","Legal",,,"Colorless, Colorless","2","Softboiled","When you play Blissey from your hand, you may flip a coin. If heads, remove 8 damage counters from Blissey. If tails, remove 4 damage counters from Blissey. Either way, if Blissey has fewer damage counters than that, remove all of them.","Pokémon Power","","","","Body Slam","Colorless, Colorless, Colorless, Colorless","4","30","Flip a coin. If heads, the Defending Pokémon is now Paralyzed.","","","","","","Fighting","×2"
"neo3-3","Celebi","Pokémon","50","Psychic","",,"3","Hironobu Yoshida","Rare Holo","This Pokémon wanders across time. Grass and trees flourish in the forests in which it has appeared.","251",,"https://images.pokemontcg.io/neo3/3.png","https://images.pokemontcg.io/neo3/3_hires.png","Legal",,,"Colorless","1","Time Travel","If an opponent's attack would Knock Out Celebi, flip a coin. If heads, Celebi isn't Knocked Out and you shuffle it and all cards attached to it into your deck. This power doesn't work if Celebi is already Asleep, Confused, or Paralyzed.","Pokémon Power","","","","Psychic Damage","Psychic","1","","Flip 3 coins. For each heads, put 1 damage counter on the Defending Pokémon.","","","","","","Psychic","×2"
"neo3-4","Crobat","Pokémon","90","Grass","","Golbat","4","Shin-ichi Yoshida","Rare Holo","It flies so silently through the dark on its four wings that it may not be noticed even when nearby.","169",,"https://images.pokemontcg.io/neo3/4.png","https://images.pokemontcg.io/neo3/4_hires.png","Legal",,,"",,"","","","","","","Triggered Poison","Grass","1","20","If your opponent attaches an Energy card to the Defending Pokémon during his or her next turn, that Pokémon becomes Poisoned.","Cross Attack","Grass, Grass, Colorless","3","20×","Flip 4 coins. This attack does 20 damage times the number of heads. If you get 2 or more heads, the Defending Pokémon is now Confused.","Psychic","×2"
"neo3-5","Delibird","Pokémon","60","Colorless","",,"5","Tomokazu Komiya","Rare Holo","It carries food all day long. There are tales about lost people who were saved by the food it had.","225",,"https://images.pokemontcg.io/neo3/5.png","https://images.pokemontcg.io/neo3/5_hires.png","Legal",,,"Colorless","1","","","","","","","Present","Colorless, Colorless","2","","Flip 3 coins. If exactly 1 is heads, this attack does 40 damage. If exactly 2 are heads, remove 3 damage counters from the Defending Pokémon. If the Defending Pokémon has fewer damage counters than that, remove all of them. If all 3 are heads, this attack does 60 damage. If all 3 are tails, remove all damage counters from the Defending Pokémon.","","","","","","Lightning","×2"
"neo3-6","Entei","Pokémon","80","Fire","",,"6","Ken Sugimori","Rare Holo","Volcanoes erupt when it barks. Unable to restrain its extreme power, it races headlong around the land.","244",,"https://images.pokemontcg.io/neo3/6.png","https://images.pokemontcg.io/neo3/6_hires.png","Legal",,,"Colorless","1","Howl","When you play Entei from your hand, you may discard the top 5 cards of your deck. (If you have fewer cards in your deck than that, discard all of them.) If any of those are Fire Energy cards, attach them to any of your Fire Pokémon of your choice. Using this power ends your turn.","Pokémon Power","","","","Searing Flames","Fire, Fire, Fire","3","60","Discard 2 Fire Energy cards attached to Entei or this attack does nothing.","","","","","","Water","×2"
"neo3-7","Ho-oh","Pokémon","90","Fire","",,"7","Kimiya Masago","Rare Holo","Legends claim this Pokémon flies the world's skies continuously on its magnificent seven colored wings.","250",,"https://images.pokemontcg.io/neo3/7.png","https://images.pokemontcg.io/neo3/7_hires.png","Legal",,,"Colorless, Colorless","2","","","","","","","Stoke","Fire","1","","You may search your deck for a Fire Energy card and attach it to Ho-Oh. Shuffle your deck afterward.","Sacred Fire","Fire, Fire, Fire","3","","Flip a coin. If heads, choose 1 of your opponent's Pokémon. This attack does 40 damage to that Pokémon. Don't apply Weakness and Resistance.","Water","×2"
"neo3-8","Houndoom","Pokémon","70","Darkness","","Houndour","8","Mitsuhiro Arita","Rare Holo","Upon hearing its eerie howls, other Pokémon get the shivers and head straight back to their nests.","229",,"https://images.pokemontcg.io/neo3/8.png","https://images.pokemontcg.io/neo3/8_hires.png","Legal",,,"Colorless","1","","","","","","","Dark Flame","Fire","1","20","Discard 1 Fire Energy card attached to Houndoom or this attack does nothing. If there are any Darkness Energy cards in your discard pile, attach 1 of them to Houndoom.","Black Fang","Darkness, Colorless, Colorless","3","30+","Flip a number of coins equal to the number of Darkness Energy attached to Houndoom. This attack does 30 damage plus 10 more damage for each heads.",,
"neo3-9","Jumpluff","Pokémon","70","Grass","","Skiploom","9","Kagemaru Himeno","Rare Holo","Drifts on seasonal winds and spreads its cotton-like spores all over the world to make more offspring.","189",,"https://images.pokemontcg.io/neo3/9.png","https://images.pokemontcg.io/neo3/9_hires.png","Legal",,,"",,"","","","","","","Evolutionary Spore","Grass","1","","Choose any number of your Hoppips and Skiplooms. Then, for each Pokémon you chose in this way, you may search your deck for a card that evolves from that Pokémon and attach it to that Pokémon. (This counts as evolving those Pokémon.) Shuffle your deck afterward.","Solarbeam","Grass","1","30","","Fire","×2"
"neo3-10","Magneton","Pokémon","80","Metal","Magnezone","Magnemite","10","""Big Mama"" Tagawa, CR CG gangs","Rare Holo","Three Magnemites are linked by a strong magnetic force. Earaches will occur if you get too close.","82",,"https://images.pokemontcg.io/neo3/10.png","https://images.pokemontcg.io/neo3/10_hires.png","Legal",,,"Colorless, Colorless","2","Electromagnetic Power","As often as you like during your turn (before your attack), you may take 1 Energy card attached to 1 of your Magnemites, Magnetons, or Dark Magnetons and attach it to a different 1 of your Magnemites, Magnetons, and Dark Magnetons. This power can't be used if Magneton is Asleep, Confused, or Paralyzed.","Pokémon Power","","","","Plasma","Lightning, Lightning, Colorless","3","30","If there are any Lightning Energy cards in your discard pile, attach 1 of them to Magneton.","","","","","","Fire","×2"
