"id","name","supertype","hp","types","evolvesTo","evolvesFrom","number","artist","rarity","flavorText","nationalPokedexNumbers","regulationMark","imageSmall","imageLarge","legalitiesUnlimited","legalitiesStandard","legalitiesExpanded","retreatCost","convertedRetreatCost","Ability1Name","Ability1Text","Ability1Type","Ability2Name","Ability2Text","Ability2Type","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"swsh1-1","Celebi V","Pokemon","180","Grass","",,"1","PLANETA Igarashi","Rare Holo V",,"251","D","https://images.pokemontcg.io/swsh1/1.png","https://images.pokemontcg.io/swsh1/1_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Find a Friend","Grass","1","","Search your deck for up to 2 Pokemon, reveal them, and put them into your hand. Then, shuffle your deck.","Line Force","Grass, Colorless","2","50+","This attack does 20 more damage for each of your Benched Pokemon.","Fire","x2"
"swsh1-2","Roselia","Pokemon","70","Grass","Roserade",,"2","sowsow","Common","Its flowers give off a relaxing fragrance. The stronger its aroma, the healthier the Roselia is.","315","D","https://images.pokemontcg.io/swsh1/2.png","https://images.pokemontcg.io/swsh1/2_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Absorb","Grass","1","10","Heal 10 damage from this Pokemon.","","","","","","Fire","x2"
"swsh1-3","Roselia","Pokemon","70","Grass","Roserade",,"3","Naoyo Kimura","Common","Its flowers give off a relaxing fragrance. The stronger its aroma, the healthier the Roselia is.","315","D","https://images.pokemontcg.io/swsh1/3.png","https://images.pokemontcg.io/swsh1/3_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Sweet Scent","Colorless","1","","Heal 30 damage from 1 of your Pokemon.","Sting","Grass, Colorless","2","20","","Fire","x2"
"swsh1-4","Roserade","Pokemon","120","Grass","","Roselia","4","chibi","Rare","After captivating opponents with its sweet scent, it lashes them with its thorny whips.","407","D","https://images.pokemontcg.io/swsh1/4.png","https://images.pokemontcg.io/swsh1/4_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Paralyze Poison","Grass","1","30","Your opponent's Active Pokemon is now Poisoned. Flip a coin. If heads, your opponent's Active Pokemon is also Paralyzed.","Mega Drain","Grass, Colorless, Colorless","3","90","Heal 30 damage from this Pokemon.","Fire","x2"
"swsh1-5","Cottonee","Pokemon","60","Grass","Whimsicott",,"5","ryoma uratsuka","Common","It shoots cotton from its body to protect itself. If it gets caught up in hurricane-strength winds, it can get sent to the other side of the Earth.","546","D","https://images.pokemontcg.io/swsh1/5.png","https://images.pokemontcg.io/swsh1/5_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Attach","Colorless","1","10","","","","","","","Fire","x2"
"swsh1-6","Whimsicott","Pokemon","100","Grass","","Cottonee","6","kodama","Rare","It scatters cotton all over the place as a prank. If it gets wet, it'll become too heavy to move and have no choice but to answer for its mischief.","547","D","https://images.pokemontcg.io/swsh1/6.png","https://images.pokemontcg.io/swsh1/6_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Cotton Ride","Colorless","1","","Flip a coin. If heads, your opponent shuffles their Active Pokemon and all attached cards into their deck.","Leaf Step","Grass","1","50","","Fire","x2"
"swsh1-7","Maractus","Pokemon","110","Grass","",,"7","Atsuko Nishida","Common","With noises that could be mistaken for the rattles of maracas, it creates an upbeat rhythm, startling bird Pokemon and making them fly off in a hurry.","556","D","https://images.pokemontcg.io/swsh1/7.png","https://images.pokemontcg.io/swsh1/7_hires.png","Legal",,"Legal","Colorless, Colorless","2","","","","","","","Zzzt","Colorless","1","20","","Powerful Needles","Grass, Colorless","2","60x","Flip a coin for each Energy attached to this Pokemon. This attack does 60 damage for each heads.","Fire","x2"
"swsh1-8","Durant","Pokemon","110","Grass","",,"8","Miki Tanaka","Rare","They lay their eggs deep inside their nests. When attacked by Heatmor, they retaliate using their massive mandibles.","632","D","https://images.pokemontcg.io/swsh1/8.png","https://images.pokemontcg.io/swsh1/8_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Bite Together","Grass, Colorless","2","30+","If Durant is on your Bench, this attack does 60 more damage.","","","","","","Fire","x2"
"swsh1-9","Dhelmise V","Pokemon","220","Grass","",,"9","Eske Yoshinob","Rare Holo V",,"781","D","https://images.pokemontcg.io/swsh1/9.png","https://images.pokemontcg.io/swsh1/9_hires.png","Legal",,"Legal","Colorless, Colorless","2","","","","","","","Anchor Anger","Grass","1","30+","If any of your Grass Pokemon were Knocked Out by damage from an opponent's attack during their last turn, this attack does 90 more damage.","Giga Hammer","Grass, Grass, Colorless","3","200","During your next turn, this Pokemon can't use Giga Hammer.","Fire","x2"
"swsh1-10","Grookey","Pokemon","60","Grass","Thwackey",,"10","Naoki Saito","Common","When it uses its special stick to strike up a beat, the sound waves produced carry revitalizing energy to the plants and flowers in the area.","810","D","https://images.pokemontcg.io/swsh1/10.png","https://images.pokemontcg.io/swsh1/10_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Fury Swipes","Colorless","1","10x","Flip 3 coins. This attack does 10 damage for each heads.","","","","","","Fire","x2"
"swsh1-11","Grookey","Pokemon","70","Grass","Thwackey",,"11","Kouki Saitou","Common","When it uses its special stick to strike up a beat, the sound waves produced carry revitalizing energy to the plants and flowers in the area.","810","D","https://images.pokemontcg.io/swsh1/11.png","https://images.pokemontcg.io/swsh1/11_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Scratch","Colorless","1","10","","Beat","Grass, Colorless","2","20","","Fire","x2"
"swsh1-12","Thwackey","Pokemon","100","Grass","Rillaboom","Grookey","12","Megumi Mizutani","Uncommon","The faster a Thwackey can beat out a rhythm with its two sticks, the more respect it wins from its peers.","811","D","https://images.pokemontcg.io/swsh1/12.png","https://images.pokemontcg.io/swsh1/12_hires.png","Legal",,"Legal","Colorless, Colorless","2","","","","","","","Taunt","Colorless","1","","Switch 1 of your opponent's Benched Pokemon with their Active Pokemon.","Double Hit","Grass, Grass, Colorless","3","60x","Flip 2 coins. This attack does 60 damage for each heads.","Fire","x2"
"swsh1-13","Thwackey","Pokemon","100","Grass","Rillaboom","Grookey","13","Akira Komayama","Uncommon","The faster a Thwackey can beat out a rhythm with its two sticks, the more respect it wins from its peers.","811","D","https://images.pokemontcg.io/swsh1/13.png","https://images.pokemontcg.io/swsh1/13_hires.png","Legal",,"Legal","Colorless, Colorless","2","","","","","","","Beat","Grass, Colorless","2","30","","Ambush","Grass, Grass, Colorless","3","50+","Flip a coin. If heads, this attack does 30 more damage.","Fire","x2"
"swsh1-14","Rillaboom","Pokemon","170","Grass","","Thwackey","14","Anesaki Dynamic","Rare Holo","By drumming, it taps into the power of its special tree stump. The roots of the stump follow its direction in battle.","812","D","https://images.pokemontcg.io/swsh1/14.png","https://images.pokemontcg.io/swsh1/14_hires.png","Legal",,"Legal","Colorless, Colorless, Colorless","3","Voltage Beat","Once during your turn, you may search your deck for up to 2 Grass Energy cards and attach them to 1 of your Pokemon. Then, shuffle your deck.","Ability","","","","Hammer In","Grass, Grass, Grass, Colorless","4","140","","","","","","","Fire","x2"
