"id","name","supertype","hp","types","evolvesTo","evolvesFrom","number","artist","rarity","flavorText","nationalPokedexNumbers","regulationMark","imageSmall","imageLarge","legalitiesUnlimited","legalitiesStandard","legalitiesExpanded","retreatCost","convertedRetreatCost","Ability1Name","Ability1Text","Ability1Type","Ability2Name","Ability2Text","Ability2Type","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"base5-1","Dark Alakazam","Pokemon","60","Psychic","","Dark Kadabra","1","Ken Sugimori","Rare Holo","Almost as if it were being controlled by something else, it never changes expressions, even in the middle of battle.","65",,"https://images.pokemontcg.io/base5/1.png","https://images.pokemontcg.io/base5/1_hires.png","Legal",,,"Colorless, Colorless, Colorless","3","","","","","","","Teleport Blast","Psychic, Psychic, Colorless","3","30","You may switch Dark Alakazam with 1 of your Benched Pokemon. (Do the damage before switching the Pokemon.)","Mind Shock","Psychic, Psychic, Psychic","3","40","Don't apply Weakness and Resistance for this attack. (Any other effects that would happen after applying Weakness and Resistance still happen.)","Psychic","x2"
"base5-2","Dark Arbok","Pokemon","60","Grass","","Ekans","2","Mitsuhiro Arita","Rare Holo","Freezes its prey with its stare. If you should encounter one, remember not to look into its eyes.","24",,"https://images.pokemontcg.io/base5/2.png","https://images.pokemontcg.io/base5/2_hires.png","Legal",,,"Colorless, Colorless","2","","","","","","","Stare","Grass, Grass","2","","Choose 1 of your opponent's Pokemon. This attack does 10 damage to that Pokemon. Don't apply Weakness and Resistance for this attack. (Any other effects that would happen after applying Weakness and Resistance still happen.) If that Pokemon has a Pokemon Power, that power stops working until the end of your opponent's next turn.","Poison Vapor","Grass, Grass, Grass","3","10","The Defending Pokemon is now Poisoned. This attack does 10 damage to each of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Psychic","x2"
"base5-3","Dark Blastoise","Pokemon","70","Water","","Dark Wartortle","3","Mitsuhiro Arita","Rare Holo","An aggressive Pokemon that tackles anything it sees.","9",,"https://images.pokemontcg.io/base5/3.png","https://images.pokemontcg.io/base5/3_hires.png","Legal",,,"Colorless, Colorless","2","","","","","","","Hydrocannon","Water, Water","2","30+","Does 30 damage plus 20 more damage for each Water Energy attached to Dark Blastoise but not used to pay for this attack. You can't add more than 40 damage in this way.","Rocket Tackle","Water, Colorless, Colorless","3","40","Dark Blastoise does 10 damage to itself. Flip a coin. If heads, prevent all damage done to Dark Blastoise during your opponent's next turn. (Any other effects of attacks still happen.)","Lightning","x2"
"base5-4","Dark Charizard","Pokemon","80","Fire","","Dark Charmeleon","4","Ken Sugimori","Rare Holo","Seemingly possessed, it spews fire like a volcano, trying to burn all it sees.","6",,"https://images.pokemontcg.io/base5/4.png","https://images.pokemontcg.io/base5/4_hires.png","Legal",,,"Colorless, Colorless, Colorless","3","","","","","","","Nail Flick","Colorless","1","10","","Continuous Fireball","Fire, Fire","2","50x","Flip a number of coins equal to the number of Fire Energy cards attached to Dark Charizard. This attack does 50 damage times the number of heads. Discard a number of Fire Energy cards attached to Dark Charizard equal to the number of heads.","Water","x2"
"base5-5","Dark Dragonite","Pokemon","70","Colorless","","Dark Dragonair","5","Mitsuhiro Arita","Rare Holo","Sometimes called ""The God of Destruction."" Its wings are able to support it in spite of its massive weight.","149",,"https://images.pokemontcg.io/base5/5.png","https://images.pokemontcg.io/base5/5_hires.png","Legal",,,"Colorless, Colorless","2","Summon Minions","When you play Dark Dragonite from your hand, search your deck for up to 2 Basic Pokemon and put them onto your Bench. Shuffle your deck afterward.","Pokemon Power","","","","Giant Tail","Colorless, Colorless, Colorless, Colorless","4","70","Flip a coin. If tails, this attack does nothing.","","","","","",,
"base5-6","Dark Dugtrio","Pokemon","50","Fighting","","Diglett","6","Kagemaru Himeno","Rare Holo","Digs large sinkholes in the ground and tries to trap its enemies in them.","51",,"https://images.pokemontcg.io/base5/6.png","https://images.pokemontcg.io/base5/6_hires.png","Legal",,,"Colorless, Colorless","2","Sinkhole","Whenever your opponent's Active Pokemon retreats, your opponent flips a coin. If tails, this power does 20 damage to that Pokemon. (Don't apply Weakness and Resistance.) This power stops working while Dark Dugtrio is Asleep, Confused, or Paralyzed.","Pokemon Power","","","","Knock Down","Fighting, Fighting","2","20+","Your opponent flips a coin. If tails, this attack does 20 damage plus 20 more damage; if heads, this attack does 20 damage.","","","","","","Grass","x2"
"base5-7","Dark Golbat","Pokemon","50","Grass","Crobat","Zubat","7","Mitsuhiro Arita","Rare Holo","Sneaks up silently on its prey and attacks it from behind, sometimes killing it with one bite.","42",,"https://images.pokemontcg.io/base5/7.png","https://images.pokemontcg.io/base5/7_hires.png","Legal",,,"",,"Sneak Attack","When you play Dark Golbat from your hand, you may choose 1 of your opponent's Pokemon. If you do, Dark Golbat does 10 damage to that Pokemon. Apply Weakness and Resistance.","Pokemon Power","","","","Flitter","Grass, Grass","2","","Choose 1 of your opponent's Pokemon. This attack does 20 damage to that Pokemon. Don't apply Weakness and Resistance for this attack. (Any other effects that would happen after applying Weakness and Resistance still happen.)","","","","","","Psychic","x2"
"base5-8","Dark Gyarados","Pokemon","70","Water","","Magikarp","8","Kagemaru Himeno","Rare Holo","Normally found only in the deep ocean, it has recently been seen in shallow waters as well.","130",,"https://images.pokemontcg.io/base5/8.png","https://images.pokemontcg.io/base5/8_hires.png","Legal",,,"Colorless, Colorless","2","Final Beam","When Dark Gyarados is Knocked Out by an attack, flip a coin. If heads, this power does 20 damage for each Water Energy attached to Dark Gyarados to the Pokemon that Knocked Out Dark Gyarados. Apply Weakness and Resistance. This power doesn't work if Dark Gyarados is Asleep, Confused, or Paralyzed.","Pokemon Power","","","","Ice Beam","Water, Water, Water","3","30","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","","","","","","Grass","x2"
"base5-9","Dark Hypno","Pokemon","60","Psychic","","Drowzee","9","Kagemaru Himeno","Rare Holo","Carries a pendulum with it always. Sometimes appears near less-traveled roads and schools at dusk.","97",,"https://images.pokemontcg.io/base5/9.png","https://images.pokemontcg.io/base5/9_hires.png","Legal",,,"Colorless, Colorless","2","","","","","","","Psypunch","Psychic","1","20","","Bench Manipulation","Psychic, Psychic, Colorless","3","20x","Your opponent flips a number of coins equal to the number of Pokemon on his or her Bench. This attack does 20 damage times the number of tails. Don't apply Weakness and Resistance for this attack. (Any other effects that would happen after applying Weakness and Resistance still happen.)","Psychic","x2"
"base5-10","Dark Machamp","Pokemon","70","Fighting","","Dark Machoke","10","Mitsuhiro Arita","Rare Holo","It is almost impossible to defend against a Machamp's four powerful arms.","68",,"https://images.pokemontcg.io/base5/10.png","https://images.pokemontcg.io/base5/10_hires.png","Legal",,,"Colorless, Colorless, Colorless","3","","","","","","","Mega Punch","Fighting, Fighting","2","30","","Fling","Fighting, Fighting, Fighting, Colorless","4","","Your opponent shuffles his or her Active Pokemon and all cards attached to it into his or her deck. This attack can't be used if your opponent has no Benched Pokemon.","Psychic","x2"
"base5-11","Dark Magneton","Pokemon","60","Lightning","Magnezone","Magnemite","11","Miki Tanaka","Rare Holo","The number of incidents of hackers using Magnetons to damage computer systems is steadily increasing.","82",,"https://images.pokemontcg.io/base5/11.png","https://images.pokemontcg.io/base5/11_hires.png","Legal",,,"Colorless, Colorless","2","","","","","","","Sonicboom","Colorless, Colorless","2","20","Don't apply Weakness and Resistance for this attack. (Any other effects that would happen after applying Weakness and Resistance still happen.)","Magnetic Lines","Lightning, Lightning","2","30","If the Defending Pokemon has any basic Energy cards attached to it, choose 1 of them. If your opponent has any Benched Pokemon, choose 1 of them and attach that Energy card to it.","Fighting","x2"
