"id","name","supertype","hp","types","evolvesTo","evolvesFrom","number","artist","rarity","flavorText","nationalPokedexNumbers","regulationMark","imageSmall","imageLarge","legalitiesUnlimited","legalitiesStandard","legalitiesExpanded","retreatCost","convertedRetreatCost","Ability1Name","Ability1Text","Ability1Type","Ability2Name","Ability2Text","Ability2Type","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"bw4-1","Pinsir","Pokemon","80","Grass","",,"1","Masakazu Fukuda","Rare","It grips prey with its pincers until the prey is torn in half. What it can't tear, it tosses far.","127",,"https://images.pokemontcg.io/bw4/1.png","https://images.pokemontcg.io/bw4/1_hires.png","Legal",,"Legal","Colorless, Colorless","2","","","","","","","Power Pinch","Colorless, Colorless","2","","Flip 2 coins. For each heads, discard an Energy attached to the Defending Pokemon.","Grip and Squeeze","Grass, Grass, Colorless","3","70","The Defending Pokemon can't retreat during your opponent's next turn.","Fire","x2"
"bw4-2","Seedot","Pokemon","40","Grass","Nuzleaf",,"2","Kagemaru Himeno","Common","When it dangles from a tree branch, it looks just like an acorn. It enjoys scaring other Pokemon.","273",,"https://images.pokemontcg.io/bw4/2.png","https://images.pokemontcg.io/bw4/2_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Trip Over","Colorless","1","10+","Flip a coin. If heads, this attack does 10 more damage.","","","","","","Fire","x2"
"bw4-3","Kricketot","Pokemon","60","Grass","Kricketune",,"3","MAHOU","Common","Its legs are short. Whenever it stumbles, its stiff antennae clack with a xylophone-like sound.","401",,"https://images.pokemontcg.io/bw4/3.png","https://images.pokemontcg.io/bw4/3_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Beat","Grass","1","10","","Double Headbutt","Grass, Grass","2","10+","Flip 2 coins. This attack does 10 more damage for each heads.","Fire","x2"
"bw4-4","Kricketune","Pokemon","90","Grass","","Kricketot","4","Naoyo Kimura","Uncommon","There is a village that hosts a contest based on the amazingly variable cries of this Pokemon.","402",,"https://images.pokemontcg.io/bw4/4.png","https://images.pokemontcg.io/bw4/4_hires.png","Legal",,"Legal","Colorless","1","","","","","","","White Noise","Colorless","1","20","The Defending Pokemon is now Asleep.","Draining Cut","Grass, Colorless","2","40x","Flip 2 coins. This attack does 40 damage times the number of heads. Heal from this Pokemon the same amount of damage you did to the Defending Pokemon.","Fire","x2"
"bw4-5","Shaymin-EX","Pokemon","110","Grass","",,"5","Shizurow","Rare Holo EX",,"492",,"https://images.pokemontcg.io/bw4/5.png","https://images.pokemontcg.io/bw4/5_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Synthesis","Grass","1","","Search your deck for a Grass Energy card and attach it to 1 of your Pokemon. Shuffle your deck afterward.","Revenge Blast","Grass, Colorless","2","30+","Does 30 more damage for each Prize card your opponent has taken.","Fire","x2"
"bw4-6","Pansage","Pokemon","70","Grass","Simisage",,"6","Megumi Mizutani","Common","This Pokemon dwells deep in the forest. Eating a leaf from its head whisks weariness away as if by magic.","511",,"https://images.pokemontcg.io/bw4/6.png","https://images.pokemontcg.io/bw4/6_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Seed Bomb","Grass, Colorless","2","30","","","","","","","Fire","x2"
"bw4-7","Simisage","Pokemon","90","Grass","","Pansage","7","kawayoo","Rare","Ill tempered, it fights by swinging its barbed tail around wildly. The leaf growing on its head is very bitter.","512",,"https://images.pokemontcg.io/bw4/7.png","https://images.pokemontcg.io/bw4/7_hires.png","Legal",,"Legal","Colorless, Colorless","2","","","","","","","Collect","Grass","1","","Draw 3 cards.","Stadium Drain","Grass, Colorless","2","30+","If there is any Stadium card in play, this attack does 30 more damage and heal 30 damage from this Pokemon.","Fire","x2"
"bw4-8","Foongus","Pokemon","40","Grass","Amoonguss",,"8","Masakazu Fukuda","Common","It lures people in with its Poke Ball pattern, then releases poison spores. Why it resembles a Poke Ball is unknown.","590",,"https://images.pokemontcg.io/bw4/8.png","https://images.pokemontcg.io/bw4/8_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Find a Friend","Colorless","1","","Flip a coin. If heads, search your deck for a Pokemon, reveal it, and put it into your hand. Shuffle your deck afterward.","Rising Lunge","Grass, Colorless","2","10+","Flip a coin. If heads, this attack does 20 more damage.","Fire","x2"
"bw4-9","Amoonguss","Pokemon","90","Grass","","Foongus","9","Kouki Saitou","Rare","It lures prey close by dancing and waving its arm caps, which resemble Poke Balls, in a swaying motion.","591",,"https://images.pokemontcg.io/bw4/9.png","https://images.pokemontcg.io/bw4/9_hires.png","Legal",,"Legal","Colorless, Colorless","2","Sporprise","When you play this Pokemon from your hand to evolve 1 of your Pokemon, you may use this Ability. If you do, your opponent's Active Pokemon is now Confused and Poisoned.","Ability","","","","Rising Lunge","Grass, Colorless","2","20+","Flip a coin. If heads, this attack does 30 more damage.","","","","","","Fire","x2"
"bw4-10","Growlithe","Pokemon","80","Fire","Arcanine",,"10","Masakazu Fukuda","Common","A Pokemon with a loyal nature, it will remain motionless until it is given an order by its Trainer.","58",,"https://images.pokemontcg.io/bw4/10.png","https://images.pokemontcg.io/bw4/10_hires.png","Legal",,"Legal","Colorless, Colorless, Colorless","3","","","","","","","Stoke","Colorless","1","","Flip a coin. If heads, search your deck for a Fire Energy card and attach it to this Pokemon. Shuffle your deck afterward.","Firebreathing","Fire, Colorless","2","10+","Flip a coin. If heads, this attack does 20 more damage.","Water","x2"
