"id","name","supertype","hp","types","evolvesTo","evolvesFrom","number","artist","rarity","flavorText","nationalPokedexNumbers","regulationMark","imageSmall","imageLarge","legalitiesUnlimited","legalitiesStandard","legalitiesExpanded","retreatCost","convertedRetreatCost","Ability1Name","Ability1Text","Ability1Type","Ability2Name","Ability2Text","Ability2Type","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"bw6-1","Hoppip","Pokemon","30","Grass","Skiploom",,"1","Kouki Saitou","Common","It drifts on winds. It is said that when Hoppip gather in fields and mountains, spring is on the way.","187",,"https://images.pokemontcg.io/bw6/1.png","https://images.pokemontcg.io/bw6/1_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Flail Around","Grass","1","10x","Flip 3 coins. This attack does 10 damage times the number of heads.","","","","","","Fire","x2"
"bw6-2","Skiploom","Pokemon","60","Grass","Jumpluff","Hoppip","2","Suwama Chiaki","Uncommon","It blooms when the weather warms. It floats in the sky to soak up as much sunlight as possible.","188",,"https://images.pokemontcg.io/bw6/2.png","https://images.pokemontcg.io/bw6/2_hires.png","Legal",,"Legal","",,"","","","","","","Bullet Seed","Grass","1","10x","Flip 4 coins. This attack does 10 damage times the number of heads.","","","","","","Fire","x2"
"bw6-3","Jumpluff","Pokemon","90","Grass","","Skiploom","3","Kagemaru Himeno","Rare","Blown by the seasonal winds, it circles the globe, scattering cotton spores as it goes.","189",,"https://images.pokemontcg.io/bw6/3.png","https://images.pokemontcg.io/bw6/3_hires.png","Legal",,"Legal","",,"Leave It to the Wind","Once during your turn (before your attack), you may return this Pokemon and all cards attached to it to your hand.","Ability","","","","Acrobatics","Grass","1","20+","Flip 2 coins. This attack does 30 more damage for each heads.","","","","","","Fire","x2"
"bw6-4","Yanma","Pokemon","70","Grass","Yanmega",,"4","Yukiko Baba","Common","It can hover in one spot by flapping its wings at high speed. It flits about to guard its territory.","193",,"https://images.pokemontcg.io/bw6/4.png","https://images.pokemontcg.io/bw6/4_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Whirlwind","Colorless, Colorless","2","20","Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon.","","","","","","Lightning","x2"
"bw6-5","Yanmega","Pokemon","100","Grass","","Yanma","5","Naoki Saito","Rare","Its jaw power is incredible. It is adept at biting apart foes while flying by at high speed.","469",,"https://images.pokemontcg.io/bw6/5.png","https://images.pokemontcg.io/bw6/5_hires.png","Legal",,"Legal","",,"","","","","","","Agility","Colorless, Colorless","2","30","Flip a coin. If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn.","Cutting Wind","Colorless, Colorless, Colorless","3","70","","Lightning","x2"
"bw6-6","Wurmple","Pokemon","60","Grass","Silcoon, Cascoon",,"6","Kouki Saitou","Common","Often targeted by bird Pokemon, it desperately resists by releasing poison from its tail spikes.","265",,"https://images.pokemontcg.io/bw6/6.png","https://images.pokemontcg.io/bw6/6_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Sleep Poison","Colorless","1","","Flip a coin. If heads, the Defending Pokemon is now Asleep and Poisoned.","","","","","","Fire","x2"
"bw6-7","Silcoon","Pokemon","80","Grass","Beautifly","Wurmple","7","Naoki Saito","Uncommon","It wraps silk around the branches of a tree. It drinks rainwater on its silk while awaiting evolution.","266",,"https://images.pokemontcg.io/bw6/7.png","https://images.pokemontcg.io/bw6/7_hires.png","Legal",,"Legal","Colorless, Colorless, Colorless","3","","","","","","","Harden","Colorless","1","","During your opponent's next turn, if this Pokemon would be damaged by an attack, prevent that attack's damage done to this Pokemon if that damage is 60 or less.","Bug Bite","Grass, Colorless, Colorless","3","40","","Fire","x2"
"bw6-8","Beautifly","Pokemon","120","Grass","","Silcoon","8","Akira Komayama","Rare","Despite its looks, it is aggressive. It jabs with its long, thin mouth if disturbed while collecting pollen.","267",,"https://images.pokemontcg.io/bw6/8.png","https://images.pokemontcg.io/bw6/8_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Triple Energy","Grass","1","","Search your deck for 3 different types of basic Energy cards and attach them to your Pokemon in any way you like. Shuffle your deck afterward.","Drainpour","Grass, Colorless, Colorless","3","40","Heal 40 damage from each of your Benched Pokemon.","Fire","x2"
"bw6-9","Cascoon","Pokemon","80","Grass","Dustox","Wurmple","9","match","Uncommon","It never forgets any attack it endured while in the cocoon. After evolution, it seeks payback.","268",,"https://images.pokemontcg.io/bw6/9.png","https://images.pokemontcg.io/bw6/9_hires.png","Legal",,"Legal","Colorless, Colorless, Colorless","3","","","","","","","Tangle Drag","Colorless","1","","Switch 1 of your opponent's Benched Pokemon with the Defending Pokemon.","Spiral Drain","Colorless, Colorless","2","","Heal 20 damage from this Pokemon.","Fire","x2"
"bw6-10","Nincada","Pokemon","40","Grass","Ninjask",,"10","MAHOU","Common","It grows underground, sensing its surroundings using antennae instead of its virtually blind eyes.","290",,"https://images.pokemontcg.io/bw6/10.png","https://images.pokemontcg.io/bw6/10_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Dig","Colorless","1","10","Flip a coin. If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn.","","","","","","Fire","x2"
