"id","name","supertype","hp","types","evolvesTo","evolvesFrom","number","artist","rarity","flavorText","nationalPokedexNumbers","regulationMark","imageSmall","imageLarge","legalitiesUnlimited","legalitiesStandard","legalitiesExpanded","retreatCost","convertedRetreatCost","Ability1Name","Ability1Text","Ability1Type","Ability2Name","Ability2Text","Ability2Type","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"ex10-1","Ampharos","Pokemon","120","Lightning","","Flaaffy","1","Kyoko Umemoto","Rare Holo",,"181",,"https://images.pokemontcg.io/ex10/1.png","https://images.pokemontcg.io/ex10/1_hires.png","Legal",,,"Colorless, Colorless","2","Energy Connect","As often as you like during your turn (before your attack), you may move a basic Energy card attached to 1 of your Benched Pokemon to your Active Pokemon. This power can't be used if Ampharos is affected by a Special Condition.","Poke-Power","","","","Miraculous Thunder","Lightning, Colorless, Colorless","3","50","You may discard all Lightning Energy attached to Ampharos. If you do, the Defending Pokemon is now Burned and Confused.","","","","","","Fighting","x2"
"ex10-2","Ariados","Pokemon","70","Grass","","Spinarak","2","Mitsuhiro Arita","Rare Holo",,"168",,"https://images.pokemontcg.io/ex10/2.png","https://images.pokemontcg.io/ex10/2_hires.png","Legal",,,"Colorless","1","","","","","","","Reactive Poison","Colorless","1","10+","Does 10 damage plus 30 more damage for each Special Condition affecting the Defending Pokemon.","Spider Trap","Grass","1","","The Defending Pokemon is now Asleep and Poisoned. Before applying this effect, you may switch 1 of your opponent's Benched Pokemon with 1 of the Defending Pokemon. If you do, the new Defending Pokemon is now Asleep and Poisoned. Your opponent chooses the Defending Pokemon to switch.","Psychic","x2"
"ex10-3","Bellossom","Pokemon","90","Grass","","Gloom","3","Kouki Saitou","Rare Holo",,"182",,"https://images.pokemontcg.io/ex10/3.png","https://images.pokemontcg.io/ex10/3_hires.png","Legal",,,"Colorless","1","","","","","","","Green Dance","Grass","1","","Search your deck for up to 2 Grass Pokemon, show them to your opponent, and put them into your hand. Shuffle your deck afterward. If you put any Grass Pokemon into your hand, you may switch Bellossom with 1 of your Benched Pokemon.","Full Bloom","Colorless, Colorless, Colorless","3","50+","If you have at least 3 Bellossom in play, this attack does 50 damage plus 50 more damage.","Fire","x2"
"ex10-4","Feraligatr","Pokemon","120","Water","","Croconaw","4","Masakazu Fukuda","Rare Holo",,"160",,"https://images.pokemontcg.io/ex10/4.png","https://images.pokemontcg.io/ex10/4_hires.png","Legal",,,"Colorless, Colorless","2","Intimidating Fang","As long as Feraligatr is your Active Pokemon, any damage done by an opponent's attack is reduced by 10 (before applying Weakness and Resistance).","Poke-Body","","","","Pull Away","Water, Colorless","2","30","If your opponent has 5 of more cards in his or her hand, your opponent discards a number of cards until your opponent has 4 cards left in his or her hand.","Tonnage","Water, Colorless, Colorless","3","50+","You may do 50 damage plus 30 more damage. If you do, Feraligatr does 30 damage to itself.","Lightning","x2"
"ex10-5","Flareon","Pokemon","70","Fire","","Eevee","5","Naoyo Kimura","Rare Holo",,"136",,"https://images.pokemontcg.io/ex10/5.png","https://images.pokemontcg.io/ex10/5_hires.png","Legal",,,"Colorless","1","","","","","","","Fire Dance","Fire","1","20","Search your discard pile for a Fire Energy card and attach it to 1 of your Pokemon.","Multi Burn","Colorless, Colorless, Colorless","3","40+","If Flareon has 3 or more different types of basic Energy cards attached to it, this attack does 40 damage plus 20 more damage and the Defending Pokemon is now Burned.","Water","x2"
"ex10-6","Forretress","Pokemon","70","Metal","","Pineco","6","Aya Kusube","Rare Holo",,"205",,"https://images.pokemontcg.io/ex10/6.png","https://images.pokemontcg.io/ex10/6_hires.png","Legal",,,"Colorless","1","","","","","","","Spiky Shell","Colorless, Colorless","2","20","Put 3 damage counters on the Defending Pokemon at the end of your opponent's next turn.","Pop","Metal, Colorless, Colorless, Colorless","4","100","Put 7 damage counters on Forretress. Move all Energy cards attached to Forretress to your Benched Pokemon in any way you like. (Ignore this effect if you don't have any Benched Pokemon.)","Fire","x2"
"ex10-7","Houndoom","Pokemon","70","Fire","","Houndour","7","Midori Harada","Rare Holo",,"229",,"https://images.pokemontcg.io/ex10/7.png","https://images.pokemontcg.io/ex10/7_hires.png","Legal",,,"Colorless","1","Lonesome","As long as you have less Pokemon in play than your opponent, your opponent can't play any Trainer cards (except for Supporter cards) from his or her hand.","Poke-Body","","","","Tight Jaw","Colorless, Colorless","2","20","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Flamethrower","Fire, Fire, Colorless","3","70","Discard a Fire Energy attached to Houndoom.","Water","x2"
"ex10-8","Jolteon","Pokemon","70","Lightning","","Eevee","8","Mitsuhiro Arita","Rare Holo",,"135",,"https://images.pokemontcg.io/ex10/8.png","https://images.pokemontcg.io/ex10/8_hires.png","Legal",,,"",,"","","","","","","Attract Current","Lightning","1","20","Flip a coin. If heads, search your deck for a Lightning Energy card and attach it to 1 of your Pokemon. Shuffle your deck afterward.","Multi Pulse","Colorless, Colorless, Colorless","3","40+","If Jolteon has 3 of more different types of basic Energy cards attached to it, this attack does 40 damage plus 20 more damage and the Defending Pokemon is now Confused.","Fighting","x2"
"ex10-9","Meganium","Pokemon","100","Grass","","Bayleef","9","Atsuko Nishida","Rare Holo",,"154",,"https://images.pokemontcg.io/ex10/9.png","https://images.pokemontcg.io/ex10/9_hires.png","Legal",,,"Colorless, Colorless, Colorless","3","Healing Aroma","As long as Meganium is your Active Pokemon, remove 1 damage counter from each Pokemon (excluding Pokemon-ex) (both yours and your opponent's) between turns.","Poke-Body","","","","Bouncy Move","Grass, Grass, Colorless","3","50+","You may put up to 5 damage counters on Meganium. If you do, this attack does 50 damage plus 10 more damage for each damage counter you put on Meganium in this way.","","","","","","Fire","x2"
"ex10-10","Octillery","Pokemon","80","Water","","Remoraid","10","Naoyo Kimura","Rare Holo",,"224",,"https://images.pokemontcg.io/ex10/10.png","https://images.pokemontcg.io/ex10/10_hires.png","Legal",,,"Colorless","1","Super Suction Cups","As long as Octillery is your Active Pokemon, your opponent's Pokemon can't retreat.","Poke-Body","","","","Standing By","Colorless","1","","Discard an Energy card attached to Octillery. During your next turn, Octillery's Pulse Blast attack's base damage is 120.","Pulse Blast","Water, Colorless","2","30","","Lightning","x2"
