"id","name","supertype","hp","types","evolvesTo","evolvesFrom","number","artist","rarity","flavorText","nationalPokedexNumbers","regulationMark","imageSmall","imageLarge","legalitiesUnlimited","legalitiesStandard","legalitiesExpanded","retreatCost","convertedRetreatCost","Ability1Name","Ability1Text","Ability1Type","Ability2Name","Ability2Text","Ability2Type","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"bw5-1","Bulbasaur","Pokemon","60","Grass","Ivysaur",,"1","Mitsuhiro Arita","Common","For some time after its birth, it grows by gaining nourishment from the seed on its back.","1",,"https://images.pokemontcg.io/bw5/1.png","https://images.pokemontcg.io/bw5/1_hires.png","Legal",,"Legal","Colorless, Colorless","2","","","","","","","Tackle","Grass","1","10","","Razor Leaf","Grass, Colorless, Colorless","3","30","","Fire","x2"
"bw5-2","Ivysaur","Pokemon","90","Grass","Venusaur","Bulbasaur","2","sui","Uncommon","When the bud on its back starts swelling, a sweet aroma wafts to indicate the flower's coming bloom.","2",,"https://images.pokemontcg.io/bw5/2.png","https://images.pokemontcg.io/bw5/2_hires.png","Legal",,"Legal","Colorless, Colorless, Colorless","3","","","","","","","Sleep Powder","Grass, Colorless","2","20","The Defending Pokemon is now Asleep.","Poison Powder","Grass, Grass, Colorless","3","50","The Defending Pokemon is now Poisoned.","Fire","x2"
"bw5-3","Venusaur","Pokemon","140","Grass","","Ivysaur","3","Masakazu Fukuda","Rare Holo","After a rainy day, the flower on its back smells stronger. The scent attracts other Pokemon.","3",,"https://images.pokemontcg.io/bw5/3.png","https://images.pokemontcg.io/bw5/3_hires.png","Legal",,"Legal","Colorless, Colorless, Colorless, Colorless","4","Floral Fragrance","Once during your turn (before your attack), you may search your deck for a Pokemon, reveal it, and put it into your hand. Shuffle your deck afterward.","Ability","","","","Poison Powder","Grass, Grass, Colorless, Colorless","4","70","The Defending Pokemon is now Poisoned.","","","","","","Fire","x2"
"bw5-4","Scyther","Pokemon","80","Grass","Scizor",,"4","Naoki Saito","Uncommon","The sharp scythes on its forearms become increasingly sharp by cutting through hard objects.","123",,"https://images.pokemontcg.io/bw5/4.png","https://images.pokemontcg.io/bw5/4_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Air Slash","Colorless, Colorless, Colorless","3","60","Discard an Energy attached to this Pokemon.","","","","","","Fire","x2"
"bw5-5","Carnivine","Pokemon","90","Grass","",,"5","Yukiko Baba","Rare","It binds itself to trees on marshes. It attracts prey with its sweet-smelling drool and gulps them down.","455",,"https://images.pokemontcg.io/bw5/5.png","https://images.pokemontcg.io/bw5/5_hires.png","Legal",,"Legal","Colorless, Colorless","2","","","","","","","Lure Poison","Grass","1","","Switch the Defending Pokemon with 1 of your opponent's Benched Pokemon. The new Defending Pokemon is now Poisoned.","Spit Squall","Grass, Grass, Colorless","3","","Your opponent puts the Defending Pokemon and all cards attached to it into his or her hand.","Fire","x2"
"bw5-6","Leafeon","Pokemon","90","Grass","","Eevee","6","Ryo Ueda","Rare","It basically does not fight. With cells similar to those of plants, it can perform photosynthesis.","470",,"https://images.pokemontcg.io/bw5/6.png","https://images.pokemontcg.io/bw5/6_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Quick Attack","Colorless","1","10+","Flip a coin. If heads, this attack does 30 more damage.","Energy Assist","Grass, Colorless","2","40","Attach a basic Energy card from your discard pile to 1 of your Benched Pokemon.","Fire","x2"
"bw5-7","Dwebble","Pokemon","60","Grass","Crustle",,"7","Akira Komayama","Common","It makes a hole in a suitable rock. If that rock breaks, the Pokemon remains agitated until it locates a replacement.","557",,"https://images.pokemontcg.io/bw5/7.png","https://images.pokemontcg.io/bw5/7_hires.png","Legal",,"Legal","Colorless, Colorless","2","","","","","","","Beat","Grass","1","10","","Cut","Grass, Colorless, Colorless","3","30","","Fire","x2"
"bw5-8","Crustle","Pokemon","110","Grass","","Dwebble","8","Ryo Ueda","Uncommon","It possesses legs of enormous strength, enabling it to carry heavy slabs for many days, even when crossing arid land.","558",,"https://images.pokemontcg.io/bw5/8.png","https://images.pokemontcg.io/bw5/8_hires.png","Legal",,"Legal","Colorless, Colorless, Colorless","3","","","","","","","Cut","Grass, Colorless","2","30","","Heavy Bullet","Grass, Colorless, Colorless","3","70","Flip a coin. If heads, this attack does 20 damage to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Fire","x2"
"bw5-9","Karrablast","Pokemon","60","Grass","Escavalier",,"9","Kagemaru Himeno","Common","These mysterious Pokemon evolve when they receive electrical stimulation while they are in the same place as Shelmet.","588",,"https://images.pokemontcg.io/bw5/9.png","https://images.pokemontcg.io/bw5/9_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Beat","Colorless","1","10","","Reckless Charge","Colorless, Colorless, Colorless","3","40","This Pokemon does 10 damage to itself.","Fire","x2"
"bw5-10","Shelmet","Pokemon","60","Grass","Accelgor",,"10","Shigenori Negishi","Common","When attacked, it defends itself by closing the lid of its shell. It can spit a sticky, poisonous liquid.","616",,"https://images.pokemontcg.io/bw5/10.png","https://images.pokemontcg.io/bw5/10_hires.png","Legal",,"Legal","Colorless, Colorless, Colorless","3","","","","","","","Body Slam","Grass, Grass","2","20","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","","","","","","Fire","x2"
