"id","name","supertype","hp","types","evolvesTo","evolvesFrom","number","artist","rarity","flavorText","nationalPokedexNumbers","regulationMark","imageSmall","imageLarge","legalitiesUnlimited","legalitiesStandard","legalitiesExpanded","retreatCost","convertedRetreatCost","Ability1Name","Ability1Text","Ability1Type","Ability2Name","Ability2Text","Ability2Type","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"base3-1","Aerodactyl","Pokemon","60","Fighting","","Mysterious Fossil","1","Kagemaru Himeno","Rare Holo","A ferocious prehistoric Pokemon that goes for the enemy's throat with its serrated saw-like fangs.","142",,"https://images.pokemontcg.io/base3/1.png","https://images.pokemontcg.io/base3/1_hires.png","Legal",,,"Colorless, Colorless","2","Prehistoric Power","No more Evolution cards can be played. This power stops working while Aerodactyl is Asleep, Confused, or Paralyzed.","Pokemon Power","","","","Wing Attack","Colorless, Colorless, Colorless","3","30","","","","","","","Grass","x2"
"base3-2","Articuno","Pokemon","70","Water","",,"2","Mitsuhiro Arita","Rare Holo","A legendary bird Pokemon that is said to appear to doomed people who are lost in icy mountains.","144",,"https://images.pokemontcg.io/base3/2.png","https://images.pokemontcg.io/base3/2_hires.png","Legal",,,"Colorless, Colorless","2","","","","","","","Freeze Dry","Water, Water, Water","3","30","Flip a coin. If heads, the Defending Pokemon is now Paralyzed.","Blizzard","Water, Water, Water, Water","4","50","Flip a coin. If heads, this attack does 10 damage to each of your opponent's Benched Pokemon. If tails, this attack does 10 damage to each of your own Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)",,
"base3-3","Ditto","Pokemon","50","Colorless","",,"3","Keiji Kinebuchi","Rare Holo","Capable of copying an enemy's genetic code to instantly transform itself into a duplicate of the enemy.","132",,"https://images.pokemontcg.io/base3/3.png","https://images.pokemontcg.io/base3/3_hires.png","Legal",,,"Colorless","1","Transform","If Ditto is your Active Pokemon, treat it as if it were the same card as the Defending Pokemon, including type, Hit Points, Weakness, and so on, except Ditto can't evolve, always has this Pokemon Power, and you may treat any Energy attached to Ditto as Energy of any type. Ditto isn't a copy of any other Pokemon while Ditto is Asleep, Confused, or Paralyzed.","Pokemon Power","","","","","","","","","","","","","","Fighting","x2"
"base3-4","Dragonite","Pokemon","100","Colorless","","Dragonair","4","Kagemaru Himeno","Rare Holo","An extremely rarely seen marine Pokemon. Its intelligence is said to match that of humans.","149",,"https://images.pokemontcg.io/base3/4.png","https://images.pokemontcg.io/base3/4_hires.png","Legal",,,"Colorless","1","Step In","Once during your turn (before your attack), if Dragonite is on your Bench, you may switch it with your Active Pokemon.","Pokemon Power","","","","Slam","Colorless, Colorless, Colorless, Colorless","4","40x","Flip 2 coins. This attack does 40 damage times the number of heads.","","","","","",,
"base3-5","Gengar","Pokemon","80","Psychic","","Haunter","5","Keiji Kinebuchi","Rare Holo","Under a full moon, this Pokemon likes to mimic the shadows of people and laugh at their fright.","94",,"https://images.pokemontcg.io/base3/5.png","https://images.pokemontcg.io/base3/5_hires.png","Legal",,,"Colorless","1","Curse","Once during your turn (before your attack), you may move 1 damage counter from 1 of your opponent's Pokemon to another (even if it would Knock Out the other Pokemon). This power can't be used if Gengar is Asleep, Confused, or Paralyzed.","Pokemon Power","","","","Dark Mind","Psychic, Psychic, Psychic","3","30","If your opponent has any Benched Pokemon, choose 1 of them and this attack does 10 damage to it. (Don't apply Weakness and Resistance for Benched Pokemon.)","","","","","",,
"base3-6","Haunter","Pokemon","50","Psychic","Gengar","Gastly","6","Ken Sugimori","Rare Holo","Because of its ability to slip through block walls, it is said to be from another dimension.","93",,"https://images.pokemontcg.io/base3/6.png","https://images.pokemontcg.io/base3/6_hires.png","Legal",,,"",,"Transparency","Whenever an attack does anything to Haunter, flip a coin. If heads, prevent all effects of that attack, including damage, done to Haunter. This power stops working while Haunter is Asleep, Confused, or Paralyzed.","Pokemon Power","","","","Nightmare","Psychic, Colorless","2","10","The Defending Pokemon is now Asleep.","","","","","",,
"base3-7","Hitmonlee","Pokemon","60","Fighting","",,"7","Ken Sugimori","Rare Holo","When in a hurry, its legs lengthen progressively. It runs smoothly with extra long, loping strides.","106",,"https://images.pokemontcg.io/base3/7.png","https://images.pokemontcg.io/base3/7_hires.png","Legal",,,"Colorless","1","","","","","","","Stretch Kick","Fighting, Fighting","2","","If your opponent has any Benched Pokemon, choose 1 of them and this attack does 20 damage to it. (Don't apply Weakness and Resistance for Benched Pokemon.)","High Jump Kick","Fighting, Fighting, Fighting","3","50","","Psychic","x2"
"base3-8","Hypno","Pokemon","90","Psychic","","Drowzee","8","Ken Sugimori","Rare Holo","When it locks eyes with an enemy, it will use a mix of psi moves such as Hypnosis and Confusion.","97",,"https://images.pokemontcg.io/base3/8.png","https://images.pokemontcg.io/base3/8_hires.png","Legal",,,"Colorless, Colorless","2","","","","","","","Prophecy","Psychic","1","","Look at up to 3 cards from the top of either player's deck and rearrange them as you like.","Dark Mind","Psychic, Psychic, Psychic","3","30","If your opponent has any Benched Pokemon, choose 1 of them and this attack does 10 damage to it. (Don't apply Weakness and Resistance for Benched Pokemon.)","Psychic","x2"
"base3-9","Kabutops","Pokemon","60","Fighting","","Kabuto","9","Ken Sugimori","Rare Holo","Its sleek shape is perfect for swimming. It slashes prey with its claws and drains the body fluids.","141",,"https://images.pokemontcg.io/base3/9.png","https://images.pokemontcg.io/base3/9_hires.png","Legal",,,"Colorless","1","","","","","","","Sharp Sickle","Fighting, Fighting","2","30","","Absorb","Fighting, Fighting, Fighting, Fighting","4","40","Remove a number of damage counters from Kabutops equal to half the damage done to the Defending Pokemon (after applying Weakness and Resistance) (rounded up to the nearest 10). If Kabutops has fewer damage counters than that, remove all of them.","Grass","x2"
"base3-10","Lapras","Pokemon","80","Water","",,"10","Ken Sugimori","Rare Holo","A Pokemon that has been overhunted almost to extinction. It can ferry people across water.","131",,"https://images.pokemontcg.io/base3/10.png","https://images.pokemontcg.io/base3/10_hires.png","Legal",,,"Colorless, Colorless","2","","","","","","","Water Gun","Water","1","10+","Does 10 damage plus 10 more damage for each Water Energy attached to Lapras but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way.","Confuse Ray","Water, Water","2","10","Flip a coin. If heads, the Defending Pokemon is now Confused.","Lightning","x2"
