"id","name","supertype","hp","types","evolvesTo","evolvesFrom","number","artist","rarity","flavorText","nationalPokedexNumbers","regulationMark","imageSmall","imageLarge","legalitiesUnlimited","legalitiesStandard","legalitiesExpanded","retreatCost","convertedRetreatCost","Ability1Name","Ability1Text","Ability1Type","Ability2Name","Ability2Text","Ability2Type","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"sm75-1","Charmander","Pokemon","70","Fire","Charmeleon",,"1","tetsuya koizumi","Common","From the time it is born, a flame burns at the tip of its tail. Its life would end if the flame were to go out.","4",,"https://images.pokemontcg.io/sm75/1.png","https://images.pokemontcg.io/sm75/1_hires.png","Legal",,"Legal","Colorless, Colorless","2","","","","","","","Fire Fang","Fire, Colorless","2","20","Your opponent's Active Pokemon is now Burned.","","","","","","Water","x2"
"sm75-2","Charmeleon","Pokemon","80","Fire","Charizard","Charmander","2","kodama","Uncommon","When it swings its burning tail, it elevates the air temperature to unbearably high levels.","5",,"https://images.pokemontcg.io/sm75/2.png","https://images.pokemontcg.io/sm75/2_hires.png","Legal",,"Legal","Colorless, Colorless","2","Burning Fighter","When you play this Pokemon from your hand to evolve 1 of your Pokemon during your turn, you may discard the top 5 cards of your deck. If any of those cards are Fire Energy cards, attach them to this Pokemon.","Ability","","","","Flamethrower","Fire, Fire, Colorless","3","80","Discard an Energy from this Pokemon.","","","","","","Water","x2"
"sm75-3","Charizard","Pokemon","160","Fire","","Charmeleon","3","Ryota Murayama","Rare Holo","Its wings can carry this Pokemon close to an altitude of 4,600 feet. It blows out fire at very high temperatures.","6",,"https://images.pokemontcg.io/sm75/3.png","https://images.pokemontcg.io/sm75/3_hires.png","Legal",,"Legal","Colorless, Colorless","2","Resolute Flame","This Pokemon's attacks do 30 more damage to your opponent's Active Pokemon for each of their Pokemon-GX and Pokemon-EX in play.","Ability","","","","Fiery Blast","Fire, Fire, Colorless","3","130","Discard an Energy from this Pokemon.","","","","","","Water","x2"
"sm75-4","Torchic","Pokemon","60","Fire","Combusken",,"4","Kouki Saitou","Common","A fire burns inside, so it feels very warm to hug. It launches fireballs of 1,800 degrees Fahrenheit.","255",,"https://images.pokemontcg.io/sm75/4.png","https://images.pokemontcg.io/sm75/4_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Singe","Colorless","1","","Flip a coin. If heads, your opponent's Active Pokemon is now Burned.","","","","","","Water","x2"
"sm75-5","Combusken","Pokemon","80","Fire","Blaziken","Torchic","5","Ken Sugimori","Uncommon","During a battle, the hot flame in its body increases. Its kicks have outstanding destructive power.","256",,"https://images.pokemontcg.io/sm75/5.png","https://images.pokemontcg.io/sm75/5_hires.png","Legal",,"Legal","Colorless","1","Natural Cure","Whenever you attach an Energy card from your hand to this Pokemon, remove all Special Conditions from it.","Ability","","","","Lunge","Colorless, Colorless","2","60","Flip a coin. If tails, this attack does nothing.","","","","","","Water","x2"
"sm75-6","Blaziken","Pokemon","150","Fire","","Combusken","6","Kouki Saitou","Rare Holo","When facing a tough foe, it looses flames from its wrists. Its powerful legs let it jump clear over buildings.","257",,"https://images.pokemontcg.io/sm75/6.png","https://images.pokemontcg.io/sm75/6_hires.png","Legal",,"Legal","Colorless, Colorless","2","Firestarter","Once during your turn (before your attack), you may attach a Fire Energy card from your discard pile to 1 of your Benched Pokemon.","Ability","","","","Fire Stream","Fire, Colorless, Colorless","3","90","Discard a Fire Energy from this Pokemon. This attack does 20 damage to each of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","","","","","","Water","x2"
"sm75-7","Victini ◇","Pokemon","90","Fire","",,"7","Shin Nagasawa","Rare Prism Star","When it shares the infinite energy it creates, that being's entire body will be overflowing with power.","494",,"https://images.pokemontcg.io/sm75/7.png","https://images.pokemontcg.io/sm75/7_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Infinity","Fire, Fire","2","20x","This attack does 20 damage for each basic Energy card in your discard pile. Then, shuffle those cards into your deck.","","","","","","Water","x2"
"sm75-8","Darumaka","Pokemon","70","Fire","Darmanitan",,"8","Mitsuhiro Arita","Common","When it sleeps, it pulls its limbs into its body and its internal fire goes down to 1,100 degrees Fahrenheit.","554",,"https://images.pokemontcg.io/sm75/8.png","https://images.pokemontcg.io/sm75/8_hires.png","Legal",,"Legal","Colorless, Colorless","2","","","","","","","Damage Rush","Colorless, Colorless","2","10+","Flip a coin until you get tails. This attack does 30 more damage for each heads.","","","","","","Water","x2"
"sm75-9","Darmanitan","Pokemon","130","Fire","","Darumaka","9","Masakazu Fukuda","Uncommon","Its internal fire burns at 2,500 degrees Fahrenheit, making enough power that it can destroy a dump truck with one punch.","555",,"https://images.pokemontcg.io/sm75/9.png","https://images.pokemontcg.io/sm75/9_hires.png","Legal",,"Legal","Colorless, Colorless","2","","","","","","","Heat Assist","Fire","1","","Attach up to 3 Fire Energy cards from your hand to your Pokemon in any way you like.","Darmani-Hands","Fire, Fire, Colorless","3","30+","Flip 4 coins. This attack does 50 more damage for each heads.","Water","x2"
"sm75-10","Heatmor","Pokemon","110","Fire","",,"10","Ken Sugimori","Uncommon","It draws in air through its tail, transforms it into fire, and uses it like a tongue. It melts Durant and eats them.","631",,"https://images.pokemontcg.io/sm75/10.png","https://images.pokemontcg.io/sm75/10_hires.png","Legal",,"Legal","Colorless, Colorless","2","","","","","","","Singe","Fire","1","","Your opponent's Active Pokemon is now Burned.","Charring Breath","Fire, Fire","2","120","If your opponent's Active Pokemon isn't Burned, this attack does nothing.","Water","x2"
