"id","name","supertype","hp","types","evolvesTo","evolvesFrom","number","artist","rarity","flavorText","nationalPokedexNumbers","regulationMark","imageSmall","imageLarge","legalitiesUnlimited","legalitiesStandard","legalitiesExpanded","retreatCost","convertedRetreatCost","Ability1Name","Ability1Text","Ability1Type","Ability2Name","Ability2Text","Ability2Type","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"ex4-1","Team Aqua's Cacturne","Pokemon","80","Grass, Darkness","","Team Aqua's Cacnea","1","K. Utsunomiya","Rare Holo",,"332",,"https://images.pokemontcg.io/ex4/1.png","https://images.pokemontcg.io/ex4/1_hires.png","Legal",,,"Colorless, Colorless","2","","","","","","","Dark Bind","Darkness","1","10","You may discard a Darkness Energy card attached to Team Aqua's Cacturne. If you do, the Defending Pokemon is now Paralyzed.","Poison Barb","Grass, Colorless, Colorless","3","40","The Defending Pokemon is now Poisoned.","Fire","x2"
"ex4-2","Team Aqua's Crawdaunt","Pokemon","80","Water, Darkness","","Team Aqua's Corphish","2","Nakaoka","Rare Holo",,"342",,"https://images.pokemontcg.io/ex4/2.png","https://images.pokemontcg.io/ex4/2_hires.png","Legal",,,"Colorless","1","","","","","","","Aqua Reverse","Darkness, Colorless","2","20","Before doing damage, you may choose 1 of your opponent's Benched Pokemon that has Team Magma in its name and switch it with 1 of the Defending Pokemon. Your opponent chooses the Defending Pokemon to switch.","Deep Impact","Water, Water, Colorless","3","40","If the Defending Pokemon already has any damage counters on it, the Defending Pokemon is now Confused.","Lightning","x2"
"ex4-3","Team Aqua's Kyogre","Pokemon","100","Water, Darkness","",,"3","K. Hoshiba","Rare Holo",,"382",,"https://images.pokemontcg.io/ex4/3.png","https://images.pokemontcg.io/ex4/3_hires.png","Legal",,,"Colorless, Colorless, Colorless","3","Power Saver","As long as the number of Pokemon in play (both yours and your opponent's) that has Team Aqua in its name is 3 or less, Team Aqua's Kyogre can't attack.","Poke-Body","","","","Aqua Trip","Water, Colorless","2","10","Flip a coin. If heads, the Defending Pokemon is now Confused. If tails, the Defending Pokemon is now Asleep.","Aqua Smash","Water, Water, Colorless","3","50+","If the Defending Pokemon is affected by a Special Condition, this attack does 50 damage plus 20 more damage.","Grass","x2"
"ex4-4","Team Aqua's Manectric","Pokemon","70","Lightning, Darkness","","Team Aqua's Electrike","4","K. Utsunomiya","Rare Holo",,"310",,"https://images.pokemontcg.io/ex4/4.png","https://images.pokemontcg.io/ex4/4_hires.png","Legal",,,"Colorless","1","Power Shift","Once during your turn (before your attack), you may move any number of basic Energy cards attached to 1 of your Pokemon with Team Aqua in its name to another of your Pokemon. This power can't be used if Team Aqua's Manectric is affected by a Special Condition.","Poke-Power","","","","Thunderspark","Lightning, Colorless, Colorless","3","50","Does 10 damage to each Benched Pokemon (both yours and your opponent's) that has Energy cards attached to it. (Don't apply Weakness and Resistance for Benched Pokemon.)","","","","","","Fighting","x2"
"ex4-5","Team Aqua's Sharpedo","Pokemon","70","Water, Darkness","","Team Aqua's Carvanha","5","Katsura Tabata","Rare Holo",,"319",,"https://images.pokemontcg.io/ex4/5.png","https://images.pokemontcg.io/ex4/5_hires.png","Legal",,,"",,"","","","","","","Rage","Colorless, Colorless","2","10+","Does 10 damage plus 10 more damage for each damage counter on Team Aqua's Sharpedo.","Aqua Slash","Water, Water, Colorless","3","60","Team Aqua's Sharpedo can't attack during your next turn.","Lightning","x2"
"ex4-6","Team Aqua's Walrein","Pokemon","120","Water, Darkness","","Team Aqua's Sealeo","6","Ken Ikuji","Rare Holo",,"365",,"https://images.pokemontcg.io/ex4/6.png","https://images.pokemontcg.io/ex4/6_hires.png","Legal",,,"Colorless, Colorless","2","","","","","","","Power Blow","Water","1","10+","Does 10 damage plus 10 more damage for each Energy attached to Team Aqua's Walrein.","Hydro Reverse","Water, Water, Colorless, Colorless","4","50+","You may return any number of basic Water Energy cards attached to all of your Pokemon to your hand. If you do, this attack does 50 damage plus 10 more damage for each Energy you returned.","Fighting","x2"
"ex4-7","Team Magma's Aggron","Pokemon","120","Fighting, Darkness","","Team Magma's Lairon","7","Hiromichi Sugiyama","Rare Holo",,"306",,"https://images.pokemontcg.io/ex4/7.png","https://images.pokemontcg.io/ex4/7_hires.png","Legal",,,"Colorless, Colorless","2","","","","","","","Crush","Fighting","1","30x","Flip a coin for each Energy attached to Team Magma's Aggron. This attack does 30 damage times the number of heads.","Land Stream","Fighting, Fighting, Colorless, Colorless","4","50+","You may discard any number of basic Energy cards attached to Team Magma's Aggron. If you do, this attack does 50 damage plus 20 more damage for each basic Energy card you discarded.","Grass","x2"
"ex4-8","Team Magma's Claydol","Pokemon","80","Psychic, Darkness","","Team Magma's Baltoy","8","Zu-Ka","Rare Holo",,"344",,"https://images.pokemontcg.io/ex4/8.png","https://images.pokemontcg.io/ex4/8_hires.png","Legal",,,"Colorless, Colorless","2","Magma Switch","Once during your turn (before your attack), you may move an Energy card attached to your Pokemon with Team Magma in its name to another of your Pokemon. This power can't be used if Team Magma's Claydol is affected by a Special Condition.","Poke-Power","","","","Dark Hand","Psychic, Colorless, Colorless","3","40+","If you have more cards in your hand than your opponent, this attack does 40 damage plus 20 more damage.","","","","","","Psychic","x2"
"ex4-9","Team Magma's Groudon","Pokemon","100","Fighting, Darkness","",,"9","Kazuo Yazawa","Rare Holo",,"383",,"https://images.pokemontcg.io/ex4/9.png","https://images.pokemontcg.io/ex4/9_hires.png","Legal",,,"Colorless, Colorless, Colorless","3","Power Saver","As long as the number of Pokemon in play (both yours and your opponent's) that has Team Magma in its name is 3 or less, Team Magma's Groudon can't attack.","Poke-Body","","","","Linear Attack","Fighting, Colorless","2","","Choose 1 of your opponent's Pokemon. This attack does 20 damage to that Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Pulverize","Fighting, Fighting, Colorless","3","50+","If the Defending Pokemon already has at least 2 damage counters on it, this attack does 50 damage plus 20 more damage.","Grass","x2"
"ex4-10","Team Magma's Houndoom","Pokemon","70","Fire, Darkness","","Team Magma's Houndour","10","Ken Ikuji","Rare Holo",,"229",,"https://images.pokemontcg.io/ex4/10.png","https://images.pokemontcg.io/ex4/10_hires.png","Legal",,,"Colorless","1","","","","","","","Roasting Heat","Fire, Colorless","2","30+","If the Defending Pokemon is Burned, this attack does 30 damage plus 20 more damage.","Magma Spurt","Fire, Colorless, Colorless","3","30x","Discard the top 5 cards from your deck. This attack does 30 damage times the number of Fire and Fighting basic Energy cards discarded in this way.","Water","x2"
