"id","name","supertype","hp","types","evolvesTo","evolvesFrom","number","artist","rarity","flavorText","nationalPokedexNumbers","regulationMark","imageSmall","imageLarge","legalitiesUnlimited","legalitiesStandard","legalitiesExpanded","retreatCost","convertedRetreatCost","Ability1Name","Ability1Text","Ability1Type","Ability2Name","Ability2Text","Ability2Type","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"hgss3-1","Bellossom","Pokemon","110","Grass","","Gloom","1","Mitsuhiro Arita","Rare Holo","Bellossom gather at times and seem to dance. They say that the dance is a ritual to summon the sun.","182",,"https://images.pokemontcg.io/hgss3/1.png","https://images.pokemontcg.io/hgss3/1_hires.png","Legal",,,"Colorless","1","Hustle Step","Once during your turn (before your attack), you may remove 1 damage counter from each of your Pokemon. This power can't be used if Bellossom is affected by a Special Condition.","Poke-Power","","","","Dance 'til Dawn","Grass, Colorless","2","30x","Flip 3 coins. This attack does 30 damage times the number of heads. Bellossom is now Asleep.","","","","","","Fire","x2"
"hgss3-2","Espeon","Pokemon","90","Psychic","","Eevee","2","match","Rare Holo","It uses the fine hair that covers its body to sense air currents and predict its enemy's actions.","196",,"https://images.pokemontcg.io/hgss3/2.png","https://images.pokemontcg.io/hgss3/2_hires.png","Legal",,,"Colorless","1","","","","","","","Solar Suggestion","Psychic","1","","Move up to 4 damage counters from any of your Pokemon to any of your opponent's Pokemon in any way you like.","Psybeam","Psychic, Colorless","2","30","Flip a coin. If heads, the Defending Pokemon is now Confused.","Psychic","x2"
"hgss3-3","Forretress","Pokemon","90","Metal","","Pineco","3","Kyoko Umemoto","Rare Holo","Its entire body is shielded by a steel-hard shell. What lurks inside this shell is a total mystery.","205",,"https://images.pokemontcg.io/hgss3/3.png","https://images.pokemontcg.io/hgss3/3_hires.png","Legal",,,"Colorless, Colorless, Colorless","3","","","","","","","Mirror Shot","Metal, Colorless","2","30","If the Defending Pokemon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, this attack does nothing.","Everyone Explode Now","Metal, Colorless, Colorless","3","30x","Does 30 damage times the number of Pineco and Forretress you have in play. This attack does 30 damage to each of your Pineco and Forretress in play.","Fire","x2"
"hgss3-4","Gliscor","Pokemon","90","Fighting","","Gligar","4","Naoki Saito","Rare Holo","Its flight is soundless. It uses its lengthy tail to carry off its prey… Then its elongated fangs do the rest.","472",,"https://images.pokemontcg.io/hgss3/4.png","https://images.pokemontcg.io/hgss3/4_hires.png","Legal",,,"Colorless","1","","","","","","","Ninja Fang","Fighting","1","30","If, before Gliscor does damage, the Defending Pokemon has no damage counters on it and is then damaged by this attack (after applying Weakness and Resistance), the Defending Pokemon is now Paralyzed.","Poison Jab","Fighting, Colorless, Colorless","3","50","The Defending Pokemon is now Poisoned.","Water","x2"
"hgss3-5","Houndoom","Pokemon","90","Darkness","","Houndour","5","Kagemaru Himeno","Rare Holo","Upon hearing its eerie howls, other Pokemon get the shivers and head straight back to their nests.","229",,"https://images.pokemontcg.io/hgss3/5.png","https://images.pokemontcg.io/hgss3/5_hires.png","Legal",,,"Colorless","1","","","","","","","Fire Counterattack","Darkness","1","20+","If your opponent has any Fighting Pokemon in play, this attack does 20 damage plus 60 more damage.","Dark Roar","Darkness, Darkness","2","50","Your opponent discards a card from his or her hand.","Fighting","x2"
"hgss3-6","Magcargo","Pokemon","100","Fire","","Slugma","6","Yuka Morii","Rare Holo","Its brittle shell occasionally spouts intense flames that circulate throughout its body.","219",,"https://images.pokemontcg.io/hgss3/6.png","https://images.pokemontcg.io/hgss3/6_hires.png","Legal",,,"Colorless, Colorless, Colorless","3","","","","","","","Searing Flame","Fire, Colorless","2","20","The Defending Pokemon is now Burned.","Lava Flow","Fire, Fire, Colorless","3","60+","You may discard any number of Fire Energy cards attached to Magcargo. If you do , this attack does 60 damage plus 20 more damage for each Fire Energy card you discarded.","Water","x2"
"hgss3-7","Scizor","Pokemon","90","Metal","","Scyther","7","Kent Kanetsuna/Direc. Shinji Higuchi","Rare Holo","Its wings are not used for flying. They are flapped at high speed to adjust its body temperature.","212",,"https://images.pokemontcg.io/hgss3/7.png","https://images.pokemontcg.io/hgss3/7_hires.png","Legal",,,"Colorless","1","","","","","","","Cut","Metal, Colorless","2","50","","Metal Claw","Metal, Metal, Colorless","3","80","","Fire","x2"
"hgss3-8","Smeargle","Pokemon","70","Colorless","",,"8","Midori Harada","Rare Holo","Once it becomes an adult, it has a tendency to let its comrades plant footprints on its back.","235",,"https://images.pokemontcg.io/hgss3/8.png","https://images.pokemontcg.io/hgss3/8_hires.png","Legal",,,"Colorless","1","Portrait","Once during your turn (before your attack), if Smeargle is your Active Pokemon, you may look at your opponent's hand. If you do, choose a Supporter card you find there and use the effect of that card as the effect of this power. This power can't be used if Smeargle is affected by a Special Condition.","Poke-Power","","","","Tail Rap","Colorless, Colorless","2","20x","Flip 2 coins. This attack does 20 damage times the number of heads.","","","","","","Fighting","x2"
"hgss3-9","Togekiss","Pokemon","120","Colorless","","Togetic","9","Atsuko Nishida","Rare Holo","As everyone knows, it visits peaceful regions, bringing them gifts of kindness and sweet blessings.","468",,"https://images.pokemontcg.io/hgss3/9.png","https://images.pokemontcg.io/hgss3/9_hires.png","Legal",,,"Colorless","1","","","","","","","Blessed Wings","Colorless, Colorless","2","","Remove all damage counters from each of your Pokemon. Shuffle Togekiss and all cards attached to it back into your deck.","Air Cutter","Colorless, Colorless, Colorless","3","80","Flip a coin. If tails, this attack does nothing.","Lightning","x2"
"hgss3-10","Umbreon","Pokemon","90","Darkness","","Eevee","10","Mitsuhiro Arita","Rare Holo","When agitated, this Pokemon protects itself by spraying poisonous sweat from its pores.","197",,"https://images.pokemontcg.io/hgss3/10.png","https://images.pokemontcg.io/hgss3/10_hires.png","Legal",,,"Colorless","1","","","","","","","Moonlight Fang","Darkness","1","30","During your opponent's next turn, prevent all effects, including damage, done to Umbreon by attacks from your opponent's Pokemon that has any Poke-Powers or Poke-Bodies.","Quick Blow","Darkness, Colorless","2","30+","Flip a coin. If heads, this attack does 30 damage plus 30 damage.","Fighting","x2"
"hgss3-11","Dodrio","Pokemon","80","Colorless","","Doduo","11","Yukiko Baba","Rare","It collects data and plans three times as wisely, but it may think too much and fall into a state of immobility.","85",,"https://images.pokemontcg.io/hgss3/11.png","https://images.pokemontcg.io/hgss3/11_hires.png","Legal",,,"Colorless","1","Retreat Aid","As long as Dodrio is on your Bench, your Active Pokemon's Retreat Cost is ColorlessColorless less.","Poke-Body","","","","Incessant Peck","Colorless, Colorless","2","20+","Flip a coin until you get tails. This attack does 20 damage plus 20 more damage for each heads.","","","","","","Lightning","x2"
"hgss3-12","Drifblim","Pokemon","90","Psychic","","Drifloon","12","Kagemaru Himeno","Rare","It can generate and release gas within its body. That's how it can control the altitude of its drift.","426",,"https://images.pokemontcg.io/hgss3/12.png","https://images.pokemontcg.io/hgss3/12_hires.png","Legal",,,"",,"","","","","","","Balloon Tackle","Psychic, Colorless","2","60","Drifblim does 20 damage to itself.","Take Away","Colorless, Colorless, Colorless","3","","Shuffle Drifblim and all cards attached to it back into your deck. Then, your opponent shuffles the Defending Pokemon and all cards attached to it into his or her deck. (You choose your new Active Pokemon first.)","Darkness","x2"
"hgss3-13","Forretress","Pokemon","80","Metal","","Pineco","13","Kagemaru Himeno","Rare","It remains immovably rooted to its tree. It scatters pieces of its hard shell to drive its enemies away.","205",,"https://images.pokemontcg.io/hgss3/13.png","https://images.pokemontcg.io/hgss3/13_hires.png","Legal",,,"Colorless, Colorless","2","","","","","","","Spike Spread","Metal","1","","This attack does 10 damage to each of your opponent's Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Gyro Ball","Metal, Colorless","2","30","You may switch Forretress with 1 of your Benched Pokemon. If you do, your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon.","Fire","x2"
"hgss3-14","Hariyama","Pokemon","100","Fighting","","Makuhita","14","Tomokazu Komiya","Rare","It loves challenging others to tests of strength. It has the power to stop a train with a slap.","297",,"https://images.pokemontcg.io/hgss3/14.png","https://images.pokemontcg.io/hgss3/14_hires.png","Legal",,,"Colorless, Colorless, Colorless","3","","","","","","","Hammer In","Fighting, Colorless, Colorless","3","60","","Backward Belt Throw","Fighting, Fighting, Colorless, Colorless","4","80+","You may do 80 damage plus 20 more damage. If you do, Hariyama does 20 damage to itself.","Psychic","x2"
"hgss3-15","Honchkrow","Pokemon","90","Darkness","","Murkrow","15","kawayoo","Rare","It is merciless by nature. It is said that it never forgives the mistakes of its Murkrow followers.","430",,"https://images.pokemontcg.io/hgss3/15.png","https://images.pokemontcg.io/hgss3/15_hires.png","Legal",,,"Colorless, Colorless","2","","","","","","","Whirlwind","Colorless, Colorless","2","20","Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon.","Blindside","Darkness, Darkness","2","","Choose 1 of your opponent's Pokemon that has any damage counters on it. This attack does 50 damage to that Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Lightning","x2"
