"id","name","supertype","hp","types","evolvesTo","evolvesFrom","number","artist","rarity","flavorText","nationalPokedexNumbers","regulationMark","imageSmall","imageLarge","legalitiesUnlimited","legalitiesStandard","legalitiesExpanded","retreatCost","convertedRetreatCost","Ability1Name","Ability1Text","Ability1Type","Ability2Name","Ability2Text","Ability2Type","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"xy7-1","Oddish","Pokemon","50","Grass","Gloom",,"1","MAHOU","Common","Its scientific name is ""Oddium Wanderus."" At night, it is said to walk nearly 1,000 feet on its two roots.","43",,"https://images.pokemontcg.io/xy7/1.png","https://images.pokemontcg.io/xy7/1_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Trip Over","Grass","1","10+","Flip a coin. If heads, this attack does 10 more damage.","","","","","","Fire","x2"
"xy7-2","Gloom","Pokemon","80","Grass","Vileplume, Bellossom","Oddish","2","Masakazu Fukuda","Uncommon","The honey it drools from its mouth smells so atrocious, it can curl noses more than a mile away.","44",,"https://images.pokemontcg.io/xy7/2.png","https://images.pokemontcg.io/xy7/2_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Drool","Grass, Colorless","2","20","","","","","","","Fire","x2"
"xy7-3","Vileplume","Pokemon","130","Grass","","Gloom","3","Midori Harada","Rare","It has the world's largest petals. With every step, the petals shake out heavy clouds of toxic pollen.","45",,"https://images.pokemontcg.io/xy7/3.png","https://images.pokemontcg.io/xy7/3_hires.png","Legal",,"Legal","Colorless, Colorless, Colorless","3","Irritating Pollen","Each player can't play any Item cards from his or her hand.","Ability","","","","Solar Beam","Grass, Grass, Colorless","3","70","","","","","","","Fire","x2"
"xy7-4","Bellossom","Pokemon","120","Grass","","Gloom","4","Mizue","Uncommon","When the heavy rainfall season ends, it is drawn out by warm sunlight to dance in the open.","182",,"https://images.pokemontcg.io/xy7/4.png","https://images.pokemontcg.io/xy7/4_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Windmill","Grass","1","20","Switch this Pokemon with 1 of your Benched Pokemon.","Flower Tornado","Grass, Colorless","2","60","Move as many Grass Energy attached to your Pokemon to your other Pokemon in any way you like.","Fire","x2"
"xy7-5","Spinarak","Pokemon","50","Grass","Ariados",,"5","Naoyo Kimura","Common","It lies still in the same pose for days in its web, waiting for its unsuspecting prey to wander close.","167",,"https://images.pokemontcg.io/xy7/5.png","https://images.pokemontcg.io/xy7/5_hires.png","Legal",,"Legal","Colorless","1","","","","","","","String Shot","Colorless","1","","Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","","","","","","Fire","x2"
"xy7-6","Ariados","Pokemon","70","Grass","","Spinarak","6","Hajime Kusajima","Uncommon","It attaches silk to its prey and sets it free. Later, it tracks the silk to the prey and its friends.","168",,"https://images.pokemontcg.io/xy7/6.png","https://images.pokemontcg.io/xy7/6_hires.png","Legal",,"Legal","Colorless","1","Poisonous Nest","Once during your turn (before your attack), you may use this Ability. Both Active Pokemon (except for Grass Pokemon) are now Poisoned.","Ability","","","","Impound","Grass, Colorless","2","30","The Defending Pokemon can't retreat during your opponent's next turn.","","","","","","Fire","x2"
"xy7-7","Sceptile-EX","Pokemon","170","Grass","M Sceptile-EX",,"7","Eske Yoshinob","Rare Holo EX",,"254",,"https://images.pokemontcg.io/xy7/7.png","https://images.pokemontcg.io/xy7/7_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Sleep Poison","Grass","1","10","Flip a coin. If heads, your opponent's Active Pokemon is now Asleep and Poisoned.","Unseen Claw","Grass, Colorless","2","60+","If your opponent's Active Pokemon is affected by a Special Condition, this attack does 70 more damage.","Fire","x2"
"xy7-8","M Sceptile-EX","Pokemon","220","Grass","","Sceptile-EX","8","5ban Graphics","Rare Holo EX",,"254",,"https://images.pokemontcg.io/xy7/8.png","https://images.pokemontcg.io/xy7/8_hires.png","Legal",,"Legal","Colorless, Colorless","2","","","","","","","Jagged Saber","Grass, Colorless","2","100","You may attach up to 2 Grass Energy cards from your hand to your Benched Pokemon in any way you like. If you attached Energy to a Pokemon in this way, heal all damage from that Pokemon.","","","","","","Fire","x2"
"xy7-9","Combee","Pokemon","40","Grass","Vespiquen",,"9","Sumiyoshi Kizuki","Common","It collects and delivers honey to its colony. At night, they cluster to form a beehive and sleep.","415",,"https://images.pokemontcg.io/xy7/9.png","https://images.pokemontcg.io/xy7/9_hires.png","Legal",,"Legal","Colorless","1","","","","","","","Bug Bite","Grass","1","10","","","","","","","Fire","x2"
"xy7-10","Vespiquen","Pokemon","90","Grass","","Combee","10","kawayoo","Uncommon","Its abdomen is a honeycomb for grubs. It raises its grubs on honey collected by Combee.","416",,"https://images.pokemontcg.io/xy7/10.png","https://images.pokemontcg.io/xy7/10_hires.png","Legal",,"Legal","",,"","","","","","","Intelligence Gathering","Colorless","1","10","You may draw cards until you have 6 cards in your hand.","Bee Revenge","Colorless, Colorless","2","20+","This attack does 10 more damage for each Pokemon in your discard pile.","Fire","x2"
