"id","name","supertype","hp","types","evolvesTo","evolvesFrom","number","artist","rarity","flavorText","nationalPokedexNumbers","regulationMark","imageSmall","imageLarge","legalitiesUnlimited","legalitiesStandard","legalitiesExpanded","retreatCost","convertedRetreatCost","Ability1Name","Ability1Text","Ability1Type","Ability2Name","Ability2Text","Ability2Type","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"ex7-1","Azumarill","Pokémon","80","Water","","Marill","1","Sumiyoshi Kizuki","Rare Holo",,"184",,"https://images.pokemontcg.io/ex7/1.png","https://images.pokemontcg.io/ex7/1_hires.png","Legal",,,"Colorless","1","Froth","Once during your turn, when you play Azumarill from your hand to evolve 1 of your Active Pokémon, you may use this power. Each Defending Pokémon is now Paralyzed.","Poké-Power","","","","Water Punch","Water, Colorless","2","20+","Flip a coin for each Water Energy attached to Azumarill. This attack does 20 damage plus 20 more damage for each heads.","","","","","","Lightning","×2"
"ex7-2","Dark Ampharos","Pokémon","120","Lightning, Darkness","","Dark Flaaffy","2","Emi Miwa","Rare Holo",,"181",,"https://images.pokemontcg.io/ex7/2.png","https://images.pokemontcg.io/ex7/2_hires.png","Legal",,,"Colorless, Colorless","2","Darkest Impulse","As long as Dark Ampharos is in play, whenever your opponent plays an Evolution card from his or her hand to evolve 1 of his or her Pokémon, put 2 damage counters on that Pokémon. You can't use more than 1 Darkest Impulse Poké-Body each turn.","Poké-Body","","","","Ram","Colorless, Colorless","2","30","","Shock Bolt","Lightning, Colorless, Colorless","3","70","Discard all Lightning Energy attached to Dark Ampharos.","Fighting","×2"
"ex7-3","Dark Crobat","Pokémon","90","Grass, Darkness","","Dark Golbat","3","Kyoko Koizumi","Rare Holo",,"169",,"https://images.pokemontcg.io/ex7/3.png","https://images.pokemontcg.io/ex7/3_hires.png","Legal",,,"Colorless","1","Black Beam","Once during your turn (before your attack), if Dark Crobat is your Active Pokémon, you may choose 1 of the Defending Pokémon. That Pokémon is now Poisoned. This power can't be used if Dark Crobat is affected by a Special Condition.","Poké-Power","","","","Dark Drain","Grass, Colorless","2","","Does 10 damage to each of your opponent's Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.) Remove from Dark Crobat a number of damage counters equal to the number of your opponent's Pokémon in play.","Skill Dive","Grass, Colorless","2","","Does 30 damage to 1 of your opponent's Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)","Lightning","×2"
"ex7-4","Dark Electrode","Pokémon","70","Lightning, Darkness","","Voltorb","4","Kouki Saitou","Rare Holo",,"101",,"https://images.pokemontcg.io/ex7/4.png","https://images.pokemontcg.io/ex7/4_hires.png","Legal",,,"Colorless","1","Darkness Navigation","Once during your turn (before your attack), if Dark Electrode has no Energy attached to it, you may search your deck for a Darkness or Dark Metal Energy and attach it to Dark Electrode. Shuffle your deck afterward. This power can't be used if Dark Electrode is affected by a Special Condition.","Poké-Power","","","","Energy Bomb","Lightning","1","30","You may move all Energy cards attached to Dark Electrode to your Benched Pokémon in any way you like.","","","","","","Fighting","×2"
"ex7-5","Dark Houndoom","Pokémon","70","Fire, Darkness","","Houndour","5","Mitsuhiro Arita","Rare Holo",,"229",,"https://images.pokemontcg.io/ex7/5.png","https://images.pokemontcg.io/ex7/5_hires.png","Legal",,,"Colorless","1","","","","","","","Shakedown","Darkness, Colorless","2","20","Choose a card from your opponent's hand without looking and discard it.","Dark Fire","Fire, Colorless, Colorless","3","40+","You may discard a Fire Energy or Darkness Energy attached to Dark Houndoom. If you do, this attack does 40 damage plus 20 more damage.","Fighting","×2"
"ex7-6","Dark Hypno","Pokémon","70","Psychic, Darkness","","Drowzee","6","Kouki Saitou","Rare Holo",,"97",,"https://images.pokemontcg.io/ex7/6.png","https://images.pokemontcg.io/ex7/6_hires.png","Legal",,,"Colorless","1","","","","","","","Dark Link","Colorless","1","","Flip a coin. If heads, choose an attack on 1 of your Pokémon in play that has Dark in its name (excluding this one). Dark Link copies that attack except for its Energy cost. (You must still do anything else required for that attack.) (No matter what type that Pokémon is, Dark Hypno's type is still Psychic Darkness.) Dark Hypno performs that attack.","Black Magic","Psychic, Colorless","2","20×","Does 20 damage times the number of your opponent's Benched Pokémon.","Psychic","×2"
"ex7-7","Dark Marowak","Pokémon","70","Fighting, Darkness","","Cubone","7","Mitsuhiro Arita","Rare Holo",,"105",,"https://images.pokemontcg.io/ex7/7.png","https://images.pokemontcg.io/ex7/7_hires.png","Legal",,,"Colorless","1","","","","","","","Brick Smash","Colorless, Colorless","2","30","This attack's damage isn't affected by Resistance, Poké-Powers, Poké-Bodies, or any other effects on the Defending Pokémon.","Hard Bone","Fighting, Fighting, Colorless","3","70","Discard a Basic Pokémon or Evolution card from your hand or this attack does nothing.","Grass","×2"
"ex7-8","Dark Octillery","Pokémon","70","Water, Darkness","","Remoraid","8","Mitsuhiro Arita","Rare Holo",,"224",,"https://images.pokemontcg.io/ex7/8.png","https://images.pokemontcg.io/ex7/8_hires.png","Legal",,,"Colorless","1","","","","","","","Black Suction Cups","Water","1","","Does 10 damage to each Defending Pokémon. Flip a coin. If heads, each Defending Pokémon is now Paralyzed.","Ink Blast","Colorless, Colorless","2","30+","Does 30 damage plus 10 more damage for each Energy attached to Dark Octillery but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way.","Lightning","×2"
"ex7-9","Dark Slowking","Pokémon","80","Psychic, Darkness","","Slowpoke","9","Kouki Saitou","Rare Holo",,"199",,"https://images.pokemontcg.io/ex7/9.png","https://images.pokemontcg.io/ex7/9_hires.png","Legal",,,"Colorless","1","Cunning","Once during your turn (before your attack), you may look at the top card of your opponent's deck. Then, you may shuffle his or her deck. This power can't be used if Dark Slowking is affected by a Special Condition.","Poké-Power","","","","Litter","Psychic, Colorless","2","20+","You may discard a combination of up to 2 Pokémon Tool cards and Rocket's Secret Machine cards from your hand. If you do, this attack does 20 damage plus 30 more damage for each card you discarded.","","","","","","Grass","×2"
"ex7-10","Dark Steelix","Pokémon","110","Darkness, Metal","","Onix","10","Kyoko Koizumi","Rare Holo",,"208",,"https://images.pokemontcg.io/ex7/10.png","https://images.pokemontcg.io/ex7/10_hires.png","Legal",,,"Colorless, Colorless, Colorless, Colorless","4","","","","","","","Energy Link","Colorless, Colorless","2","20","Search your discard pile for an Energy card and attach it to Dark Steelix.","Heavy Impact","Fighting, Colorless, Colorless, Colorless","4","60","","Fire","×2"
