"id","name","supertype","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"xy7-1","Oddish","Pokemon","50","Grass","Common","Colorless","1","","","Trip Over","Grass","1","10+","Flip a coin. If heads, this attack does 10 more damage.","","","","","","Fire","x2"
"xy7-2","Gloom","Pokemon","80","Grass","Uncommon","Colorless","1","","","Drool","Grass, Colorless","2","20","","","","","","","Fire","x2"
"xy7-3","Vileplume","Pokemon","130","Grass","Rare","Colorless, Colorless, Colorless","3","Irritating Pollen","Each player can't play any Item cards from his or her hand.","Solar Beam","Grass, Grass, Colorless","3","70","","","","","","","Fire","x2"
"xy7-4","Bellossom","Pokemon","120","Grass","Uncommon","Colorless","1","","","Windmill","Grass","1","20","Switch this Pokemon with 1 of your Benched Pokemon.","Flower Tornado","Grass, Colorless","2","60","Move as many Grass Energy attached to your Pokemon to your other Pokemon in any way you like.","Fire","x2"
"xy7-5","Spinarak","Pokemon","50","Grass","Common","Colorless","1","","","String Shot","Colorless","1","","Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","","","","","","Fire","x2"
"xy7-6","Ariados","Pokemon","70","Grass","Uncommon","Colorless","1","Poisonous Nest","Once during your turn (before your attack), you may use this Ability. Both Active Pokemon (except for Grass Pokemon) are now Poisoned.","Impound","Grass, Colorless","2","30","The Defending Pokemon can't retreat during your opponent's next turn.","","","","","","Fire","x2"
"xy7-9","Combee","Pokemon","40","Grass","Common","Colorless","1","","","Bug Bite","Grass","1","10","","","","","","","Fire","x2"
"xy7-10","Vespiquen","Pokemon","90","Grass","Uncommon","","0","","","Intelligence Gathering","Colorless","1","10","You may draw cards until you have 6 cards in your hand.","Bee Revenge","Colorless, Colorless","2","20+","This attack does 10 more damage for each Pokemon in your discard pile.","Fire","x2"
"xy7-11","Vespiquen","Pokemon","90","Grass","Rare","Colorless","1","","","Bee Drain","Grass","1","20","Heal from this Pokemon the same amount of damage you did to your opponent's Active Pokemon.","Fury Swipes","Colorless, Colorless","2","30x","Flip 3 coins. This attack does 30 damage times the number of heads.","Fire","x2"
"xy7-12","Virizion","Pokemon","110","Grass","Rare Holo","Colorless","1","","","Bail Out","Grass","1","","Put 2 Pokemon from your discard pile into your hand.","Prize Count","Grass, Grass","2","40+","If you have more Prize cards left than your opponent, this attack does 80 more damage.","Fire","x2"
