"id","name","supertype","subtypes","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"ex3-1","Absol","Pokemon","Basic","70","Darkness","Rare Holo","Colorless","1","","","Bad News","Darkness","1","","If the number of cards in your opponent's hand is at least 6, choose a number of cards there, without looking, until your opponent has 5 cards left. Have your opponent discard the cards you chose.","Prize Count","Darkness, Colorless","2","20+","If you have more Prize cards left than your opponent, this attack does 20 damage plus 20 more damage.","Fighting","x2"
"ex3-2","Altaria","Pokemon","Stage 1","80","Colorless","Rare Holo","Colorless","1","","","Dragon Dance","Colorless","1","","During your next turn, if any of your current Active Pokemon does damage to any Defending Pokemon, this attack does 40 more damage (before applying Weakness and Resistance).","Dragon Song","Water, Lightning","2","30","Each Defending Pokemon is now Asleep.","Colorless","x2"
"ex3-3","Crawdaunt","Pokemon","Stage 1","80","Water","Rare Holo","Colorless, Colorless","2","Power Pinchers","As long as Crawdaunt is your Active Pokemon, when any of your Active Pokemon does damage to the Defending Pokemon, the attack does 10 more damage (before applying Weakness and Resistance).","Guillotine","Water, Colorless, Colorless","3","50","","","","","","","Lightning","x2"
"ex3-4","Flygon","Pokemon","Stage 2","120","Colorless","Rare Holo","Colorless, Colorless","2","","","Energy Shower","Grass, Lightning","2","","Attach any number of basic Energy cards from your hand to your Pokemon in any way you like.","Rainbow Burn","Colorless, Colorless, Colorless","3","30+","Does 30 damage plus 10 more damage for each type of basic Energy card attached to Flygon.","Colorless","x2"
"ex3-5","Golem","Pokemon","Stage 2","120","Fighting","Rare Holo","Colorless, Colorless, Colorless, Colorless","4","","","Rock Vengeance","Fighting, Colorless, Colorless","3","20+","Does 20 damage plus 10 more damage for each damage counter on all of your Active Pokemon.","Rock Slide","Fighting, Fighting, Colorless, Colorless, Colorless","5","60","Does 20 damage to 2 of your opponent's Benched Pokemon (1 if there is only 1). (Don't apply Weakness and Resistance for Benched Pokemon.)","Water","x2"
"ex3-6","Grumpig","Pokemon","Stage 1","80","Psychic","Rare Holo","Colorless","1","","","Psychic Boom","Psychic, Colorless","2","20+","Does 20 damage plus 10 more damage for each Energy attached to the Defending Pokemon.","Mind Trip","Psychic, Colorless, Colorless","3","50","If Grumpig and the Defending Pokemon have the same amount of Energy attached to them, the Defending Pokemon is now Confused.","Psychic","x2"
"ex3-7","Minun","Pokemon","Basic","50","Lightning","Rare Holo","Colorless","1","Chain of Events","As long as Minun is your Active Pokemon, whenever your other Active Pokemon, if any, attacks, you may use Cheer On after the first attack (you still need the necessary Energy to use Cheer On). You can't use Cheer On more than once in this way even if your other Active Pokemon has the Chain of Events Poke-Body.","Cheer On","Colorless","1","","Remove 1 damage counter from each of your Pokemon (including Minun).","Special Circuit","Lightning, Colorless","2","","Choose 1 of your opponent's Pokemon. This attack does 20 damage to that Pokemon. If you choose Pokemon that has a Poke-Power or Poke-Body, this attack does 40 damage instead. (Don't apply Weakness and Resistance for Benched Pokemon.)","Fighting","x2"
"ex3-8","Plusle","Pokemon","Basic","50","Lightning","Rare Holo","Colorless","1","Chain of Events","As long as Plusle is your Active Pokemon, whenever your other Active Pokemon, if any, attacks, you may use Cheer On after the first attack (you still need the necessary Energy to use Cheer On). You can't use Cheer On more than once in this way even if your other Active Pokemon has the Chain of Events Poke-Body.","Cheer On","Colorless","1","","Remove 1 damage counter from each of your Pokemon (including Plusle).","Extra Circuit","Lightning, Colorless","2","","Choose 1 of your opponent's Pokemon. This attack does 20 damage to that Pokemon. If you choose Pokemon-ex, this attack does 40 damage instead. (Don't apply Weakness and Resistance for Benched Pokemon.)","Fighting","x2"
"ex3-9","Roselia","Pokemon","Basic","60","Grass","Rare Holo","Colorless","1","Thick Skin","Roselia can't be affected by any Special Conditions.","Speed Growth","Colorless","1","","Attach up to 2 Grass Energy cards from your hand to your Pokemon in any way you like.","Sleep Powder","Grass","1","10","The Defending Pokemon is now Asleep.","Fire","x2"
"ex3-10","Salamence","Pokemon","Stage 2","120","Colorless","Rare Holo","Colorless, Colorless","2","Dragon Wind","Once during your turn (before your attack), if Salamence is your Active Pokemon, you may switch 1 of your opponent's Benched Pokemon with 1 of the Defending Pokemon. Your opponent chooses the Defending Pokemon to switch. This power can't be used if Salamence is affected by a Special Condition.","Agility","Colorless, Colorless","2","20","Flip a coin. If heads, prevent all effects of an attack, including damage, done to Salamence during your opponent's next turn.","Dragon Claw","Fire, Water, Colorless, Colorless","4","60","","Colorless","x2"
"ex3-11","Shedinja","Pokemon","Stage 1","30","Grass","Rare Holo","Colorless","1","Wonder Guard","Prevent all effects of attacks, including damage, done to Shedinja by your opponent's Evolved Pokemon and Pokemon-ex.","Damage Curse","Colorless","1","","Put 1 damage counter, plus 1 more damage counter for each damage counter on Shedinja, on the Defending Pokemon.","","","","","",,
"ex3-12","Torkoal","Pokemon","Basic","80","Fire","Rare Holo","Colorless, Colorless, Colorless","3","","","Power Generation","Colorless","1","","Search your discard pile for up to 2 basic Energy cards, show them to your opponent, and put them into your hand.","Scorching Smoke","Fire","1","","The Defending Pokemon is now Burned. Flip a coin. If tails, discard a Fire Energy card attached to Torkoal.","Water","x2"
"ex3-13","Crawdaunt","Pokemon","Stage 1","80","Water","Rare","Colorless","1","","","Poison Claws","Water","1","10","Flip a coin. If heads, the Defending Pokemon is now Poisoned.","Rend","Colorless, Colorless, Colorless","3","30+","If the Defending Pokemon has any damage counters on it, this attack does 30 damage plus 30 more damage.","Lightning","x2"
"ex3-14","Dragonair","Pokemon","Stage 1","70","Colorless","Rare","Colorless, Colorless","2","","","Dazzle Blast","Lightning, Colorless","2","20","Flip a coin. If heads, the Defending Pokemon is now Confused.","Healing Wave","Water, Colorless, Colorless","3","30","Remove 1 damage counter from each of your Active Pokemon.","Colorless","x2"
"ex3-15","Flygon","Pokemon","Stage 2","100","Colorless","Rare","Colorless, Colorless","2","Sand Guard","Whenever Flygon would be damaged by your opponent's attack (after applying Weakness and Resistance), flip a coin. If heads, reduce that damage by 20.","Air Slash","Grass, Lightning, Colorless","3","60","Flip a coin. If tails, discard an Energy card attached to Flygon.","","","","","",,
"ex3-16","Girafarig","Pokemon","Basic","70","Psychic","Rare","Colorless","1","","","Synchronized Search","Colorless","1","","If Girafarig and the Defending Pokemon have the same amount of Energy attached to them, pick any 1 card from your deck and put it into your hand. Shuffle your deck afterward.","Breaking Impact","Psychic, Colorless","2","","Choose 1 of your opponent's Pokemon. This attack does 10 damage for each Colorless Energy in that Pokemon's Retreat Cost to that Pokemon (after applying effects to the Retreat Cost). (Don't apply Weakness and Resistance for Benched Pokemon.)","Psychic","x2"
"ex3-17","Magneton","Pokemon","Stage 1","70","Lightning","Rare","Colorless","1","Magnetic Field","Once during your turn (before your attack), if you have basic Energy cards in your discard pile, you may discard any 1 card from your hand. Then search for up to 2 basic Energy cards from your discard pile, show them to your opponent, and put them into your hand. You can't return the card you first discarded to your hand in this way. This power can't be used if Magneton is affected by a Special Condition.","Magnetic Force","Lightning, Colorless","2","10x","Does 10 damage times the amount of Energy attached to all of your Pokemon (including Magneton).","","","","","","Fighting","x2"
"ex3-18","Ninjask","Pokemon","Stage 1","70","Grass","Rare","","0","Loose Shell","Once during your turn, when you play Ninjask from your hand to evolve 1 of your Pokemon, you may search your deck for Shedinja and put it onto your Bench. Treat the new Benched Pokemon as a Basic Pokemon. Shuffle your deck afterward.","Quick Touch","Colorless, Colorless","2","30","You may switch Ninjask with 1 of your Benched Pokemon. If you do, you may move any number of Grass Energy cards attached to Ninjask to the new Active Pokemon.","","","","","","Fire","x2"
