"id","name","supertype","subtypes","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"pop7-1","Ampharos","Pokemon","Stage 2","130","Lightning","Rare","Colorless, Colorless, Colorless","3","Jamming","After your opponent plays a Supporter card from his or her hand, put 1 damage counter on each of your opponent's Pokemon. You can't use more than 1 Jamming Poke-Body each turn.","Cluster Bolt","Lightning, Colorless, Colorless","3","70","You may discard all Lightning Energy attached to Ampharos. If you do, this attack does 20 damage to each of your opponent's Benched Pokemon that has any Energy cards attached to it. (Don't apply Weakness and Resistance for Benched Pokemon.)","","","","","","Fighting","+30"
"pop7-2","Gallade","Pokemon","Stage 2","130","Fighting","Rare","Colorless, Colorless","2","","","Sonic Blade","Fighting, Colorless","2","","Put damage counters on the Defending Pokemon until it is 50 HP away from being Knocked Out. If you do, your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon.","Psychic Cut","Psychic, Colorless, Colorless","3","60+","You may choose as many of your face-down Prize cards as you like and put them face up. If you do, this attack does 60 damage plus 20 more damage for each Prize card you chose. (These cards remain face up for the rest of the game.)","Psychic","+30"
"pop7-3","Latias","Pokemon","Basic","80","Colorless","Rare","Colorless","1","","","Miraculous Light","Colorless","1","10","Remove 2 damage counters and all Special Conditions from Latias.","Mist Ball","Fire, Water, Colorless","3","80","Discard a Fire and a Water Energy attached to Latias.","Colorless","+20"
"pop7-4","Latios","Pokemon","Basic","90","Colorless","Rare","Colorless, Colorless","2","","","Energy Draw","Colorless","1","10","Flip a coin. If heads, search your deck for a basic Energy card and attach it to Latios. Shuffle your deck afterward.","Luster Purge","Grass, Lightning, Colorless, Colorless","4","120","Discard 3 Energy attached to Latios.","Colorless","+20"
"pop7-5","Mothim","Pokemon","Stage 1","80","Grass","Rare","","0","","","Silver Wind","","0","","During your next turn, if an attack does damage to the Defending Pokemon (after applying Weakness and Resistance), that attack does 40 more damage.","Raging Scales","Grass, Colorless","2","30+","If Mothim has any damage counters on it, this attack does 30 damage plus 40 more damage.","Fire","+20"
"pop7-6","Delibird","Pokemon","Basic","70","Water","Uncommon","Colorless","1","","","Present","","0","","Flip a coin. If heads, search your deck for any 1 card and put it into your hand. Shuffle your deck afterward.","Ice Ball","Water","1","20","","Metal","+20"
"pop7-7","Flaaffy","Pokemon","Stage 1","80","Lightning","Uncommon","Colorless","1","","","Attract Current","Colorless","1","10","Search your deck for a Lightning Energy card and attach it to 1 of your Pokemon. Shuffle your deck afterward.","Electromagnetic Kick","Lightning, Lightning, Colorless","3","60","Flip a coin. If tails, Flaaffy does 10 damage to itself.","Fighting","+20"
"pop7-8","Kirlia","Pokemon","Stage 1","80","Psychic","Uncommon","Colorless","1","","","Psychic Research","Psychic","1","","Search your discard pile for a Supporter card and use the effect of that card as the effect of this attack. (The Supporter card remains in your discard pile.)","Telekinesis","Psychic, Colorless, Colorless","3","","Choose 1 of your opponent's Pokemon. This attack does 40 damage to that Pokemon. This attack's damage isn't affected by Weakness or Resistance.","Psychic","+20"
"pop7-9","Stantler","Pokemon","Basic","70","Colorless","Uncommon","Colorless","1","","","Lead","","0","","Search your deck for a Supporter card, show it to your opponent, and put it into your hand. Shuffle your deck afterward.","Frighten Horn","Colorless, Colorless","2","20","If the Defending Pokemon isn't an Evolved Pokemon, that Pokemon is now Confused.","Fighting","+20"
"pop7-10","Wormadam Sandy Cloak","Pokemon","Stage 1","80","Fighting","Uncommon","Colorless","1","Sandy Cloak","Prevent all effects, excluding damage, done to Wormadam Sandy Cloak.","Push Over","Fighting, Colorless, Colorless","3","40+","Does 40 damage plus 10 more damage for each Fighting Energy attached to Wormadam Sandy Cloak.","","","","","","Fire","+20"
"pop7-11","Burmy Plant Cloak","Pokemon","Basic","40","Grass","Common","Colorless","1","Wear Cloak","Once during your turn (before your attack), if Burmy Plant Cloak is your Active Pokemon, you may search your discard pile for a basic Grass Energy card and attach it to Burmy Plant Cloak.","Plant Cloak Tackle","Colorless","1","10+","If Burmy Plant Cloak has any Grass Energy attached to it, this attack does 10 damage plus 10 more damage.","","","","","","Fire","+10"
"pop7-12","Burmy Sandy Cloak","Pokemon","Basic","40","Grass","Common","Colorless","1","Wear Cloak","Once during your turn (before your attack), if Burmy Sandy Cloak is your Active Pokemon, you may search your discard pile for a basic Fighting Energy card and attach it to Burmy Sandy Cloak.","Sandy Cloak Tackle","Colorless","1","10+","If Burmy Sandy Cloak has any Fighting Energy attached to it, this attack does 10 damage plus 10 more damage.","","","","","","Fire","+10"
"pop7-13","Corsola","Pokemon","Basic","70","Water","Common","Colorless","1","","","Rally","Colorless","1","","Search your deck for up to 3 different types of Basic Pokemon and put them onto your Bench. Shuffle your deck afterward.","Hook","Water, Colorless","2","30","","Grass","+20"
