"id","name","supertype","subtypes","hp","types","rarity","retreatCost","convertedRetreatCost","AbilityName","AbilityText","Attack1Name","Attack1Cost","Attack1ConvertedCost","Attack1Damage","Attack1Text","Attack2Name","Attack2Cost","Attack2ConvertedCost","Attack2Damage","Attack2Text","Weakness1Type","Weakness1Value"
"sv4pt5-1","Pineco","Pokemon","Basic","70","Grass","Common","Colorless, Colorless","2","","","Rollout","Grass, Grass","2","30","","","","","","","Fire","x2"
"sv4pt5-3","Maractus","Pokemon","Basic","110","Grass","Common","Colorless, Colorless","2","","","Double Draw","Colorless","1","","Draw 2 cards.","Pin Missile","Colorless, Colorless, Colorless","3","30x","Flip 4 coins. This attack does 30 damage for each heads.","Fire","x2"
"sv4pt5-4","Toedscool","Pokemon","Basic","50","Grass","Common","Colorless","1","","","Furious Kicks","Grass","1","10x","Flip 3 coins. This attack does 10 damage for each heads.","","","","","","Fire","x2"
"sv4pt5-7","Charmander","Pokemon","Basic","70","Fire","Common","Colorless","1","","","Blazing Destruction","Fire","1","","Discard a Stadium in play.","Steady Firebreathing","Fire, Fire","2","30","","Water","x2"
"sv4pt5-8","Charmeleon","Pokemon","Stage 1","90","Fire","Uncommon","Colorless, Colorless","2","Flare Veil","Prevent all effects of attacks used by your opponent's Pokemon done to this Pokemon. (Damage is not an effect.)","Combustion","Fire, Fire","2","50","","","","","","","Water","x2"
"sv4pt5-9","Magmar","Pokemon","Basic","80","Fire","Common","Colorless, Colorless","2","","","Collect","Fire","1","","Draw a card.","Steady Firebreathing","Fire, Colorless","2","40","","Water","x2"
"sv4pt5-10","Magmortar","Pokemon","Stage 1","140","Fire","Rare","Colorless, Colorless, Colorless","3","","","Flare","Fire","1","40","","Volcanic Heat","Fire, Fire, Colorless","3","170","During your next turn, this Pokemon can't attack.","Water","x2"
"sv4pt5-11","Numel","Pokemon","Basic","80","Fire","Common","Colorless, Colorless, Colorless","3","","","Singe","Fire","1","","Your opponent's Active Pokemon is now Burned.","Heat Blast","Fire, Fire, Colorless","3","60","","Water","x2"
"sv4pt5-12","Camerupt","Pokemon","Stage 1","130","Fire","Uncommon","Colorless, Colorless, Colorless","3","","","Super Singe","Fire","1","","Your opponent's Active Pokemon is now Burned.","Cinder Cannon","Fire, Fire, Colorless","3","120+","You may discard a Fighting Energy from this Pokemon. If you do, this attack does 120 more damage.","Water","x2"
"sv4pt5-13","Heat Rotom","Pokemon","Basic","90","Fire","Rare","Colorless","1","","","Heat Tackle","Fire, Fire","2","100","This Pokemon also does 40 damage to itself.","","","","","","Water","x2"
"sv4pt5-14","Charcadet","Pokemon","Basic","70","Fire","Common","Colorless","1","","","Heat Blast","Fire, Fire, Colorless","3","60","","","","","","","Water","x2"
"sv4pt5-15","Armarouge","Pokemon","Stage 1","130","Fire","Rare","Colorless, Colorless","2","Fire Off","As often as you like during your turn, you may move a Fire Energy from 1 of your Benched Pokemon to your Active Pokemon.","Flame Cannon","Fire, Fire, Colorless","3","90","Your opponent's Active Pokemon is now Burned.","","","","","","Water","x2"
"sv4pt5-16","Lapras","Pokemon","Basic","110","Water","Common","Colorless","1","","","Into the Deep","Colorless","1","","Put up to 3 Basic Energy cards from your discard pile into your hand.","Freeze-Dry","Water, Colorless","2","50","Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","Metal","x2"
"sv4pt5-17","Frigibax","Pokemon","Basic","70","Water","Common","Colorless, Colorless","2","","","Collect","Water","1","","Draw a card.","Beat","Water, Colorless","2","20","","Metal","x2"
"sv4pt5-18","Pikachu","Pokemon","Basic","70","Lightning","Common","Colorless","1","","","Growl","Colorless","1","","During your opponent's next turn, the Defending Pokemon's attacks do 20 less damage (before applying Weakness and Resistance).","Pika Bolt","Lightning, Colorless","2","30","","Fighting","x2"
"sv4pt5-19","Raichu","Pokemon","Stage 1","120","Lightning","Rare","Colorless","1","Electrical Grounding","When 1 of your Pokemon is Knocked Out by damage from an attack from your opponent's Pokemon, you may move a Lightning Energy from that Pokemon to this Pokemon.","Thunder","Lightning, Lightning, Colorless","3","180","This Pokemon also does 50 damage to itself.","","","","","","Fighting","x2"
"sv4pt5-20","Chinchou","Pokemon","Basic","60","Lightning","Common","Colorless","1","","","Shine On","Colorless","1","","Look at the top card of your deck. You may put that card on the bottom of your deck.","Tiny Charge","Lightning, Colorless","2","20","","Fighting","x2"
"sv4pt5-21","Lanturn","Pokemon","Stage 1","120","Lightning","Uncommon","Colorless, Colorless","2","","","Lightning Ball","Colorless, Colorless","2","50","","Aqua Spark","Lightning, Lightning, Colorless","3","80+","If this Pokemon has any Water Energy attached, this attack does 120 more damage.","Fighting","x2"
"sv4pt5-22","Kilowattrel","Pokemon","Stage 1","120","Lightning","Uncommon","","0","","","United Thunder","Colorless","1","","This attack does 10 damage for each Pokemon in your discard pile that has the United Wings attack to 1 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)","Speed Wing","Lightning, Colorless, Colorless","3","90","","Lightning","x2"
"sv4pt5-23","Exeggcute","Pokemon","Basic","60","Psychic","Common","Colorless, Colorless","2","","","Hypnosis","Psychic","1","","Your opponent's Active Pokemon is now Asleep.","Rolling Tackle","Psychic, Colorless","2","30","","Darkness","x2"
"sv4pt5-24","Exeggutor","Pokemon","Stage 1","130","Psychic","Rare","Colorless, Colorless","2","","","Hypnoblast","Psychic, Colorless","2","30","Your opponent's Active Pokemon is now Asleep.","Psychic Loop","Psychic, Psychic, Colorless","3","160","Put 2 Energy attached to this Pokemon into your hand.","Darkness","x2"
"sv4pt5-25","Natu","Pokemon","Basic","50","Psychic","Common","Colorless","1","","","Triple Strike","Psychic","1","10x","Flip 3 coins. This attack does 10 damage for each heads.","","","","","","Darkness","x2"
"sv4pt5-26","Xatu","Pokemon","Stage 1","100","Psychic","Rare","Colorless","1","Clairvoyant Sense","Once during your turn, you may attach a Basic Psychic Energy card from your hand to 1 of your Benched Pokemon. If you attached Energy to a Pokemon in this way, draw 2 cards.","Super Psy Bolt","Psychic, Colorless, Colorless","3","80","","","","","","","Darkness","x2"
"sv4pt5-27","Ralts","Pokemon","Basic","70","Psychic","Common","Colorless","1","","","Psyshot","Psychic, Colorless","2","30","","","","","","","Darkness","x2"
"sv4pt5-28","Kirlia","Pokemon","Stage 1","90","Psychic","Uncommon","Colorless","1","","","Magical Shot","Psychic, Colorless","2","30","","Psychic","Psychic, Psychic, Colorless","3","60+","This attack does 20 more damage for each Energy attached to your opponent's Active Pokemon.","Darkness","x2"
"sv4pt5-30","Chimecho","Pokemon","Basic","70","Psychic","Common","Colorless","1","","","Sleep Inducer","Colorless, Colorless","2","","Switch in 1 of your opponent's Benched Pokemon to the Active Spot. The new Active Pokemon is now Asleep.","Psyshot","Psychic, Colorless, Colorless","3","70","","Darkness","x2"
"sv4pt5-31","Mime Jr.","Pokemon","Basic","30","Psychic","Common","","0","","","Mimed Games","","0","","Your opponent chooses an attack from 1 of their Pokemon in play. Use the chosen attack as this attack.","","","","","","Darkness","x2"
"sv4pt5-32","Woobat","Pokemon","Basic","60","Psychic","Common","Colorless","1","","","Reckless Charge","Psychic","1","30","This Pokemon also does 10 damage to itself.","","","","","","Lightning","x2"
"sv4pt5-33","Swoobat","Pokemon","Stage 1","90","Psychic","Uncommon","Colorless","1","","","Attraction Wave","Psychic","1","30","Your opponent's Active Pokemon is now Confused. Put 6 damage counters instead of 3 on that Pokemon for this Special Condition.","","","","","","Lightning","x2"
